evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
recalibrated,external_test,transformer,12,coverage_90,1,0.8893976924918794,0.0,0.8893976924918794,0.8893976924918794
recalibrated,external_test,transformer,12,mean_interval_width_scaled,1,2.2589438782865283,0.0,2.2589438782865283,2.2589438782865283
recalibrated,external_test,transformer,12,patient_nll,1,1.0841919790177987,0.0,1.0841919790177987,1.0841919790177987
recalibrated,external_test,transformer,12,mask_brier,1,0.06179497627809255,0.0,0.06179497627809255,0.06179497627809255
recalibrated,external_test,transformer,12,coverage_error_90,1,0.010602307508120634,0.0,0.010602307508120634,0.010602307508120634
recalibrated,external_test,transformer,24,patient_nmae,1,0.5566634203997427,0.0,0.5566634203997427,0.5566634203997427
recalibrated,external_test,transformer,24,patient_crps,1,0.4135723864188611,0.0,0.4135723864188611,0.4135723864188611
recalibrated,external_test,transformer,24,coverage_90,1,0.880540629681884,0.0,0.880540629681884,0.880540629681884
recalibrated,external_test,transformer,24,mean_interval_width_scaled,1,2.3566252281691202,0.0,2.3566252281691202,2.3566252281691202
recalibrated,external_test,transformer,24,patient_nll,1,1.1810953586373405,0.0,1.1810953586373405,1.1810953586373405
recalibrated,external_test,transformer,24,mask_brier,1,0.06856043082124248,0.0,0.06856043082124248,0.06856043082124248
recalibrated,external_test,transformer,24,coverage_error_90,1,0.019459370318116065,0.0,0.019459370318116065,0.019459370318116065
zero_shot,external_test,grud,1,patient_nmae,1,0.376249849403773,0.0,0.376249849403773,0.376249849403773
zero_shot,external_test,grud,1,patient_crps,1,0.2827254223080289,0.0,0.2827254223080289,0.2827254223080289
zero_shot,external_test,grud,1,coverage_90,1,0.850015227565011,0.0,0.850015227565011,0.850015227565011
zero_shot,external_test,grud,1,mean_interval_width_scaled,1,1.4174319914678946,0.0,1.4174319914678946,1.4174319914678946
zero_shot,external_test,grud,1,patient_nll,1,0.7912304911567942,0.0,0.7912304911567942,0.7912304911567942
zero_shot,external_test,grud,1,mask_brier,1,0.06400282892466963,0.0,0.06400282892466963,0.06400282892466963
zero_shot,external_test,grud,1,coverage_error_90,1,0.049984772434989,0.0,0.049984772434989,0.049984772434989
zero_shot,external_test,grud,3,patient_nmae,1,0.4363625925787457,0.0,0.4363625925787457,0.4363625925787457
zero_shot,external_test,grud,3,patient_crps,1,0.32487418188751443,0.0,0.32487418188751443,0.32487418188751443
zero_shot,external_test,grud,3,coverage_90,1,0.8397035150008635,0.0,0.8397035150008635,0.8397035150008635
zero_shot,external_test,grud,3,mean_interval_width_scaled,1,1.5958839417976065,0.0,1.5958839417976065,1.5958839417976065
zero_shot,external_test,grud,3,patient_nll,1,0.9260846620526278,0.0,0.9260846620526278,0.9260846620526278
zero_shot,external_test,grud,3,mask_brier,1,0.061178739686815524,0.0,0.061178739686815524,0.061178739686815524
zero_shot,external_test,grud,3,coverage_error_90,1,0.060296484999136535,0.0,0.060296484999136535,0.060296484999136535
zero_shot,external_test,grud,6,patient_nmae,1,0.4834918198569465,0.0,0.4834918198569465,0.4834918198569465
zero_shot,external_test,grud,6,patient_crps,1,0.35880865810856566,0.0,0.35880865810856566,0.35880865810856566
zero_shot,external_test,grud,6,coverage_90,1,0.8328847270531285,0.0,0.8328847270531285,0.8328847270531285
zero_shot,external_test,grud,6,mean_interval_width_scaled,1,1.7370805377160483,0.0,1.7370805377160483,1.7370805377160483
zero_shot,external_test,grud,6,patient_nll,1,1.0497645142515752,0.0,1.0497645142515752,1.0497645142515752
zero_shot,external_test,grud,6,mask_brier,1,0.06242336845285377,0.0,0.06242336845285377,0.06242336845285377
zero_shot,external_test,grud,6,coverage_error_90,1,0.06711527294687147,0.0,0.06711527294687147,0.06711527294687147
zero_shot,external_test,grud,12,patient_nmae,1,0.5214177430890261,0.0,0.5214177430890261,0.5214177430890261
zero_shot,external_test,grud,12,patient_crps,1,0.38578565432517153,0.0,0.38578565432517153,0.38578565432517153
zero_shot,external_test,grud,12,coverage_90,1,0.8366571445089368,0.0,0.8366571445089368,0.8366571445089368
zero_shot,external_test,grud,12,mean_interval_width_scaled,1,1.8803746375235775,0.0,1.8803746375235775,1.8803746375235775
zero_shot,external_test,grud,12,patient_nll,1,1.1249765791877933,0.0,1.1249765791877933,1.1249765791877933
zero_shot,external_test,grud,12,mask_brier,1,0.06246144555024608,0.0,0.06246144555024608,0.06246144555024608
zero_shot,external_test,grud,12,coverage_error_90,1,0.06334285549106322,0.0,0.06334285549106322,0.06334285549106322
zero_shot,external_test,grud,24,patient_nmae,1,0.5606425324652764,0.0,0.5606425324652764,0.5606425324652764
zero_shot,external_test,grud,24,patient_crps,1,0.4138696576415087,0.0,0.4138696576415087,0.4138696576415087
zero_shot,external_test,grud,24,coverage_90,1,0.8412525122127538,0.0,0.8412525122127538,0.8412525122127538
zero_shot,external_test,grud,24,mean_interval_width_scaled,1,2.03831836852285,0.0,2.03831836852285,2.03831836852285
zero_shot,external_test,grud,24,patient_nll,1,1.2006367818263644,0.0,1.2006367818263644,1.2006367818263644
zero_shot,external_test,grud,24,mask_brier,1,0.06594532485128395,0.0,0.06594532485128395,0.06594532485128395
zero_shot,external_test,grud,24,coverage_error_90,1,0.058747487787246255,0.0,0.058747487787246255,0.058747487787246255
zero_shot,external_test,rssm,1,patient_nmae,1,0.5064745840552397,0.0,0.5064745840552397,0.5064745840552397
zero_shot,external_test,rssm,1,patient_crps,1,0.3958910778400534,0.0,0.3958910778400534,0.3958910778400534
zero_shot,external_test,rssm,1,coverage_90,1,0.5546355619885017,0.0,0.5546355619885017,0.5546355619885017
zero_shot,external_test,rssm,1,mean_interval_width_scaled,1,0.9591357698968072,0.0,0.9591357698968072,0.9591357698968072
zero_shot,external_test,rssm,1,patient_nll,1,2.4120722786945112,0.0,2.4120722786945112,2.4120722786945112
zero_shot,external_test,rssm,1,mask_brier,1,0.07219368080249948,0.0,0.07219368080249948,0.07219368080249948
zero_shot,external_test,rssm,1,coverage_error_90,1,0.3453644380114983,0.0,0.3453644380114983,0.3453644380114983
zero_shot,external_test,rssm,3,patient_nmae,1,0.5538157735544204,0.0,0.5538157735544204,0.5538157735544204
zero_shot,external_test,rssm,3,patient_crps,1,0.43706168312658417,0.0,0.43706168312658417,0.43706168312658417
zero_shot,external_test,rssm,3,coverage_90,1,0.5183826111360026,0.0,0.5183826111360026,0.5183826111360026
zero_shot,external_test,rssm,3,mean_interval_width_scaled,1,0.9733774813246678,0.0,0.9733774813246678,0.9733774813246678
zero_shot,external_test,rssm,3,patient_nll,1,2.751332831785272,0.0,2.751332831785272,2.751332831785272
zero_shot,external_test,rssm,3,mask_brier,1,0.06786144357887583,0.0,0.06786144357887583,0.06786144357887583
zero_shot,external_test,rssm,3,coverage_error_90,1,0.38161738886399743,0.0,0.38161738886399743,0.38161738886399743
zero_shot,external_test,rssm,6,patient_nmae,1,0.5907242986871,0.0,0.5907242986871,0.5907242986871
zero_shot,external_test,rssm,6,patient_crps,1,0.4695556554558052,0.0,0.4695556554558052,0.4695556554558052
zero_shot,external_test,rssm,6,coverage_90,1,0.49944144447655825,0.0,0.49944144447655825,0.49944144447655825
zero_shot,external_test,rssm,6,mean_interval_width_scaled,1,0.986318713707674,0.0,0.986318713707674,0.986318713707674
zero_shot,external_test,rssm,6,patient_nll,1,3.097128491027319,0.0,3.097128491027319,3.097128491027319
zero_shot,external_test,rssm,6,mask_brier,1,0.06636681708306932,0.0,0.06636681708306932,0.06636681708306932
zero_shot,external_test,rssm,6,coverage_error_90,1,0.4005585555234418,0.0,0.4005585555234418,0.4005585555234418
zero_shot,external_test,rssm,12,patient_nmae,1,0.6164592914671948,0.0,0.6164592914671948,0.6164592914671948
zero_shot,external_test,rssm,12,patient_crps,1,0.4920772929177891,0.0,0.4920772929177891,0.4920772929177891
zero_shot,external_test,rssm,12,coverage_90,1,0.48997293524275665,0.0,0.48997293524275665,0.48997293524275665
zero_shot,external_test,rssm,12,mean_interval_width_scaled,1,1.00136481662551,0.0,1.00136481662551,1.00136481662551
