evaluation,split,model,seed,horizon_hours,patient_nmae,patient_crps,coverage_90,mean_interval_width_scaled,patient_nll,mask_brier,coverage_error_90
zero_shot,external_test,transformer,20260912,6,0.4817000228598004,0.3563817192641316,0.8537338323722451,1.8688398546651002,1.013456522591885,0.05995820868455798,0.04626616762775493
zero_shot,external_test,transformer,20260912,12,0.5186350327786623,0.38316956976068206,0.863260737758559,2.063766281134457,1.0887041786108411,0.06179497627809255,0.03673926224144097
zero_shot,external_test,transformer,20260912,24,0.5566634202937728,0.41226389877431674,0.8704092600421852,2.275076379665623,1.1842723000783848,0.06856043082124248,0.029590739957814804
zero_shot,internal_test,global_median,-1,1,0.6099562722414755,,,,,,
zero_shot,internal_test,global_median,-1,3,0.6185126314442865,,,,,,
zero_shot,internal_test,global_median,-1,6,0.618890212671302,,,,,,
zero_shot,internal_test,global_median,-1,12,0.6196818214300599,,,,,,
zero_shot,internal_test,global_median,-1,24,0.6293810190601083,,,,,,
zero_shot,internal_test,grud,20260912,1,0.35054337499831656,0.2626407907765724,0.8608650050461293,1.3663839926436603,0.6514644278418315,0.076796685759242,0.03913499495387074
zero_shot,internal_test,grud,20260912,3,0.41210816805288175,0.3058338576485548,0.8506963890347896,1.5496131345461044,0.8312267082613324,0.07747638717444205,0.04930361096521041
zero_shot,internal_test,grud,20260912,6,0.4520064820892951,0.33414536072905243,0.8449602066085982,1.6971498901129218,0.9705821840913077,0.07500940569009308,0.05503979339140186
zero_shot,internal_test,grud,20260912,12,0.4948916878537441,0.36256075538522525,0.8440896557806503,1.8382804504936079,1.0427104233652162,0.07314122357780296,0.055910344219349706
zero_shot,internal_test,grud,20260912,24,0.538230947015283,0.39506083447838863,0.8458050388745477,1.9971436738248451,1.1321421669749063,0.07463752234039082,0.0541949611254523
zero_shot,internal_test,hourly_median,-1,1,0.6097004891654547,,,,,,
zero_shot,internal_test,hourly_median,-1,3,0.6186654915080656,,,,,,
zero_shot,internal_test,hourly_median,-1,6,0.6187792563523559,,,,,,
zero_shot,internal_test,hourly_median,-1,12,0.6179801683956204,,,,,,
zero_shot,internal_test,hourly_median,-1,24,0.6235370466251433,,,,,,
zero_shot,internal_test,locf,-1,1,0.3656905092424367,,,,,,
zero_shot,internal_test,locf,-1,3,0.443160874075707,,,,,,
zero_shot,internal_test,locf,-1,6,0.5004412454937223,,,,,,
zero_shot,internal_test,locf,-1,12,0.5525316803882975,,,,,,
zero_shot,internal_test,locf,-1,24,0.5998320297536803,,,,,,
zero_shot,internal_test,ridge_var,-1,1,0.34166485606415126,,,,,,
zero_shot,internal_test,ridge_var,-1,3,0.40898282516158935,,,,,,
zero_shot,internal_test,ridge_var,-1,6,0.4592656116444388,,,,,,
zero_shot,internal_test,ridge_var,-1,12,0.5102423620124077,,,,,,
zero_shot,internal_test,ridge_var,-1,24,0.5664272839548364,,,,,,
zero_shot,internal_test,rssm,20260912,1,0.4809790249458674,0.372671552636276,0.5866578203142896,1.0025196503622158,2.0522219151145022,0.09275877730668708,0.31334217968571043
zero_shot,internal_test,rssm,20260912,3,0.5305971028746475,0.4147274863821738,0.5481119983317616,1.0151718154502791,2.4147996674111956,0.0890574432211578,0.3518880016682384
zero_shot,internal_test,rssm,20260912,6,0.5596586482881943,0.4400601849970249,0.5250085115452766,1.0205614156119993,2.807941670992813,0.08423285116720658,0.3749914884547234
zero_shot,internal_test,rssm,20260912,12,0.5888923182585164,0.4643535020763742,0.5041595696069825,1.0290157293482498,2.9301635895668467,0.07960464561856322,0.39584043039301753
zero_shot,internal_test,rssm,20260912,24,0.6152190176528975,0.4876808994197802,0.49845496867617184,1.0426171211337014,3.1889703378579064,0.07878103634241207,0.4015450313238282
zero_shot,internal_test,transformer,20260912,1,0.34982774801969907,0.261744844728876,0.8573150310793065,1.3579786821234079,0.641328099086064,0.07559429643152557,0.04268496892069351
zero_shot,internal_test,transformer,20260912,3,0.41309397116152363,0.30658015034533637,0.8606512425387989,1.6120628780979696,0.8157801754333337,0.07686456025624963,0.039348757461201145
zero_shot,internal_test,transformer,20260912,6,0.4537603677636063,0.33507549121964375,0.8532247742150549,1.7598979248272548,0.9856944355227176,0.07389543552635842,0.046775225784945085
zero_shot,internal_test,transformer,20260912,12,0.4939503044092115,0.36269362252824106,0.8523928450289783,1.9245182330027117,1.0577415728525899,0.07226844776803328,0.04760715497102175
zero_shot,internal_test,transformer,20260912,24,0.5385638526514265,0.3970937804288539,0.8580935970665668,2.118404405844528,1.1489498747899045,0.07414726598617717,0.04190640293343317
