split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_calibration,grud,1,HR,3025,0.22034999469095026,0.16879937826109326,0.8730578512396694,0.02694214876033063,0.9027017199303493,0.2666746120610513
external_calibration,grud,1,O2Sat,2971,0.4056895336933065,0.308534402792721,0.8953214405923932,0.004678559407606864,1.6140450522860306,1.2286557689013204
external_calibration,grud,1,Temp,1220,0.3060764324469645,0.23087214544171192,0.8483606557377049,0.051639344262295106,1.1627712445180924,0.5323995296095239
external_calibration,grud,1,SBP,2972,0.362518218131598,0.2676930158006712,0.8199865410497981,0.08001345895020195,1.2689259844865965,0.7001298324256373
external_calibration,grud,1,MAP,2959,0.37973489967622076,0.28575234334184413,0.858060155457925,0.041939844542075,1.484133491889977,0.8365383560732436
external_calibration,grud,1,DBP,2972,0.3762023463383979,0.2825843325213179,0.8546433378196501,0.04535666218034995,1.458537783308273,0.7947440234039225
external_calibration,grud,1,Resp,2654,0.35103950899349806,0.26744178784190037,0.8854559155990958,0.014544084400904267,1.5327188165545373,0.6944794877633711
external_calibration,grud,1,BaseExcess,10,0.5520107239484787,0.42507925182580947,0.6,0.30000000000000004,1.3570957362651825,1.931732749938965
external_calibration,grud,1,HCO3,8,0.4106337856501341,0.28366879373788834,0.75,0.15000000000000002,1.0115221217274666,0.7329555600881577
external_calibration,grud,1,FiO2,75,0.8983633399009705,0.6539106067021688,0.64,0.26,2.3113416385650636,1.60219185034434
external_calibration,grud,1,pH,77,0.600510395966567,0.44306021677209184,0.6753246753246753,0.2246753246753247,1.6324311355491736,1.8443579666026226
external_calibration,grud,1,PaCO2,77,0.7081504731209247,0.5360509819024569,0.6883116883116883,0.2116883116883117,1.7760503183711658,1.700600069838685
external_calibration,grud,1,SaO2,62,1.0772050931569068,0.7705728748152333,0.9838709677419355,0.08387096774193548,6.015151173837723,1.7588520799913714
external_calibration,grud,1,BUN,190,0.4782075201210223,0.3642430670951542,0.8052631578947368,0.09473684210526323,1.3566778917061655,1.151831893544448
external_calibration,grud,1,Chloride,24,0.37799872023363906,0.289174797013402,0.7916666666666666,0.10833333333333339,1.0769858186443646,1.047154185672601
external_calibration,grud,1,Creatinine,191,0.8076985809191359,0.69430153079682,0.8952879581151832,0.0047120418848167755,3.029962692897357,1.7450962843695237
