split,model,horizon_hours,variable,targets,brier
external_calibration,grud,1,HR,3314,0.06766352070946254
external_calibration,grud,1,O2Sat,3314,0.07500117389495357
external_calibration,grud,1,Temp,3314,0.20154657461733866
external_calibration,grud,1,SBP,3314,0.07677028878992699
external_calibration,grud,1,MAP,3314,0.0797437982938343
external_calibration,grud,1,DBP,3314,0.12108798414091065
external_calibration,grud,1,Resp,3314,0.15783141273724147
external_calibration,grud,1,BaseExcess,3314,0.007535780589481254
external_calibration,grud,1,HCO3,3314,0.011781275047548003
external_calibration,grud,1,FiO2,3314,0.023517506573670733
external_calibration,grud,1,pH,3314,0.0228496050359833
external_calibration,grud,1,PaCO2,3314,0.022406992508693137
external_calibration,grud,1,SaO2,3314,0.01795721479439203
external_calibration,grud,1,BUN,3314,0.05465760342349615
external_calibration,grud,1,Chloride,3314,0.01596320817088534
external_calibration,grud,1,Creatinine,3314,0.053049069271166066
external_calibration,grud,1,Glucose,3314,0.1946372770011317
external_calibration,grud,1,Magnesium,3314,0.04925310266399211
external_calibration,grud,1,Phosphate,3314,0.03182461390167241
external_calibration,grud,1,Potassium,3314,0.07197899921298674
external_calibration,grud,1,Hct,3314,0.06030809011492444
external_calibration,grud,1,Hgb,3314,0.05853498280587942
external_calibration,grud,1,WBC,3314,0.051094817495626645
external_calibration,grud,1,Platelets,3314,0.04992707465552176
external_calibration,grud,3,HR,3314,0.07217660666807056
external_calibration,grud,3,O2Sat,3314,0.08162757425187364
external_calibration,grud,3,Temp,3314,0.2042033410460818
external_calibration,grud,3,SBP,3314,0.07928094543026526
external_calibration,grud,3,MAP,3314,0.08637382229480962
external_calibration,grud,3,DBP,3314,0.18257835189045807
external_calibration,grud,3,Resp,3314,0.1659301015074597
external_calibration,grud,3,BaseExcess,3314,0.006457156414592129
external_calibration,grud,3,HCO3,3314,0.008526793254486537
external_calibration,grud,3,FiO2,3314,0.01915916477655458
external_calibration,grud,3,pH,3314,0.01893302097727753
external_calibration,grud,3,PaCO2,3314,0.018131994437167783
external_calibration,grud,3,SaO2,3314,0.014731765587015474
external_calibration,grud,3,BUN,3314,0.04634553804660894
external_calibration,grud,3,Chloride,3314,0.011263625380427418
external_calibration,grud,3,Creatinine,3314,0.04537935069591868
external_calibration,grud,3,Glucose,3314,0.1928571741050025
external_calibration,grud,3,Magnesium,3314,0.04380370917526008
external_calibration,grud,3,Phosphate,3314,0.026848616360646813
external_calibration,grud,3,Potassium,3314,0.06441020332479161
external_calibration,grud,3,Hct,3314,0.05096166154204468
external_calibration,grud,3,Hgb,3314,0.04929183476127338
external_calibration,grud,3,WBC,3314,0.04487299898894494
external_calibration,grud,3,Platelets,3314,0.0443782562959892
external_calibration,grud,6,HR,3314,0.07733417546526092
external_calibration,grud,6,O2Sat,3314,0.08772852479080587
external_calibration,grud,6,Temp,3314,0.20770231283207435
external_calibration,grud,6,SBP,3314,0.08697786885856071
external_calibration,grud,6,MAP,3314,0.0906893543328013
external_calibration,grud,6,DBP,3314,0.23933160916537352
external_calibration,grud,6,Resp,3314,0.1654120864246578
external_calibration,grud,6,BaseExcess,3314,0.005525401672578822
