split,model,horizon_hours,variable,targets,brier
external_calibration,rssm,1,HR,3314,0.08026759642107198
external_calibration,rssm,1,O2Sat,3314,0.09297947680007713
external_calibration,rssm,1,Temp,3314,0.22654273658181504
external_calibration,rssm,1,SBP,3314,0.09337274252684921
external_calibration,rssm,1,MAP,3314,0.09608603063375028
external_calibration,rssm,1,DBP,3314,0.2274049447830283
external_calibration,rssm,1,Resp,3314,0.171930913401427
external_calibration,rssm,1,BaseExcess,3314,0.010736196824025159
external_calibration,rssm,1,HCO3,3314,0.007874632855640093
external_calibration,rssm,1,FiO2,3314,0.03351406538133961
external_calibration,rssm,1,pH,3314,0.02902948471459554
external_calibration,rssm,1,PaCO2,3314,0.025499341246156573
external_calibration,rssm,1,SaO2,3314,0.01886626507909311
external_calibration,rssm,1,BUN,3314,0.05434728595925586
external_calibration,rssm,1,Chloride,3314,0.012115990883554402
external_calibration,rssm,1,Creatinine,3314,0.0543391834191335
external_calibration,rssm,1,Glucose,3314,0.20309796272881
external_calibration,rssm,1,Magnesium,3314,0.049126283957538076
external_calibration,rssm,1,Phosphate,3314,0.031455113811617384
external_calibration,rssm,1,Potassium,3314,0.07194576813071049
external_calibration,rssm,1,Hct,3314,0.059845721921290555
external_calibration,rssm,1,Hgb,3314,0.057962275524418544
external_calibration,rssm,1,WBC,3314,0.050757672050917226
external_calibration,rssm,1,Platelets,3314,0.05111420858262459
external_calibration,rssm,3,HR,3314,0.08252006294357539
external_calibration,rssm,3,O2Sat,3314,0.09588299512719274
external_calibration,rssm,3,Temp,3314,0.22878791297424536
external_calibration,rssm,3,SBP,3314,0.09375649348899551
external_calibration,rssm,3,MAP,3314,0.0993504092933618
external_calibration,rssm,3,DBP,3314,0.22776020889765683
external_calibration,rssm,3,Resp,3314,0.17417019882616538
external_calibration,rssm,3,BaseExcess,3314,0.010539567890516879
external_calibration,rssm,3,HCO3,3314,0.007678007411359661
external_calibration,rssm,3,FiO2,3314,0.02984664862099799
external_calibration,rssm,3,pH,3314,0.025568014070364676
external_calibration,rssm,3,PaCO2,3314,0.021485260346602014
external_calibration,rssm,3,SaO2,3314,0.015873779841194546
external_calibration,rssm,3,BUN,3314,0.047124297987033464
external_calibration,rssm,3,Chloride,3314,0.010417325274909774
external_calibration,rssm,3,Creatinine,3314,0.04621715762067359
external_calibration,rssm,3,Glucose,3314,0.19773950948007293
external_calibration,rssm,3,Magnesium,3314,0.04432122899454332
external_calibration,rssm,3,Phosphate,3314,0.026831163562200267
external_calibration,rssm,3,Potassium,3314,0.0661592681363324
external_calibration,rssm,3,Hct,3314,0.05209219792951067
external_calibration,rssm,3,Hgb,3314,0.05009877646210399
external_calibration,rssm,3,WBC,3314,0.04542257582378733
external_calibration,rssm,3,Platelets,3314,0.04485433251475022
external_calibration,rssm,6,HR,3314,0.08264702152040397
external_calibration,rssm,6,O2Sat,3314,0.09415221383360113
external_calibration,rssm,6,Temp,3314,0.22405868131997864
external_calibration,rssm,6,SBP,3314,0.09424650352549395
external_calibration,rssm,6,MAP,3314,0.09751454335634581
external_calibration,rssm,6,DBP,3314,0.22337955887517658
external_calibration,rssm,6,Resp,3314,0.1685893745687113
external_calibration,rssm,6,BaseExcess,3314,0.010086169899157464
external_calibration,rssm,6,HCO3,3314,0.007678070469260863
