split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,transformer,1,FiO2_bounds,68,32360,2.1013597033374536
external_test,transformer,1,O2Sat_bounds,3657,32360,113.00988875154512
external_test,transformer,1,SaO2_bounds,271,32360,8.374536464771323
external_test,transformer,1,emitted_FiO2_bounds,1133,32360,35.012360939431396
external_test,transformer,1,emitted_O2Sat_bounds,4123,32360,127.41038318912237
external_test,transformer,1,emitted_SaO2_bounds,6860,32360,211.9901112484549
external_test,transformer,1,emitted_pressure_order,3432,32360,106.05686032138442
external_test,transformer,1,pressure_order,3137,32360,96.9406674907293
external_test,transformer,3,FiO2_bounds,130,32360,4.017305315203956
external_test,transformer,3,O2Sat_bounds,4387,32360,135.56860321384426
external_test,transformer,3,SaO2_bounds,699,32360,21.600741656365884
external_test,transformer,3,emitted_FiO2_bounds,1245,32360,38.4734239802225
external_test,transformer,3,emitted_O2Sat_bounds,4469,32360,138.1025957972806
external_test,transformer,3,emitted_SaO2_bounds,6709,32360,207.3238566131026
external_test,transformer,3,emitted_pressure_order,4664,32360,144.12855377008654
external_test,transformer,3,pressure_order,4324,32360,133.62175525339927
external_test,transformer,6,FiO2_bounds,201,32360,6.211372064276885
external_test,transformer,6,O2Sat_bounds,4545,32360,140.45117428924598
external_test,transformer,6,SaO2_bounds,1206,32360,37.268232385661314
external_test,transformer,6,emitted_FiO2_bounds,1376,32360,42.52163164400494
external_test,transformer,6,emitted_O2Sat_bounds,4530,32360,139.9876390605686
external_test,transformer,6,emitted_SaO2_bounds,6541,32360,202.13226205191594
external_test,transformer,6,emitted_pressure_order,5438,32360,168.04697156983931
external_test,transformer,6,pressure_order,5072,32360,156.73671199011125
external_test,transformer,12,FiO2_bounds,273,32360,8.436341161928306
external_test,transformer,12,O2Sat_bounds,4880,32360,150.8034610630408
external_test,transformer,12,SaO2_bounds,1811,32360,55.96415327564895
external_test,transformer,12,emitted_FiO2_bounds,1367,32360,42.243510506798515
external_test,transformer,12,emitted_O2Sat_bounds,4880,32360,150.8034610630408
external_test,transformer,12,emitted_SaO2_bounds,6041,32360,186.68108776266996
external_test,transformer,12,emitted_pressure_order,6425,32360,198.54758961681088
external_test,transformer,12,pressure_order,5960,32360,184.17799752781212
external_test,transformer,24,FiO2_bounds,348,32360,10.754017305315204
external_test,transformer,24,O2Sat_bounds,5282,32360,163.22620519159457
external_test,transformer,24,SaO2_bounds,2562,32360,79.17181705809641
external_test,transformer,24,emitted_FiO2_bounds,1231,32360,38.040791100123606
external_test,transformer,24,emitted_O2Sat_bounds,5235,32360,161.77379480840543
external_test,transformer,24,emitted_SaO2_bounds,5667,32360,175.12360939431397
external_test,transformer,24,emitted_pressure_order,7603,32360,234.95055624227442
external_test,transformer,24,pressure_order,7128,32360,220.27194066749072
