split,model,horizon_hours,variable,targets,brier
external_calibration,grud,1,HR,3314,0.06971799814708275
external_calibration,grud,1,O2Sat,3314,0.07634290510549126
external_calibration,grud,1,Temp,3314,0.20142470128434065
external_calibration,grud,1,SBP,3314,0.07603579620208521
external_calibration,grud,1,MAP,3314,0.08025521257589867
external_calibration,grud,1,DBP,3314,0.11227906987691544
external_calibration,grud,1,Resp,3314,0.16136581169674033
external_calibration,grud,1,BaseExcess,3314,0.009086510032757119
external_calibration,grud,1,HCO3,3314,0.012340673020106161
external_calibration,grud,1,FiO2,3314,0.02521654663131981
external_calibration,grud,1,pH,3314,0.023253001951638947
external_calibration,grud,1,PaCO2,3314,0.022557422473765888
external_calibration,grud,1,SaO2,3314,0.017656633377470882
external_calibration,grud,1,BUN,3314,0.05494157069766816
external_calibration,grud,1,Chloride,3314,0.016236122133290114
external_calibration,grud,1,Creatinine,3314,0.053164579761121815
external_calibration,grud,1,Glucose,3314,0.19331724555937008
external_calibration,grud,1,Magnesium,3314,0.04944055918188216
external_calibration,grud,1,Phosphate,3314,0.03212341543469144
external_calibration,grud,1,Potassium,3314,0.07190729295480805
external_calibration,grud,1,Hct,3314,0.06012706241840761
external_calibration,grud,1,Hgb,3314,0.05831665302445246
external_calibration,grud,1,WBC,3314,0.0510938414785613
external_calibration,grud,1,Platelets,3314,0.04975530828473506
external_calibration,grud,3,HR,3314,0.07598783628870079
external_calibration,grud,3,O2Sat,3314,0.08456479859193837
external_calibration,grud,3,Temp,3314,0.20654441753495653
external_calibration,grud,3,SBP,3314,0.0797158401632568
external_calibration,grud,3,MAP,3314,0.0891550204519342
external_calibration,grud,3,DBP,3314,0.15223933928115008
external_calibration,grud,3,Resp,3314,0.17065872797853773
external_calibration,grud,3,BaseExcess,3314,0.00800678797637258
external_calibration,grud,3,HCO3,3314,0.00902048096861117
external_calibration,grud,3,FiO2,3314,0.020921078804536405
external_calibration,grud,3,pH,3314,0.01963819334071015
external_calibration,grud,3,PaCO2,3314,0.018350015729935543
external_calibration,grud,3,SaO2,3314,0.014542004961900381
external_calibration,grud,3,BUN,3314,0.04649649543814725
