split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_calibration,grud,1,HR,3025,0.22084485266819473,0.16867267135746222,0.8750413223140496,0.024958677685950392,0.9129604181967491,0.2670570452351215
external_calibration,grud,1,O2Sat,2971,0.3907963068386554,0.30040397342308245,0.8764725681588691,0.02352743184113093,1.4681821525879317,1.2629377791392846
external_calibration,grud,1,Temp,1220,0.30459934727090304,0.23145683945202436,0.8836065573770492,0.016393442622950838,1.260941110673498,0.4955969304334922
external_calibration,grud,1,SBP,2972,0.36576598072437067,0.2693811282816357,0.8432032301480484,0.05679676985195159,1.318512880625667,0.6949948975728627
external_calibration,grud,1,MAP,2959,0.3861907689544791,0.28925834712485843,0.8736059479553904,0.02639405204460965,1.5521601747523774,0.8005423553894806
external_calibration,grud,1,DBP,2972,0.38249371029326285,0.2861556572034895,0.8586810228802153,0.04131897711978472,1.4636381612651923,0.798840083151775
external_calibration,grud,1,Resp,2654,0.3549197785550702,0.26953262373659065,0.8918613413715147,0.008138658628485285,1.5721607502906414,0.7007625507248373
external_calibration,grud,1,BaseExcess,10,0.6788229763507843,0.5171068370342254,0.6,0.30000000000000004,1.663321715593338,2.1344003856182097
external_calibration,grud,1,HCO3,8,0.385225223377347,0.2798692127689719,0.75,0.15000000000000002,1.0378918573260307,0.6931746453046799
external_calibration,grud,1,FiO2,75,0.8690137692292531,0.642433747847875,0.8133333333333334,0.08666666666666667,2.356796007156372,1.7356790153185526
external_calibration,grud,1,pH,77,0.6139510765478209,0.4565475730152873,0.7012987012987013,0.1987012987012987,1.6767248201679874,1.573087956224169
external_calibration,grud,1,PaCO2,77,0.7137501127534098,0.5152127218323869,0.7532467532467533,0.14675324675324675,1.972107415075426,1.3785423806735448
external_calibration,grud,1,SaO2,62,1.110537212702536,0.8096157615223238,1.0,0.09999999999999998,5.8671540406442455,1.7613841679788405
external_calibration,grud,1,BUN,190,0.48533576962194946,0.37100569990120436,0.8157894736842105,0.08421052631578951,1.4738506910048033,1.0783496260643006
external_calibration,grud,1,Chloride,24,0.3138301291813453,0.24759436771273613,0.8333333333333334,0.06666666666666665,1.2329922889669735,0.8040799237787724
external_calibration,grud,1,Creatinine,191,0.800377287633756,0.7070560447520611,0.8848167539267016,0.015183246073298462,2.8890789397724013,1.8146625526288418
