split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_test,transformer,1,HR,27901,0.2259575233361716,0.17141681941819145,0.8568510089244114,0.04314899107558867,0.8682775140932344,0.2793676879969016
external_test,transformer,1,O2Sat,27340,0.39830925321613864,0.3005612189523827,0.8907461594732992,0.009253840526700863,1.6673906912311813,0.8834421684729765
external_test,transformer,1,Temp,11091,0.3021571724335933,0.226869299503994,0.8588945992245965,0.04110540077540348,1.1758644799891225,0.4728319081395109
external_test,transformer,1,SBP,27367,0.3818229174602627,0.2814049250190858,0.818577118427303,0.08142288157269706,1.3214256572928988,0.7626255587874269
external_test,transformer,1,MAP,27192,0.40103160623032474,0.2999041957710027,0.8663945278022948,0.033605472197705266,1.581669871861109,0.8489010759612047
external_test,transformer,1,DBP,27361,0.4033446286419218,0.30119955292666833,0.8221190745952268,0.0778809254047732,1.3917045411317348,0.9535994455831005
external_test,transformer,1,Resp,24857,0.36127184014474417,0.27148378491473607,0.8822062195759746,0.017793780424025463,1.5033739579674916,0.7372754540654244
external_test,transformer,1,BaseExcess,86,0.5150981125270211,0.3744537558319957,0.8023255813953488,0.0976744186046512,1.7999223200387733,1.027931853782299
external_test,transformer,1,HCO3,74,0.3838865757491943,0.28373373863664836,0.8918918918918919,0.008108108108108136,1.6822836979015454,0.7597367570206925
external_test,transformer,1,FiO2,807,1.270557264971652,1.045044600409646,0.7881040892193308,0.11189591078066918,2.6402674120154965,41.28325531676947
external_test,transformer,1,pH,760,0.5387975341003192,0.4005327477266914,0.8118421052631579,0.0881578947368421,1.7897189035227423,1.274254211704982
external_test,transformer,1,PaCO2,767,0.6810457274764582,0.5126251563371549,0.7314211212516297,0.1685788787483703,1.800624018076035,1.6755406245336695
external_test,transformer,1,SaO2,648,1.1745087734343094,0.8768517742922277,0.9737654320987654,0.0737654320987654,6.837890469549615,1.8858152538721944
external_test,transformer,1,BUN,1660,0.3852799265185394,0.30091290785874947,0.8867469879518072,0.013253012048192847,1.5067631265844208,0.8383989963545857
external_test,transformer,1,Chloride,229,0.3503974966997663,0.28091887274033117,0.851528384279476,0.04847161572052405,1.427356143185145,1.5934307953936564
external_test,transformer,1,Creatinine,1662,0.6924741502882628,0.5621642015435061,0.8802647412755716,0.019735258724428384,2.3156195106489132,1.6845421428141036
external_test,transformer,1,Glucose,7394,0.5134554406517675,0.39381104243391746,0.8913984311604003,0.008601568839599727,2.207808147548565,1.2004175707879245
external_test,transformer,1,Magnesium,1477,0.622994245591806,0.4757222806632559,0.8794854434664862,0.02051455653351386,2.698506994027904,1.2626041683217684
external_test,transformer,1,Phosphate,913,0.5248443087377266,0.38510991719440196,0.8466593647316539,0.05334063526834609,2.045618275953671,1.036900695025725
external_test,transformer,1,Potassium,2433,0.5465052870936321,0.4221155196122069,0.8824496506370736,0.017550349362926432,2.309951045118239,1.2493446499439997
external_test,transformer,1,Hct,1815,0.5113057653766033,0.3791412058448003,0.8005509641873279,0.09944903581267217,1.6269903815482274,1.1605132480298193
external_test,transformer,1,Hgb,1826,0.49624151074677414,0.36479110021841876,0.8039430449069004,0.09605695509309964,1.5742032351982163,1.127899651655362
external_test,transformer,1,WBC,1607,0.4831139280205197,0.3673523965743141,0.9041692594897324,0.0041692594897323465,2.0438310926421948,1.5924773005387318
external_test,transformer,1,Platelets,1644,0.31031425294087894,0.23051192399812295,0.8424574209245742,0.057542579075425815,1.1549663156488517,0.5505998845046745
external_test,transformer,3,HR,27960,0.3050894907658363,0.2279807291743752,0.8583690987124464,0.041630901287553645,1.1844387269327057,0.5446985047177354
external_test,transformer,3,O2Sat,27358,0.4748655476323676,0.3510372802714296,0.897982308648293,0.0020176913517070405,2.0385317265251,1.0124226819790023
external_test,transformer,3,Temp,11015,0.3874388952553949,0.28888700400165035,0.8529278256922379,0.047072174307762116,1.4926206056280564,0.7634480367721994
external_test,transformer,3,SBP,27409,0.4540309674798379,0.33290917567454537,0.8088584041738115,0.09114159582618853,1.5355502961957035,0.9228977754996439
external_test,transformer,3,MAP,27221,0.465317480648463,0.34422158499511324,0.8545975533595386,0.04540244664046145,1.7628748355853006,0.973555755713331
external_test,transformer,3,DBP,27400,0.4585697719824575,0.3403186469356509,0.87,0.030000000000000027,1.826867272035919,0.9913456542300482
external_test,transformer,3,Resp,24952,0.4187392098049813,0.3113298491527347,0.8740381532542482,0.02596184674575186,1.7255802214929177,0.8467607239226035
external_test,transformer,3,BaseExcess,83,0.9155174754111164,0.678907934621156,0.6024096385542169,0.2975903614457831,1.9736032284886005,1.8820789021899902
external_test,transformer,3,HCO3,70,0.5116675433303629,0.37739819777863365,0.7714285714285715,0.12857142857142856,1.5031192149434771,1.1295328838484628
external_test,transformer,3,FiO2,772,0.911022417387235,0.648798441697742,0.8277202072538861,0.07227979274611396,2.9977745001489016,1.6388761460626682
external_test,transformer,3,pH,734,0.5712834630131072,0.4294232048439395,0.7833787465940054,0.11662125340599461,1.9080386293356686,1.2934865536173292
external_test,transformer,3,PaCO2,735,0.7133040164983799,0.5444997056203634,0.7619047619047619,0.13809523809523816,1.9719033155311532,1.6810537065372986
external_test,transformer,3,SaO2,625,1.1551682468414306,0.82865537109375,0.9856,0.08560000000000001,6.861625132751465,1.8929677940368652
external_test,transformer,3,BUN,1482,0.35703753149099193,0.27232805964777024,0.8825910931174089,0.017408906882591113,1.3345210076021923,0.6758897692849922
external_test,transformer,3,Chloride,200,0.3910407681344077,0.3086433497071266,0.875,0.025000000000000022,1.6165813747048379,0.8782720790803432
external_test,transformer,3,Creatinine,1483,0.6881061797598609,0.5635498835079106,0.9062710721510452,0.006271072151045165,2.336053700159308,1.774263185901732
external_test,transformer,3,Glucose,7268,0.5814248509930593,0.4414176539398513,0.8959823885525592,0.004017611447440839,2.5118647941732117,1.2109075104330815
external_test,transformer,3,Magnesium,1333,0.6413914462158824,0.4896084828119214,0.8709677419354839,0.029032258064516148,2.6730321346148456,1.3841176987678059
external_test,transformer,3,Phosphate,806,0.5216853752750765,0.3849200622985144,0.8883374689826302,0.011662531017369804,2.103881838156035,1.0765578232835007
external_test,transformer,3,Potassium,2220,0.5704990294736785,0.4374805072003657,0.8972972972972973,0.002702702702702675,2.5080783480996485,1.290567994493622
external_test,transformer,3,Hct,1606,0.507705253336676,0.375641840369734,0.8100871731008717,0.08991282689912827,1.662534656218841,1.0821936135719603
external_test,transformer,3,Hgb,1637,0.48947791399282875,0.36404532147713675,0.7965791081246182,0.10342089187538184,1.5480072037359527,1.1159324151536059
external_test,transformer,3,WBC,1384,0.47207939830969353,0.3458596247899739,0.911849710982659,0.011849710982658967,1.9585895173122427,0.8237916729224555
external_test,transformer,3,Platelets,1412,0.3053271970988671,0.22733222492693503,0.8668555240793201,0.03314447592067993,1.2349708804665476,0.4543467003208382
external_test,transformer,6,HR,27801,0.3680735778938947,0.2725385753787948,0.8437825977482825,0.05621740225171756,1.3751749754818192,0.7356264733319694
external_test,transformer,6,O2Sat,27197,0.5164961253307617,0.378100096357567,0.9006875758355701,0.0006875758355701089,2.2304727379204565,1.0967523802263437
external_test,transformer,6,Temp,10969,0.47242899506819563,0.3486323803622499,0.8445619473060443,0.05543805269395574,1.7781153581605178,0.9560494821110097
external_test,transformer,6,SBP,27312,0.4880027730142295,0.35839182004882497,0.7995386643233744,0.10046133567662563,1.636290084568464,1.0081111952514068
external_test,transformer,6,MAP,27135,0.5021559782398983,0.3720526004377948,0.8424175419200295,0.05758245807997053,1.8519266687705633,1.0817569471710358
external_test,transformer,6,DBP,27308,0.4978797592913509,0.3685764695603798,0.8752746447927348,0.024725355207265265,2.0335664488620737,1.0761780778642662
external_test,transformer,6,Resp,24762,0.4503919000955287,0.33334633108391226,0.8678620466844358,0.03213795331556424,1.835297574366095,0.9292475640528249
external_test,transformer,6,BaseExcess,90,0.8859782734678852,0.6555159734355078,0.6777777777777778,0.2222222222222222,2.1335900955730014,1.939339213569959
external_test,transformer,6,HCO3,74,0.4578545754523696,0.34647233059277405,0.8108108108108109,0.08918918918918917,1.7370957152263538,1.024407530958588
external_test,transformer,6,FiO2,696,1.0593198828570458,0.7492448565946228,0.8074712643678161,0.09252873563218389,3.348310203216542,1.7869532467133697
