split,model,horizon_hours,variable,targets,brier
external_test,rssm,1,HR,30450,0.07736930526731832
external_test,rssm,1,O2Sat,30450,0.09184541520814003
external_test,rssm,1,Temp,30450,0.22772159726748914
external_test,rssm,1,SBP,30450,0.0920618730930272
external_test,rssm,1,MAP,30450,0.09642842732822562
external_test,rssm,1,DBP,30450,0.21674668736058503
external_test,rssm,1,Resp,30450,0.15998881451406308
external_test,rssm,1,BaseExcess,30450,0.011977361408360487
external_test,rssm,1,HCO3,30450,0.007709903475050073
external_test,rssm,1,FiO2,30450,0.037970687086359034
external_test,rssm,1,pH,30450,0.031035788577961413
external_test,rssm,1,PaCO2,30450,0.027748082717651217
external_test,rssm,1,SaO2,30450,0.021524843997115573
external_test,rssm,1,BUN,30450,0.05215352262965173
external_test,rssm,1,Chloride,30450,0.012323830868125158
external_test,rssm,1,Creatinine,30450,0.05183478615945587
external_test,rssm,1,Glucose,30450,0.19871659141847456
external_test,rssm,1,Magnesium,30450,0.04699207419049368
external_test,rssm,1,Phosphate,30450,0.0294705414126072
external_test,rssm,1,Potassium,30450,0.07432776696967766
external_test,rssm,1,Hct,30450,0.058605210574585426
external_test,rssm,1,Hgb,30450,0.05722848332182723
external_test,rssm,1,WBC,30450,0.0504424532435602
external_test,rssm,1,Platelets,30450,0.05118281423996626
external_test,rssm,3,HR,30450,0.07564629994198215
external_test,rssm,3,O2Sat,30450,0.09148111055245736
external_test,rssm,3,Temp,30450,0.22757620024563643
external_test,rssm,3,SBP,30450,0.09145581457219491
external_test,rssm,3,MAP,30450,0.09559956998464901
external_test,rssm,3,DBP,30450,0.21863180101798674
external_test,rssm,3,Resp,30450,0.15709211205418278
external_test,rssm,3,BaseExcess,30450,0.012007399487182229
external_test,rssm,3,HCO3,30450,0.007717579670727547
external_test,rssm,3,FiO2,30450,0.03722728840480689
external_test,rssm,3,pH,30450,0.030624023861387874
external_test,rssm,3,PaCO2,30450,0.02703686079515025
external_test,rssm,3,SaO2,30450,0.020857443279098897
external_test,rssm,3,BUN,30450,0.04718623188818225
external_test,rssm,3,Chloride,30450,0.011703147271094455
external_test,rssm,3,Creatinine,30450,0.046693340605140125
external_test,rssm,3,Glucose,30450,0.1950777213326816
external_test,rssm,3,Magnesium,30450,0.04303573936126111
external_test,rssm,3,Phosphate,30450,0.026292893348631795
external_test,rssm,3,Potassium,30450,0.0688879306501845
external_test,rssm,3,Hct,30450,0.05330006515891681
external_test,rssm,3,Hgb,30450,0.052081322497726464
external_test,rssm,3,WBC,30450,0.044184536106872244
external_test,rssm,3,Platelets,30450,0.04449535791167289
external_test,rssm,6,HR,30450,0.08009544012924329
external_test,rssm,6,O2Sat,30450,0.0955373716941608
external_test,rssm,6,Temp,30450,0.22824622917645082
external_test,rssm,6,SBP,30450,0.09393793261501393
external_test,rssm,6,MAP,30450,0.09772128705124941
external_test,rssm,6,DBP,30450,0.21942883973442667
external_test,rssm,6,Resp,30450,0.16191180725207274
external_test,rssm,6,BaseExcess,30450,0.012388348563013013
external_test,rssm,6,HCO3,30450,0.008013185267940726
external_test,rssm,6,FiO2,30450,0.03573699624765487
external_test,rssm,6,pH,30450,0.029152920484444973
external_test,rssm,6,PaCO2,30450,0.02523623720765701
external_test,rssm,6,SaO2,30450,0.019181557313488622
external_test,rssm,6,BUN,30450,0.04409723709663147
external_test,rssm,6,Chloride,30450,0.011781091018899516
external_test,rssm,6,Creatinine,30450,0.043441197412158856
external_test,rssm,6,Glucose,30450,0.18728587068360428
external_test,rssm,6,Magnesium,30450,0.04033369736865236
external_test,rssm,6,Phosphate,30450,0.024937937631591398
external_test,rssm,6,Potassium,30450,0.06531914085981685
external_test,rssm,6,Hct,30450,0.04977554370714917
external_test,rssm,6,Hgb,30450,0.04816905150272576
external_test,rssm,6,WBC,30450,0.04083467390443304
external_test,rssm,6,Platelets,30450,0.04140278012490233
external_test,rssm,12,HR,30450,0.07764687750139847
external_test,rssm,12,O2Sat,30450,0.09477253748669805
external_test,rssm,12,Temp,30450,0.22768151208880696
external_test,rssm,12,SBP,30450,0.09288014117720092
external_test,rssm,12,MAP,30450,0.09582686735882939
external_test,rssm,12,DBP,30450,0.2203256497359628
external_test,rssm,12,Resp,30450,0.15425583980745086
external_test,rssm,12,BaseExcess,30450,0.011789560019725257
external_test,rssm,12,HCO3,30450,0.007545154939462203
external_test,rssm,12,FiO2,30450,0.03391765628640092
