split,model,horizon_hours,variable,observed_targets,mae,rmse,nmae
external_test,global_median,12,Potassium,20012,0.43632370577653884,0.6122851044819768,0.6233195796807696
external_test,global_median,12,Hct,15751,5.131401180877368,6.314631587880719,0.8412133083405519
external_test,global_median,12,Hgb,15999,1.8270610663166458,2.2142690736382136,0.830482302871203
external_test,global_median,12,WBC,14399,4.130190290992438,7.3441517117759,0.6661597243536189
external_test,global_median,12,Platelets,14597,73.17085702541618,96.40641821000978,0.6097571418784682
external_test,global_median,24,HR,140636,14.266901789015614,18.020730242665255,0.6340845239562495
external_test,global_median,24,O2Sat,137048,2.2426959897262275,3.273510290547764,0.6407702827789221
external_test,global_median,24,Temp,53261,0.5935695912581402,0.7612492277661526,0.6314570119767464
external_test,global_median,24,SBP,137263,21.32924356891515,27.38818540274996,0.7354911575487982
external_test,global_median,24,MAP,136415,14.735509291500202,19.619888270852364,0.7755531206052738
external_test,global_median,24,DBP,137240,12.23629852812591,16.474875220875806,0.7647686580078694
external_test,global_median,24,Resp,126058,3.643997207634581,5.027445340419598,0.520571029662083
external_test,global_median,24,BaseExcess,270,3.682962962962963,4.58590231034199,0.9207407407407407
external_test,global_median,24,HCO3,235,2.620638297872341,3.353675341751545,0.5241276595744682
external_test,global_median,24,FiO2,2937,0.22037793667007236,1.34005532742436,1.4691862444671488
external_test,global_median,24,pH,2655,0.06519774011299452,0.08332994343387638,0.7244193345888291
external_test,global_median,24,PaCO2,2670,7.37941947565543,10.942182106460134,0.8199354972950478
external_test,global_median,24,SaO2,2264,2.5088560070671337,4.558820397726579,0.5017712014134268
external_test,global_median,24,BUN,7297,13.851034671782925,21.702003982116427,0.8147667453989955
external_test,global_median,24,Chloride,716,3.923882681564246,5.192085457371445,0.5605546687948922
external_test,global_median,24,Creatinine,7301,0.9268209834269342,1.9667739387293293,1.3240299763241918
external_test,global_median,24,Glucose,33089,31.58940282269032,48.12491916226212,0.6867261483193549
external_test,global_median,24,Magnesium,6751,0.275862835135533,0.4511087576657921,0.6896570878388323
external_test,global_median,24,Phosphate,3967,0.9870178976556546,1.3637363783016887,0.6580119317704364
external_test,global_median,24,Potassium,10160,0.4407618110236198,0.6267898309050562,0.6296597300337424
external_test,global_median,24,Hct,7641,5.010620337652132,6.148753708137072,0.8214131701069067
external_test,global_median,24,Hgb,7741,1.8079963828962704,2.190696526779878,0.8218165376801232
external_test,global_median,24,WBC,6952,4.232200805523595,7.440094387030125,0.6826130331489668
external_test,global_median,24,Platelets,7063,76.4257397706357,98.60629170873247,0.6368811647552975
external_test,hourly_median,1,HR,423503,14.014643343730741,17.624830835331704,0.622873037499144
external_test,hourly_median,1,O2Sat,412754,2.1609408994219317,3.0654438309316907,0.6174116855491233
external_test,hourly_median,1,Temp,161448,0.5919558929190891,0.7699116303629967,0.6297403116160538
external_test,hourly_median,1,SBP,413721,20.048620398771153,25.658687187399657,0.6913317378886604
external_test,hourly_median,1,MAP,409990,14.307760969779137,19.17124073376846,0.7530400510410072
external_test,hourly_median,1,DBP,413607,12.14054907194511,16.391564495643173,0.7587843169965693
external_test,hourly_median,1,Resp,380234,3.4552380902286486,4.738633349459352,0.49360544146123553
external_test,hourly_median,1,BaseExcess,959,3.754848800834203,4.839723641055709,0.9387122002085507
external_test,hourly_median,1,HCO3,789,2.641444866920152,3.53866565616321,0.5282889733840304
external_test,hourly_median,1,FiO2,7647,0.19341768013599997,0.8511562052331102,1.2894512009066663
external_test,hourly_median,1,pH,7333,0.06525023864721095,0.08795105441198846,0.7250026516356785
external_test,hourly_median,1,PaCO2,7372,7.229374660879001,10.730584572420595,0.803263851208778
external_test,hourly_median,1,SaO2,6293,2.424185603051007,3.968936669560946,0.4848371206102014
external_test,hourly_median,1,BUN,22681,12.290551562982232,20.026793590879155,0.722973621351896
external_test,hourly_median,1,Chloride,2075,3.955421686746988,5.228155932815253,0.5650602409638554
external_test,hourly_median,1,Creatinine,22698,0.9089624636531843,2.0942594913210346,1.2985178052188349
external_test,hourly_median,1,Glucose,101540,32.54433720701201,50.431495878481186,0.7074855914567829
external_test,hourly_median,1,Magnesium,20120,0.26212972166997894,0.422938662604937,0.6553243041749471
external_test,hourly_median,1,Phosphate,11857,0.9945601754238029,1.398504605034526,0.663040116949202
external_test,hourly_median,1,Potassium,30834,0.45198806512292383,0.6401938414531293,0.645697235889891
external_test,hourly_median,1,Hct,24178,5.176706096451337,6.41471707953842,0.8486403436805469
external_test,hourly_median,1,Hgb,24523,1.798497329038045,2.197238589585873,0.8174987859263844
external_test,hourly_median,1,WBC,21636,4.082961730449262,7.626100637644223,0.6585422145885905
external_test,hourly_median,1,Platelets,21956,71.48720167607944,96.0877459116104,0.5957266806339953
external_test,hourly_median,3,HR,392758,14.02403897565422,17.64356926219552,0.6232906211401875
external_test,hourly_median,3,O2Sat,382603,2.168257959294621,3.071752443858077,0.6195022740841775
external_test,hourly_median,3,Temp,149209,0.591866274822564,0.7698164694076439,0.6296449732154952
external_test,hourly_median,3,SBP,383495,20.076675093547504,25.66525856497083,0.6922991411568105
external_test,hourly_median,3,MAP,380091,14.317015083229434,19.169027298370864,0.7535271096436544
external_test,hourly_median,3,DBP,383390,12.128120947338221,16.369280345225302,0.7580075592086388
external_test,hourly_median,3,Resp,352583,3.4645402642781984,4.747372325479926,0.49493432346831406
external_test,hourly_median,3,BaseExcess,859,3.8034924330616993,4.897449503715535,0.9508731082654248
external_test,hourly_median,3,HCO3,711,2.654149085794655,3.5566789057006507,0.530829817158931
external_test,hourly_median,3,FiO2,6960,0.19657543103448208,0.8896062730897892,1.3105028735632136
external_test,hourly_median,3,pH,6633,0.06503844414292151,0.08724315105151385,0.7226493793657957
external_test,hourly_median,3,PaCO2,6666,7.224159915991601,10.706287619173066,0.8026844351101778
external_test,hourly_median,3,SaO2,5694,2.455795574288724,4.016463747211713,0.49115911485774477
external_test,hourly_median,3,BUN,20256,12.475488744075829,20.147332341868015,0.7338522790632841
