epoch,train_loss,train_value_nll,train_mask_bce,train_kl,validation_loss,validation_value_nll,validation_mask_bce,validation_kl
1,1.6725351647411226,1.545268671929569,0.4231656875310992,21.47506997617371,0.7559014023566732,0.6546240302981162,0.3292969489584164,18.953133485755142
2,0.4056234202042823,0.2857583665122975,0.32440765355734547,38.76313691930386,0.08227011188864708,-0.05367724454073159,0.32346597557165185,55.08085943728077
3,-0.1468442080066343,-0.2971253923804503,0.32192311024986575,69.80040328705792,-0.2890103094431819,-0.44843935540744234,0.3231932739822232,78.63072173449459
4,-0.38242190361290235,-0.5471537132567889,0.3220229417486576,84.22607158438507,-0.5494125388106521,-0.720435845608614,0.3233409913218751,90.18805180763712
5,-0.4878573664902572,-0.6618633054764816,0.32206275925507993,93.49024480982212,-0.6382396890192615,-0.8157210228394489,0.323323091073912,96.65055348921796
6,-0.5556440816131408,-0.734582236295591,0.32203575394078754,98.42921242478717,-0.38754319293158396,-0.5690704365165866,0.3232710756817643,100.70947032072107
7,-0.6033069937753036,-0.7855204765438499,0.3219470468604511,101.7267157037162,-0.7425097129782852,-0.9265412384149979,0.3231379365434452,103.24703745939294
8,-0.6832647716852047,-0.8677441306044703,0.32180799029333174,104.02735596387376,-0.7340754088090391,-0.9200707357756945,0.32308071061056487,105.22514421112683
9,-0.66381388448279,-0.8500270592988439,0.3218838878543922,105.74219612155794,1.2464831702563228,1.0590223913290062,0.32297268509864807,106.7175869065888
10,-0.5985469548491085,-0.785733570031521,0.32163681216838647,106.77740728267105,-0.8033851835192466,-0.9912935896795623,0.322805465484152,107.20703125
11,-0.7587949216298993,-0.9468140723225514,0.3213879173379308,107.67216289845283,-0.8164144547618165,-1.0056175723367808,0.32272954376376406,108.52073108906649
12,-0.6877383562681921,-0.8765935075924536,0.3212583476652479,108.54055885349153,-0.7436521260105834,-0.9333179678235736,0.32251206344487715,109.0378189086914
13,-0.8919743438472663,-1.0816984137211145,0.3213350973321718,109.39029368584467,-0.6379710545345229,-0.8288898322047019,0.32247593694803667,110.29978647037429
14,-0.8505078225392397,-1.0410393946240302,0.3209575961256241,110.29216667141081,-0.876338288492086,-1.0678777305447325,0.32229416528526617,110.9658955165318
15,-0.9563830461470001,-1.1478523789266033,0.3210184272094692,111.21471716363334,-1.2440208318282147,-1.4364079018028415,0.3221813549800795,111.84173179159359
16,-1.0134513497419422,-1.2057818771745057,0.32096911037983916,112.08824318513742,-1.0213011478891179,-1.2144309720214532,0.3220421106231456,112.61928963174626
17,-1.1498219200447535,-1.3428406535643633,0.3205512569624212,112.88091695469056,-1.4032843039960277,-1.597312323901118,0.3219569915411424,113.53876261808435
18,-1.1935389338587432,-1.3874575962968203,0.320745490725265,113.73228239050896,-1.3873917691561641,-1.5821665622750107,0.32189109921455383,114.30201254085618
19,-1.2500249971322415,-1.4446106625244757,0.3206577832923342,114.42121223483919,-1.6032978247623055,-1.7987147496671092,0.32181339726156116,114.96356917400749
20,-1.1970374155539034,-1.3920492596022216,0.32038773242133617,114.91490412827565,-1.1915161366365394,-1.3873743110773515,0.3216625962938581,115.44252668108258
