epoch,train_loss,train_value_nll,train_mask_bce,train_kl,validation_loss,validation_value_nll,validation_mask_bce,validation_kl
1,1.6833582207761004,1.5515175162409454,0.4253229285034898,25.50997127652703,0.6991554997405227,0.5948670774090047,0.3308879477637155,21.566439297734476
2,0.374485646428816,0.2512995498954431,0.32488133340673064,41.965759533937735,0.05427107374582972,-0.09108817706369243,0.32441393209963426,64.25576470822705
3,0.040126704130605734,-0.10789037262551035,0.3224699482522203,67.39958656208398,0.0077712715280299285,-0.14372669738166186,0.3237967150551932,70.54878686398877
4,-0.06260608246909129,-0.21649301207453145,0.3220986608967118,73.36226110073483,-0.18563272499916506,-0.34327754652013587,0.32353448928618916,76.7611979270468
5,-0.2413022104867905,-0.4052386521674993,0.3220302863505924,83.42886605711796,-0.17622474064024127,-0.3466282492997695,0.323559047616258,89.51374349788743
6,-0.39136699316480233,-0.5631573213423047,0.3220001178472031,91.29029486959826,-0.6235975829922423,-0.7990280219486782,0.3233598720054237,94.59046702482263
7,-0.5673899374935659,-0.7440598009346312,0.32172850629673944,96.23773412319576,-0.770626135018407,-0.9497917148531699,0.32328668419195683,98.34389822823661
8,-0.6736833840408133,-0.8537847899535311,0.3219030488766897,99.62563840583836,-0.8365745617418873,-1.01836297828324,0.3232473694548315,100.97657293202926
9,-0.7666888883830186,-0.9492054610709438,0.3218466002043053,102.05491925568859,-0.9793949857050058,-1.1635508099380805,0.3232537726966702,103.34237515196509
10,-0.7808909245136073,-0.9652220567212244,0.32170561089643984,103.9047212472411,-0.9294580148190869,-1.1149949674703636,0.3232456889687752,104.72553159752671
11,-0.8622868709232775,-1.048005559452446,0.3217446256111556,105.28252889864113,-0.984096495472655,-1.1710389560582686,0.3232198102133615,106.13750613465601
12,-0.9158362636651693,-1.102815808197943,0.3216931075525925,106.55626175542584,-0.5438561305707815,-0.7319922203920326,0.32325341202774827,107.32273880316286
13,-0.9803121398649943,-1.168274143618853,0.3217599722034728,107.52200857940811,-1.1070962986167596,-1.296043955549902,0.32321420007822466,108.144113346022
14,-0.926960227735374,-1.1156088459919387,0.32176513589016525,108.20733379141632,-0.9414836958963044,-1.1309779590489912,0.323151239327022,108.70644612215003
15,-0.9530128641513431,-1.1421416749835283,0.3217145338186769,108.70017495604374,-1.0487382144344097,-1.2387363813361343,0.32306935166826056,109.23082904426418
16,-1.016794226629317,-1.2063913577875214,0.32146403581037647,109.23111916443692,-1.0952857161054805,-1.2857005839445153,0.32298105711839636,109.66959894919881
17,-1.0310020297431626,-1.2209877667138396,0.32130562844832383,109.6593238933204,-1.104467446706733,-1.2952252529105361,0.32291181720032985,110.02985132956991
