split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_test,rssm,1,HR,27901,0.3950351845350348,0.3010614131506248,0.5918784272965126,0.3081215727034874,0.8218932897103507,1.4563441768922556
external_test,rssm,1,O2Sat,27340,0.541757480785981,0.4194340339087184,0.5184345281638625,0.38156547183613754,0.9545722000426241,2.683696553091455
external_test,rssm,1,Temp,11091,0.4588062704958377,0.3455014169812686,0.6885763231448923,0.21142367685510777,1.1345930121413816,1.3258404519364269
external_test,rssm,1,SBP,27367,0.4818564154770985,0.3841211683074893,0.4718091131654913,0.42819088683450873,0.746648662408373,2.8624048781881952
external_test,rssm,1,MAP,27192,0.4761145173512546,0.3739414144900309,0.5363342159458664,0.36366578405413363,0.8317430612093282,2.5784102704120615
external_test,rssm,1,DBP,27361,0.48724057961876577,0.37812969955251796,0.595226782646833,0.304773217353167,0.9508709506522163,2.094348944800669
external_test,rssm,1,Resp,24857,0.440471602410837,0.33918085445290946,0.6135092730417991,0.2864907269582009,0.9182370494663434,1.7959829160787988
external_test,rssm,1,BaseExcess,86,0.7531810165491215,0.5245745570160621,0.7906976744186046,0.10930232558139541,2.4747923529425333,1.3069056279437488
external_test,rssm,1,HCO3,74,0.4477335614328449,0.31807538202485525,0.9054054054054054,0.00540540540540535,1.8162022361884247,0.8675639415914947
external_test,rssm,1,FiO2,807,1.405042498662163,1.187017297102173,0.6431226765799256,0.2568773234200744,2.00774475662534,130.06541226632532
external_test,rssm,1,pH,760,0.6382935185083434,0.4795096881687641,0.6486842105263158,0.25131578947368427,1.5069084433348556,1.7120092881745415
external_test,rssm,1,PaCO2,767,0.7910764546193075,0.6047426302282254,0.7601043024771839,0.13989569752281616,2.120522316928948,1.8467351625997674
external_test,rssm,1,SaO2,648,0.638020842652308,0.5161185082462099,0.9722222222222222,0.07222222222222219,4.052129290722035,1.406442683512046
external_test,rssm,1,BUN,1660,0.736135768118393,0.5820035945848528,0.6801204819277108,0.21987951807228923,1.4123063086745251,2.367052323236523
external_test,rssm,1,Chloride,229,0.5438036119898855,0.4056135477847928,0.8078602620087336,0.0921397379912664,1.8662598341312993,1.1153799248574603
external_test,rssm,1,Creatinine,1662,1.271337049541419,1.0840079709259898,0.6762936221419976,0.2237063778580024,1.7329960141945115,8.596134210751805
external_test,rssm,1,Glucose,7394,0.712328367437064,0.5419446875154569,0.8064647011090073,0.09353529889099277,2.2388878645108847,1.6555943981131445
external_test,rssm,1,Magnesium,1477,0.7194170579263788,0.5480388095028592,0.8199052132701422,0.08009478672985781,2.4281000425142456,1.6560319417945097
external_test,rssm,1,Phosphate,913,0.637690999515575,0.47437134690313454,0.7667031763417306,0.13329682365826945,1.9516343324886878,1.3573758532614462
external_test,rssm,1,Potassium,2433,0.6763870032864787,0.5028141685292596,0.8397040690505548,0.06029593094944519,2.4080159243761243,1.3987380608187454
external_test,rssm,1,Hct,1815,0.76950206362101,0.5663062890863287,0.6402203856749311,0.2597796143250689,1.8426422066596586,1.6789229301710102
external_test,rssm,1,Hgb,1826,0.7972939505210189,0.5878624126135584,0.583789704271632,0.316210295728368,1.7769265592032952,1.8341938917568976
external_test,rssm,1,WBC,1607,0.6727137578455424,0.5109655556281161,0.7846919726197884,0.11530802738021162,1.8963463135068284,2.8952975704496366
external_test,rssm,1,Platelets,1644,0.5792411373352627,0.4236977344918135,0.8236009732360098,0.07639902676399024,1.9635346188162366,1.185180567803174
external_test,rssm,3,HR,27960,0.5033163596632143,0.39259850485983155,0.5114091559370529,0.3885908440629471,0.8821756862945993,2.19871800252808
external_test,rssm,3,O2Sat,27358,0.5894511733559525,0.46156654278431486,0.4742305724102639,0.4257694275897361,0.9618784232188041,2.9968352161292855
external_test,rssm,3,Temp,11015,0.49964635078873465,0.37778680787755314,0.6506581933726736,0.2493418066273264,1.1611479914626694,1.498896057563536
external_test,rssm,3,SBP,27409,0.5611521695208108,0.4539726921301999,0.4205917764238024,0.4794082235761976,0.7810342404672668,3.6007614174711695
external_test,rssm,3,MAP,27221,0.5470073616639114,0.43632573385285245,0.49289151757834027,0.40710848242165976,0.8630833955292996,3.0388674268837796
external_test,rssm,3,DBP,27400,0.5468020321591928,0.429607781711286,0.555036496350365,0.344963503649635,0.9860718641489962,2.525226466046633
external_test,rssm,3,Resp,24952,0.4797494466314716,0.3729373905168737,0.5746633536389869,0.3253366463610131,0.9259657180435423,2.042231593158009
external_test,rssm,3,BaseExcess,83,0.9377204179314964,0.7193335689694048,0.6385542168674698,0.2614457831325302,2.3824044121317116,1.8998585745512722
external_test,rssm,3,HCO3,70,0.499116450548172,0.38200428464582986,0.8142857142857143,0.08571428571428574,1.773688222680773,1.1156208732298443
external_test,rssm,3,FiO2,772,1.018986979892738,0.7974822384551399,0.616580310880829,0.28341968911917104,2.0179942054143223,2.695111851463664
external_test,rssm,3,pH,734,0.6702523536432017,0.5078096922070844,0.6416893732970027,0.2583106267029973,1.514084954433935,1.7618120074759387
external_test,rssm,3,PaCO2,735,0.8029403817896941,0.620694307242932,0.7401360544217687,0.15986394557823136,2.1654331619236746,1.9399606452507228
external_test,rssm,3,SaO2,625,0.6030947213232517,0.49597466659545897,0.9792,0.07919999999999994,4.000315195465088,1.4120275753974914
external_test,rssm,3,BUN,1482,0.7238721735121911,0.5722396952199389,0.6592442645074224,0.24075573549257767,1.376659812312699,2.3478206453012875
external_test,rssm,3,Chloride,200,0.5541701802238822,0.4107085495442152,0.8,0.09999999999999998,1.8362216514348983,1.192474800646305
external_test,rssm,3,Creatinine,1483,1.3067671163905656,1.1212977943734712,0.6776803776129467,0.22231962238705327,1.7162420694199432,7.129596467405578
external_test,rssm,3,Glucose,7268,0.7000890802438271,0.5360901631952054,0.8075123830489819,0.09248761695101815,2.2023508320421588,1.631197806892647
external_test,rssm,3,Magnesium,1333,0.7445590099555965,0.5734670929951678,0.8244561140285072,0.07554388597149286,2.415273451662028,1.73523778765164
external_test,rssm,3,Phosphate,806,0.6091383948214999,0.4537091108025156,0.7952853598014888,0.10471464019851118,1.9060224216274233,1.3212640464823535
external_test,rssm,3,Potassium,2220,0.6773845367334984,0.5075389949856578,0.8265765765765766,0.07342342342342345,2.352695837536374,1.4782662569939553
external_test,rssm,3,Hct,1606,0.7870701790449777,0.5795499617477431,0.6170610211706102,0.2829389788293898,1.8014797082873686,1.7534367888609173
external_test,rssm,3,Hgb,1637,0.8080354380349087,0.5985736360110083,0.5766646304215027,0.3233353695784973,1.7421677352891292,1.9208748607862702
external_test,rssm,3,WBC,1384,0.6583555953878629,0.4967918799317986,0.7904624277456648,0.10953757225433525,1.925854892227691,1.4418841008247667
external_test,rssm,3,Platelets,1412,0.5983690180823671,0.43498869225509446,0.8101983002832861,0.08980169971671392,1.9624238269187235,1.2024146225567243
external_test,rssm,6,HR,27801,0.5719761096514848,0.45301348119968776,0.4703068234955577,0.42969317650444233,0.9088398339889799,2.7673653021188422
external_test,rssm,6,O2Sat,27197,0.6098621013335728,0.47970082985415513,0.45299113872853625,0.4470088612714638,0.9655297916461585,3.391984698395214
external_test,rssm,6,Temp,10969,0.5468723135796988,0.41651775771954924,0.6205670526027897,0.27943294739721036,1.1851905038878654,1.7132041804911564
