split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,rssm,1,FiO2_bounds,337,609000,0.5533661740558292
external_test,rssm,1,O2Sat_bounds,17764,609000,29.16912972085386
external_test,rssm,1,SaO2_bounds,6315,609000,10.369458128078819
external_test,rssm,1,emitted_FiO2_bounds,145,609000,0.23809523809523808
external_test,rssm,1,emitted_O2Sat_bounds,20231,609000,33.220032840722496
external_test,rssm,1,emitted_SaO2_bounds,145025,609000,238.13628899835797
external_test,rssm,1,emitted_pressure_order,556,609000,0.9129720853858785
external_test,rssm,1,pressure_order,15210,609000,24.97536945812808
external_test,rssm,3,FiO2_bounds,201,609000,0.33004926108374383
external_test,rssm,3,O2Sat_bounds,16851,609000,27.669950738916256
external_test,rssm,3,SaO2_bounds,18018,609000,29.586206896551722
external_test,rssm,3,emitted_FiO2_bounds,81,609000,0.1330049261083744
external_test,rssm,3,emitted_O2Sat_bounds,16851,609000,27.669950738916256
external_test,rssm,3,emitted_SaO2_bounds,143881,609000,236.25779967159278
external_test,rssm,3,emitted_pressure_order,450,609000,0.7389162561576355
external_test,rssm,3,pressure_order,5957,609000,9.781609195402298
external_test,rssm,6,FiO2_bounds,120,609000,0.19704433497536947
external_test,rssm,6,O2Sat_bounds,14186,609000,23.29392446633826
external_test,rssm,6,SaO2_bounds,33931,609000,55.71592775041051
external_test,rssm,6,emitted_FiO2_bounds,55,609000,0.090311986863711
external_test,rssm,6,emitted_O2Sat_bounds,14326,609000,23.523809523809526
external_test,rssm,6,emitted_SaO2_bounds,141714,609000,232.69950738916256
external_test,rssm,6,emitted_pressure_order,346,609000,0.5681444991789819
external_test,rssm,6,pressure_order,2183,609000,3.5845648604269296
external_test,rssm,12,FiO2_bounds,67,609000,0.11001642036124795
external_test,rssm,12,O2Sat_bounds,12331,609000,20.247947454844006
external_test,rssm,12,SaO2_bounds,59361,609000,97.47290640394088
external_test,rssm,12,emitted_FiO2_bounds,32,609000,0.052545155993431854
external_test,rssm,12,emitted_O2Sat_bounds,12466,609000,20.469622331691298
external_test,rssm,12,emitted_SaO2_bounds,138332,609000,227.14614121510672
external_test,rssm,12,emitted_pressure_order,261,609000,0.42857142857142855
external_test,rssm,12,pressure_order,1116,609000,1.832512315270936
external_test,rssm,24,FiO2_bounds,33,609000,0.054187192118226604
external_test,rssm,24,O2Sat_bounds,10521,609000,17.275862068965516
external_test,rssm,24,SaO2_bounds,92425,609000,151.76518883415434
external_test,rssm,24,emitted_FiO2_bounds,22,609000,0.0361247947454844
external_test,rssm,24,emitted_O2Sat_bounds,10732,609000,17.62233169129721
external_test,rssm,24,emitted_SaO2_bounds,133420,609000,219.08045977011494
external_test,rssm,24,emitted_pressure_order,192,609000,0.31527093596059114
external_test,rssm,24,pressure_order,843,609000,1.3842364532019704
internal_test,rssm,1,FiO2_bounds,8,102860,0.07777561734396267
internal_test,rssm,1,O2Sat_bounds,3203,102860,31.139412794089054
internal_test,rssm,1,SaO2_bounds,998,102860,9.702508263659343
internal_test,rssm,1,emitted_FiO2_bounds,46,102860,0.44720979972778535
internal_test,rssm,1,emitted_O2Sat_bounds,3662,102860,35.60178883919891
internal_test,rssm,1,emitted_SaO2_bounds,23257,102860,226.10344157106746
internal_test,rssm,1,emitted_pressure_order,124,102860,1.2055220688314214
internal_test,rssm,1,pressure_order,1755,102860,17.06202605483181
internal_test,rssm,3,FiO2_bounds,17,102860,0.16527318685592066
internal_test,rssm,3,O2Sat_bounds,2909,102860,28.281158856698426
internal_test,rssm,3,SaO2_bounds,2961,102860,28.786700369434183
internal_test,rssm,3,emitted_FiO2_bounds,36,102860,0.349990278047832
internal_test,rssm,3,emitted_O2Sat_bounds,2930,102860,28.485319852226326
internal_test,rssm,3,emitted_SaO2_bounds,23217,102860,225.71456348434765
internal_test,rssm,3,emitted_pressure_order,68,102860,0.6610927474236826
internal_test,rssm,3,pressure_order,512,102860,4.977639510013611
internal_test,rssm,6,FiO2_bounds,14,102860,0.13610733035193467
internal_test,rssm,6,O2Sat_bounds,2629,102860,25.55901224965973
internal_test,rssm,6,SaO2_bounds,5696,102860,55.37623954890142
internal_test,rssm,6,emitted_FiO2_bounds,13,102860,0.12638537818393933
internal_test,rssm,6,emitted_O2Sat_bounds,2650,102860,25.763173245187634
internal_test,rssm,6,emitted_SaO2_bounds,23164,102860,225.1993000194439
internal_test,rssm,6,emitted_pressure_order,55,102860,0.5347073692397434
internal_test,rssm,6,pressure_order,241,102860,2.3429904724868753
internal_test,rssm,12,FiO2_bounds,11,102860,0.10694147384794866
internal_test,rssm,12,O2Sat_bounds,2168,102860,21.077192300213884
internal_test,rssm,12,SaO2_bounds,10042,102860,97.62784367100915
internal_test,rssm,12,emitted_FiO2_bounds,4,102860,0.038887808671981335
internal_test,rssm,12,emitted_O2Sat_bounds,2187,102860,21.261909391405794
internal_test,rssm,12,emitted_SaO2_bounds,22694,102860,220.6299825004861
internal_test,rssm,12,emitted_pressure_order,38,102860,0.3694341823838227
internal_test,rssm,12,pressure_order,185,102860,1.7985611510791366
internal_test,rssm,24,FiO2_bounds,4,102860,0.038887808671981335
internal_test,rssm,24,O2Sat_bounds,1923,102860,18.695314019055026
internal_test,rssm,24,SaO2_bounds,15454,102860,150.24304880419987
internal_test,rssm,24,emitted_FiO2_bounds,6,102860,0.058331713007972
internal_test,rssm,24,emitted_O2Sat_bounds,1922,102860,18.685592066887033
internal_test,rssm,24,emitted_SaO2_bounds,22345,102860,217.23702119385572
internal_test,rssm,24,emitted_pressure_order,31,102860,0.30138051720785536
internal_test,rssm,24,pressure_order,130,102860,1.2638537818393933
