split,model,horizon_hours,variable,targets,brier
external_calibration,rssm,1,HR,3314,0.08054983788538066
external_calibration,rssm,1,O2Sat,3314,0.09292188004405655
external_calibration,rssm,1,Temp,3314,0.2300442719790471
external_calibration,rssm,1,SBP,3314,0.09353790555866497
external_calibration,rssm,1,MAP,3314,0.09669777256361893
external_calibration,rssm,1,DBP,3314,0.24295301284859105
external_calibration,rssm,1,Resp,3314,0.17379381401969068
external_calibration,rssm,1,BaseExcess,3314,0.011258101172848646
external_calibration,rssm,1,HCO3,3314,0.008195706880912769
external_calibration,rssm,1,FiO2,3314,0.033332827009202204
external_calibration,rssm,1,pH,3314,0.028896110670783827
external_calibration,rssm,1,PaCO2,3314,0.025586113306723522
external_calibration,rssm,1,SaO2,3314,0.01915174348568729
external_calibration,rssm,1,BUN,3314,0.054459479382833804
external_calibration,rssm,1,Chloride,3314,0.011951264868533677
external_calibration,rssm,1,Creatinine,3314,0.0544694766995773
external_calibration,rssm,1,Glucose,3314,0.20364232313654548
external_calibration,rssm,1,Magnesium,3314,0.04912050710018673
external_calibration,rssm,1,Phosphate,3314,0.03152252559470857
external_calibration,rssm,1,Potassium,3314,0.07169548898269847
external_calibration,rssm,1,Hct,3314,0.060272819830771304
external_calibration,rssm,1,Hgb,3314,0.05813034239866392
external_calibration,rssm,1,WBC,3314,0.050916877433019155
external_calibration,rssm,1,Platelets,3314,0.051110912022205024
external_calibration,rssm,3,HR,3314,0.08264636791968245
external_calibration,rssm,3,O2Sat,3314,0.09557204024937042
external_calibration,rssm,3,Temp,3314,0.23207091882276334
external_calibration,rssm,3,SBP,3314,0.093998129100201
external_calibration,rssm,3,MAP,3314,0.09974884857380326
external_calibration,rssm,3,DBP,3314,0.2449114318345783
external_calibration,rssm,3,Resp,3314,0.17531216238087463
external_calibration,rssm,3,BaseExcess,3314,0.011092582082417476
external_calibration,rssm,3,HCO3,3314,0.007929058429629383
external_calibration,rssm,3,FiO2,3314,0.029509523023520168
external_calibration,rssm,3,pH,3314,0.025477431395288398
external_calibration,rssm,3,PaCO2,3314,0.02163703101600015
external_calibration,rssm,3,SaO2,3314,0.016112070150704864
external_calibration,rssm,3,BUN,3314,0.04704405005861638
external_calibration,rssm,3,Chloride,3314,0.010253389030425176
external_calibration,rssm,3,Creatinine,3314,0.04631172251866823
external_calibration,rssm,3,Glucose,3314,0.19842776535646559
external_calibration,rssm,3,Magnesium,3314,0.04429482220344394
external_calibration,rssm,3,Phosphate,3314,0.02698996672536065
external_calibration,rssm,3,Potassium,3314,0.06587251641337384
external_calibration,rssm,3,Hct,3314,0.05264324195318792
external_calibration,rssm,3,Hgb,3314,0.05042639497035803
external_calibration,rssm,3,WBC,3314,0.04556446943339916
external_calibration,rssm,3,Platelets,3314,0.045041631495801523
external_calibration,rssm,6,HR,3314,0.0826086173520868
external_calibration,rssm,6,O2Sat,3314,0.09373863540504378
external_calibration,rssm,6,Temp,3314,0.22557767169908652
external_calibration,rssm,6,SBP,3314,0.09429779398779446
external_calibration,rssm,6,MAP,3314,0.09766045977138366
external_calibration,rssm,6,DBP,3314,0.2421375510918497
external_calibration,rssm,6,Resp,3314,0.1695038150000011
external_calibration,rssm,6,BaseExcess,3314,0.010655366972439535
external_calibration,rssm,6,HCO3,3314,0.007774745970155075
external_calibration,rssm,6,FiO2,3314,0.03072735519745872
external_calibration,rssm,6,pH,3314,0.023425514538315456
external_calibration,rssm,6,PaCO2,3314,0.019898772869184927
external_calibration,rssm,6,SaO2,3314,0.015409511834940567
external_calibration,rssm,6,BUN,3314,0.04143803541963908
external_calibration,rssm,6,Chloride,3314,0.00896309880909606
external_calibration,rssm,6,Creatinine,3314,0.041560891995461646
external_calibration,rssm,6,Glucose,3314,0.18216838603575114
external_calibration,rssm,6,Magnesium,3314,0.03969161281689291
external_calibration,rssm,6,Phosphate,3314,0.024030034256650512
external_calibration,rssm,6,Potassium,3314,0.05940320841432985
external_calibration,rssm,6,Hct,3314,0.049902231346503324
external_calibration,rssm,6,Hgb,3314,0.047234431655563784
external_calibration,rssm,6,WBC,3314,0.041634243838241755
external_calibration,rssm,6,Platelets,3314,0.041871861315809535
external_calibration,rssm,12,HR,3314,0.07789213044426135
external_calibration,rssm,12,O2Sat,3314,0.09348618343931116
external_calibration,rssm,12,Temp,3314,0.2245309406112459
external_calibration,rssm,12,SBP,3314,0.09436187059964196
external_calibration,rssm,12,MAP,3314,0.09709841797131692
external_calibration,rssm,12,DBP,3314,0.23565208803981488
external_calibration,rssm,12,Resp,3314,0.15780773159964084
external_calibration,rssm,12,BaseExcess,3314,0.010949219314535482
external_calibration,rssm,12,HCO3,3314,0.007705300515792999
external_calibration,rssm,12,FiO2,3314,0.02851964001851263
external_calibration,rssm,12,pH,3314,0.021339537349895462
external_calibration,rssm,12,PaCO2,3314,0.017115680569435503
external_calibration,rssm,12,SaO2,3314,0.012237565082710913
external_calibration,rssm,12,BUN,3314,0.04715625834738409
external_calibration,rssm,12,Chloride,3314,0.0088762819101527
