split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,rssm,1,FiO2_bounds,0,66280,0.0
external_calibration,rssm,1,O2Sat_bounds,869,66280,13.111044055522028
external_calibration,rssm,1,SaO2_bounds,434,66280,6.547978273989137
external_calibration,rssm,1,emitted_FiO2_bounds,26,66280,0.3922751961375981
external_calibration,rssm,1,emitted_O2Sat_bounds,991,66280,14.951719975859987
external_calibration,rssm,1,emitted_SaO2_bounds,9049,66280,136.52685576342787
external_calibration,rssm,1,emitted_pressure_order,39,66280,0.5884127942063971
external_calibration,rssm,1,pressure_order,2081,66280,31.397103198551598
external_calibration,rssm,3,FiO2_bounds,6,66280,0.09052504526252263
external_calibration,rssm,3,O2Sat_bounds,674,66280,10.168980084490043
external_calibration,rssm,3,SaO2_bounds,1228,66280,18.527459263729632
external_calibration,rssm,3,emitted_FiO2_bounds,21,66280,0.3168376584188292
external_calibration,rssm,3,emitted_O2Sat_bounds,658,66280,9.927579963789983
external_calibration,rssm,3,emitted_SaO2_bounds,9107,66280,137.4019312009656
external_calibration,rssm,3,emitted_pressure_order,24,66280,0.3621001810500905
external_calibration,rssm,3,pressure_order,962,66280,14.514182257091129
external_calibration,rssm,6,FiO2_bounds,12,66280,0.18105009052504525
external_calibration,rssm,6,O2Sat_bounds,568,66280,8.569704284852142
external_calibration,rssm,6,SaO2_bounds,2287,66280,34.505129752564876
external_calibration,rssm,6,emitted_FiO2_bounds,19,66280,0.2866626433313217
external_calibration,rssm,6,emitted_O2Sat_bounds,567,66280,8.55461677730839
external_calibration,rssm,6,emitted_SaO2_bounds,8975,66280,135.4103802051901
external_calibration,rssm,6,emitted_pressure_order,30,66280,0.45262522631261315
external_calibration,rssm,6,pressure_order,385,66280,5.808690404345202
external_calibration,rssm,12,FiO2_bounds,11,66280,0.1659625829812915
external_calibration,rssm,12,O2Sat_bounds,591,66280,8.91671695835848
external_calibration,rssm,12,SaO2_bounds,3970,66280,59.89740494870247
external_calibration,rssm,12,emitted_FiO2_bounds,9,66280,0.13578756789378393
external_calibration,rssm,12,emitted_O2Sat_bounds,583,66280,8.79601689800845
external_calibration,rssm,12,emitted_SaO2_bounds,9147,66280,138.00543150271574
external_calibration,rssm,12,emitted_pressure_order,10,66280,0.15087507543753773
external_calibration,rssm,12,pressure_order,228,66280,3.43995171997586
external_calibration,rssm,24,FiO2_bounds,10,66280,0.15087507543753773
external_calibration,rssm,24,O2Sat_bounds,579,66280,8.735666867833434
external_calibration,rssm,24,SaO2_bounds,6723,66280,101.43331321665661
external_calibration,rssm,24,emitted_FiO2_bounds,5,66280,0.07543753771876886
external_calibration,rssm,24,emitted_O2Sat_bounds,576,66280,8.690404345202172
external_calibration,rssm,24,emitted_SaO2_bounds,9742,66280,146.98249849124926
external_calibration,rssm,24,emitted_pressure_order,10,66280,0.15087507543753773
external_calibration,rssm,24,pressure_order,181,66280,2.730838865419433
