split,model,horizon_hours,variable,targets,brier
external_calibration,transformer,1,HR,3314,0.07304092645465285
external_calibration,transformer,1,O2Sat,3314,0.08202991214191331
external_calibration,transformer,1,Temp,3314,0.20379965162881541
external_calibration,transformer,1,SBP,3314,0.08512919671793047
external_calibration,transformer,1,MAP,3314,0.08685918820501452
external_calibration,transformer,1,DBP,3314,0.10636158398137296
external_calibration,transformer,1,Resp,3314,0.1559927199501263
external_calibration,transformer,1,BaseExcess,3314,0.006139517267721924
external_calibration,transformer,1,HCO3,3314,0.013127102058517984
external_calibration,transformer,1,FiO2,3314,0.021821347053466826
external_calibration,transformer,1,pH,3314,0.02216834815496699
external_calibration,transformer,1,PaCO2,3314,0.021804730487143195
external_calibration,transformer,1,SaO2,3314,0.01774691592049872
external_calibration,transformer,1,BUN,3314,0.055337340395063536
external_calibration,transformer,1,Chloride,3314,0.01687662460373048
external_calibration,transformer,1,Creatinine,3314,0.05312891536958259
external_calibration,transformer,1,Glucose,3314,0.19479033841954418
external_calibration,transformer,1,Magnesium,3314,0.05013269001216721
external_calibration,transformer,1,Phosphate,3314,0.03226837654096144
external_calibration,transformer,1,Potassium,3314,0.07269262544491525
external_calibration,transformer,1,Hct,3314,0.06304444517438931
external_calibration,transformer,1,Hgb,3314,0.060368668708408464
external_calibration,transformer,1,WBC,3314,0.051996480131732026
external_calibration,transformer,1,Platelets,3314,0.050136034104323345
external_calibration,transformer,3,HR,3314,0.08029204558448469
external_calibration,transformer,3,O2Sat,3314,0.09290911011762049
external_calibration,transformer,3,Temp,3314,0.2047548330038804
external_calibration,transformer,3,SBP,3314,0.09003799035021104
external_calibration,transformer,3,MAP,3314,0.0963657083968909
external_calibration,transformer,3,DBP,3314,0.1500385057947761
external_calibration,transformer,3,Resp,3314,0.17378507325213288
external_calibration,transformer,3,BaseExcess,3314,0.006609888593331834
external_calibration,transformer,3,HCO3,3314,0.008771370639985199
external_calibration,transformer,3,FiO2,3314,0.018046183413817498
external_calibration,transformer,3,pH,3314,0.019358269497077727
external_calibration,transformer,3,PaCO2,3314,0.018029829930102673
external_calibration,transformer,3,SaO2,3314,0.014417967254910832
external_calibration,transformer,3,BUN,3314,0.046228235507666096
external_calibration,transformer,3,Chloride,3314,0.01186662541863137
external_calibration,transformer,3,Creatinine,3314,0.04535812874002563
external_calibration,transformer,3,Glucose,3314,0.19368723925151377
external_calibration,transformer,3,Magnesium,3314,0.04398717784295258
external_calibration,transformer,3,Phosphate,3314,0.026740801250297905
external_calibration,transformer,3,Potassium,3314,0.0644243998777888
external_calibration,transformer,3,Hct,3314,0.052399776961404874
external_calibration,transformer,3,Hgb,3314,0.049771039347081714
external_calibration,transformer,3,WBC,3314,0.04454552527015729
external_calibration,transformer,3,Platelets,3314,0.04438610215079518
external_calibration,transformer,6,HR,3314,0.08172932963236024
external_calibration,transformer,6,O2Sat,3314,0.09528217325745826
external_calibration,transformer,6,Temp,3314,0.20728983415777452
external_calibration,transformer,6,SBP,3314,0.09755247392493267
external_calibration,transformer,6,MAP,3314,0.09601404174811594
external_calibration,transformer,6,DBP,3314,0.20662502136011762
external_calibration,transformer,6,Resp,3314,0.16915535221778993
external_calibration,transformer,6,BaseExcess,3314,0.006261841908286117
external_calibration,transformer,6,HCO3,3314,0.0065174878596827865
external_calibration,transformer,6,FiO2,3314,0.020836931906806896
external_calibration,transformer,6,pH,3314,0.01846675331972418
external_calibration,transformer,6,PaCO2,3314,0.017522625272163944
external_calibration,transformer,6,SaO2,3314,0.01429013210906904
external_calibration,transformer,6,BUN,3314,0.04050154274461064
external_calibration,transformer,6,Chloride,3314,0.00822668188062143
external_calibration,transformer,6,Creatinine,3314,0.04096883610925116
external_calibration,transformer,6,Glucose,3314,0.1803261623658829
external_calibration,transformer,6,Magnesium,3314,0.039002060620412095
external_calibration,transformer,6,Phosphate,3314,0.023594960858106757
external_calibration,transformer,6,Potassium,3314,0.05845763493389988
external_calibration,transformer,6,Hct,3314,0.048852513443653885
external_calibration,transformer,6,Hgb,3314,0.046061966727854765
external_calibration,transformer,6,WBC,3314,0.040428331963758404
external_calibration,transformer,6,Platelets,3314,0.04134746752881687
external_calibration,transformer,12,HR,3314,0.07704351339702802
external_calibration,transformer,12,O2Sat,3314,0.096368766219485
external_calibration,transformer,12,Temp,3314,0.21053045804628637
external_calibration,transformer,12,SBP,3314,0.09978928253747069
external_calibration,transformer,12,MAP,3314,0.09565582452370017
external_calibration,transformer,12,DBP,3314,0.2636129046033216
external_calibration,transformer,12,Resp,3314,0.15683474250061366
external_calibration,transformer,12,BaseExcess,3314,0.00656202867712576
external_calibration,transformer,12,HCO3,3314,0.00622814682840078
external_calibration,transformer,12,FiO2,3314,0.018932936435445073
external_calibration,transformer,12,pH,3314,0.01616081632291544
external_calibration,transformer,12,PaCO2,3314,0.014344391237110277
external_calibration,transformer,12,SaO2,3314,0.011114586286323216
external_calibration,transformer,12,BUN,3314,0.04656635268884174
external_calibration,transformer,12,Chloride,3314,0.007646799406770776
external_calibration,transformer,12,Creatinine,3314,0.04675102710508049
external_calibration,transformer,12,Glucose,3314,0.18390424379614656
external_calibration,transformer,12,Magnesium,3314,0.042108233408821444
external_calibration,transformer,12,Phosphate,3314,0.02680301435593028
external_calibration,transformer,12,Potassium,3314,0.062441263345615935
external_calibration,transformer,12,Hct,3314,0.050865792408001015
external_calibration,transformer,12,Hgb,3314,0.04851151674572214
external_calibration,transformer,12,WBC,3314,0.04444122372007399
external_calibration,transformer,12,Platelets,3314,0.04441308680254073
external_calibration,transformer,24,HR,3314,0.08885085755395976
external_calibration,transformer,24,O2Sat,3314,0.10914797666350545
