split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,transformer,1,FiO2_bounds,112,66280,1.6898008449004225
external_calibration,transformer,1,O2Sat_bounds,8330,66280,125.67893783946892
external_calibration,transformer,1,SaO2_bounds,333,66280,5.024140012070006
external_calibration,transformer,1,emitted_FiO2_bounds,1877,66280,28.31925165962583
external_calibration,transformer,1,emitted_O2Sat_bounds,9300,66280,140.31382015691008
external_calibration,transformer,1,emitted_SaO2_bounds,11272,66280,170.06638503319252
external_calibration,transformer,1,emitted_pressure_order,5704,66280,86.05914302957152
external_calibration,transformer,1,pressure_order,5083,66280,76.68980084490042
external_calibration,transformer,3,FiO2_bounds,231,66280,3.485214242607121
external_calibration,transformer,3,O2Sat_bounds,9761,66280,147.26916113458057
external_calibration,transformer,3,SaO2_bounds,878,66280,13.246831623415812
external_calibration,transformer,3,emitted_FiO2_bounds,2334,66280,35.21424260712131
external_calibration,transformer,3,emitted_O2Sat_bounds,9958,66280,150.24140012070006
external_calibration,transformer,3,emitted_SaO2_bounds,11704,66280,176.58418829209415
external_calibration,transformer,3,emitted_pressure_order,8595,66280,129.67712733856368
external_calibration,transformer,3,pressure_order,7564,66280,114.12190706095353
external_calibration,transformer,6,FiO2_bounds,341,66280,5.1448400724200365
external_calibration,transformer,6,O2Sat_bounds,9928,66280,149.78877489438744
external_calibration,transformer,6,SaO2_bounds,1540,66280,23.23476161738081
external_calibration,transformer,6,emitted_FiO2_bounds,2414,66280,36.421243210621604
external_calibration,transformer,6,emitted_O2Sat_bounds,10012,66280,151.05612552806275
external_calibration,transformer,6,emitted_SaO2_bounds,11807,66280,178.13820156910077
external_calibration,transformer,6,emitted_pressure_order,10764,66280,162.4019312009656
external_calibration,transformer,6,pressure_order,9467,66280,142.83343391671696
external_calibration,transformer,12,FiO2_bounds,448,66280,6.75920337960169
external_calibration,transformer,12,O2Sat_bounds,10033,66280,151.3729631864816
external_calibration,transformer,12,SaO2_bounds,2508,66280,37.83946891973446
external_calibration,transformer,12,emitted_FiO2_bounds,2369,66280,35.74230537115269
external_calibration,transformer,12,emitted_O2Sat_bounds,10267,66280,154.90343995171997
external_calibration,transformer,12,emitted_SaO2_bounds,11736,66280,177.06698853349425
external_calibration,transformer,12,emitted_pressure_order,13047,66280,196.84671092335546
external_calibration,transformer,12,pressure_order,11635,66280,175.54315027157514
external_calibration,transformer,24,FiO2_bounds,550,66280,8.298129149064575
external_calibration,transformer,24,O2Sat_bounds,10410,66280,157.06095353047675
external_calibration,transformer,24,SaO2_bounds,3850,66280,58.08690404345202
external_calibration,transformer,24,emitted_FiO2_bounds,1925,66280,29.04345202172601
external_calibration,transformer,24,emitted_O2Sat_bounds,10506,66280,158.50935425467713
external_calibration,transformer,24,emitted_SaO2_bounds,11516,66280,173.74773687386843
external_calibration,transformer,24,emitted_pressure_order,15880,66280,239.5896197948099
external_calibration,transformer,24,pressure_order,14171,66280,213.8050694025347
