split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,grud,1,FiO2_bounds,79,66280,1.191913095956548
external_calibration,grud,1,O2Sat_bounds,8030,66280,121.15268557634279
external_calibration,grud,1,SaO2_bounds,430,66280,6.487628243814122
external_calibration,grud,1,emitted_FiO2_bounds,890,66280,13.427881713940858
external_calibration,grud,1,emitted_O2Sat_bounds,8888,66280,134.09776704888353
external_calibration,grud,1,emitted_SaO2_bounds,13482,66280,203.40977670488834
external_calibration,grud,1,emitted_pressure_order,6877,66280,103.75678937839469
external_calibration,grud,1,pressure_order,6163,66280,92.9843089921545
external_calibration,grud,3,FiO2_bounds,199,66280,3.0024140012070006
external_calibration,grud,3,O2Sat_bounds,8712,66280,131.44236572118285
external_calibration,grud,3,SaO2_bounds,1067,66280,16.098370549185276
external_calibration,grud,3,emitted_FiO2_bounds,821,66280,12.386843693421847
external_calibration,grud,3,emitted_O2Sat_bounds,8725,66280,131.63850331925167
external_calibration,grud,3,emitted_SaO2_bounds,13238,66280,199.72842486421243
external_calibration,grud,3,emitted_pressure_order,8132,66280,122.69161134580567
external_calibration,grud,3,pressure_order,8091,66280,122.07302353651177
external_calibration,grud,6,FiO2_bounds,250,66280,3.771876885938443
external_calibration,grud,6,O2Sat_bounds,8629,66280,130.1901025950513
external_calibration,grud,6,SaO2_bounds,1925,66280,29.04345202172601
external_calibration,grud,6,emitted_FiO2_bounds,680,66280,10.259505129752565
external_calibration,grud,6,emitted_O2Sat_bounds,8681,66280,130.9746529873265
external_calibration,grud,6,emitted_SaO2_bounds,13192,66280,199.03439951719974
external_calibration,grud,6,emitted_pressure_order,9061,66280,136.70790585395292
external_calibration,grud,6,pressure_order,9155,66280,138.12613156306577
external_calibration,grud,12,FiO2_bounds,309,66280,4.662039831019915
external_calibration,grud,12,O2Sat_bounds,7976,66280,120.33796016898009
external_calibration,grud,12,SaO2_bounds,3434,66280,51.81050090525045
external_calibration,grud,12,emitted_FiO2_bounds,631,66280,9.52021726010863
external_calibration,grud,12,emitted_O2Sat_bounds,8016,66280,120.94146047073023
external_calibration,grud,12,emitted_SaO2_bounds,12942,66280,195.2625226312613
external_calibration,grud,12,emitted_pressure_order,10550,66280,159.17320458660228
external_calibration,grud,12,pressure_order,10877,66280,164.10681955340976
external_calibration,grud,24,FiO2_bounds,365,66280,5.506940253470127
external_calibration,grud,24,O2Sat_bounds,7775,66280,117.30537115268558
external_calibration,grud,24,SaO2_bounds,5589,66280,84.32407966203984
external_calibration,grud,24,emitted_FiO2_bounds,627,66280,9.459867229933614
external_calibration,grud,24,emitted_O2Sat_bounds,7832,66280,118.16535908267954
external_calibration,grud,24,emitted_SaO2_bounds,12688,66280,191.43029571514785
external_calibration,grud,24,emitted_pressure_order,11624,66280,175.37718768859384
external_calibration,grud,24,pressure_order,12023,66280,181.3971031985516
