split,model,horizon_hours,variable,targets,brier
external_test,rssm,1,HR,30450,0.0772437236579181
external_test,rssm,1,O2Sat,30450,0.0921995246938884
external_test,rssm,1,Temp,30450,0.22686516843210106
external_test,rssm,1,SBP,30450,0.09224161431707185
external_test,rssm,1,MAP,30450,0.09589839864638443
external_test,rssm,1,DBP,30450,0.22570112333313389
external_test,rssm,1,Resp,30450,0.16003259215253132
external_test,rssm,1,BaseExcess,30450,0.01123135259414737
external_test,rssm,1,HCO3,30450,0.008185763220579557
external_test,rssm,1,FiO2,30450,0.03697313191268244
external_test,rssm,1,pH,30450,0.03068121747919687
external_test,rssm,1,PaCO2,30450,0.027617617080168574
external_test,rssm,1,SaO2,30450,0.021463684159742397
external_test,rssm,1,BUN,30450,0.05216408974235672
external_test,rssm,1,Chloride,30450,0.012893739707266365
external_test,rssm,1,Creatinine,30450,0.05187523552545382
external_test,rssm,1,Glucose,30450,0.19919940634509808
external_test,rssm,1,Magnesium,30450,0.047208157390209254
external_test,rssm,1,Phosphate,30450,0.029559214935073713
external_test,rssm,1,Potassium,30450,0.07414904300410954
external_test,rssm,1,Hct,30450,0.05873599617352039
external_test,rssm,1,Hgb,30450,0.05726010092471425
external_test,rssm,1,WBC,30450,0.050407029077630915
external_test,rssm,1,Platelets,30450,0.05129475113597801
external_test,rssm,3,HR,30450,0.07558263497986817
external_test,rssm,3,O2Sat,30450,0.09185133026934218
external_test,rssm,3,Temp,30450,0.22662473601073468
external_test,rssm,3,SBP,30450,0.09159285856976689
external_test,rssm,3,MAP,30450,0.09528761212853179
external_test,rssm,3,DBP,30450,0.2254828377819218
external_test,rssm,3,Resp,30450,0.15741369044252218
external_test,rssm,3,BaseExcess,30450,0.011301046612325364
external_test,rssm,3,HCO3,30450,0.008123592129971201
external_test,rssm,3,FiO2,30450,0.03630302334507111
external_test,rssm,3,pH,30450,0.030119794100914487
external_test,rssm,3,PaCO2,30450,0.02685284974001507
external_test,rssm,3,SaO2,30450,0.020798861552305117
external_test,rssm,3,BUN,30450,0.047268355394329734
external_test,rssm,3,Chloride,30450,0.012082194124634434
external_test,rssm,3,Creatinine,30450,0.046715206565772764
external_test,rssm,3,Glucose,30450,0.19566760711482006
external_test,rssm,3,Magnesium,30450,0.04325084045113405
external_test,rssm,3,Phosphate,30450,0.026400748331020227
external_test,rssm,3,Potassium,30450,0.06867000106251103
external_test,rssm,3,Hct,30450,0.05356217762274891
external_test,rssm,3,Hgb,30450,0.05210507986409519
external_test,rssm,3,WBC,30450,0.044174956643131175
external_test,rssm,3,Platelets,30450,0.04461382829460311
external_test,rssm,6,HR,30450,0.08000436896858935
external_test,rssm,6,O2Sat,30450,0.09581593158209853
external_test,rssm,6,Temp,30450,0.2274183246693979
external_test,rssm,6,SBP,30450,0.0939198666370561
external_test,rssm,6,MAP,30450,0.09749897110442614
external_test,rssm,6,DBP,30450,0.2218866834342969
external_test,rssm,6,Resp,30450,0.16236190550824495
external_test,rssm,6,BaseExcess,30450,0.01181706323950553
external_test,rssm,6,HCO3,30450,0.008380352803590067
external_test,rssm,6,FiO2,30450,0.034852704717020684
external_test,rssm,6,pH,30450,0.02844424761183352
external_test,rssm,6,PaCO2,30450,0.025027330680238005
external_test,rssm,6,SaO2,30450,0.01912885539484484
external_test,rssm,6,BUN,30450,0.04412948417839745
external_test,rssm,6,Chloride,30450,0.012101014364626999
external_test,rssm,6,Creatinine,30450,0.04344693604703803
external_test,rssm,6,Glucose,30450,0.18777443281339698
external_test,rssm,6,Magnesium,30450,0.040615827746579215
external_test,rssm,6,Phosphate,30450,0.025093123819342582
external_test,rssm,6,Potassium,30450,0.06513021094458443
external_test,rssm,6,Hct,30450,0.050256634453443076
external_test,rssm,6,Hgb,30450,0.04823651038367173
external_test,rssm,6,WBC,30450,0.04083136512189859
external_test,rssm,6,Platelets,30450,0.04150260613371782
external_test,rssm,12,HR,30450,0.077545875375494
external_test,rssm,12,O2Sat,30450,0.09498496781037555
external_test,rssm,12,Temp,30450,0.22735743573537992
external_test,rssm,12,SBP,30450,0.0927456464673498
external_test,rssm,12,MAP,30450,0.09571227131610238
external_test,rssm,12,DBP,30450,0.21563146980329492
external_test,rssm,12,Resp,30450,0.15470400532869674
external_test,rssm,12,BaseExcess,30450,0.011524321978119598
external_test,rssm,12,HCO3,30450,0.007926280853661214
external_test,rssm,12,FiO2,30450,0.03302281333063232
external_test,rssm,12,pH,30450,0.026036766955662635
external_test,rssm,12,PaCO2,30450,0.02235209175714327
external_test,rssm,12,SaO2,30450,0.01664387789278097
external_test,rssm,12,BUN,30450,0.04785482452653214
external_test,rssm,12,Chloride,30450,0.010979615704619826
external_test,rssm,12,Creatinine,30450,0.047236326309945585
external_test,rssm,12,Glucose,30450,0.18105555184173272
external_test,rssm,12,Magnesium,30450,0.04526640674873134
external_test,rssm,12,Phosphate,30450,0.027324338462295497
external_test,rssm,12,Potassium,30450,0.06646879896815187
external_test,rssm,12,Hct,30450,0.053540840625567195
external_test,rssm,12,Hgb,30450,0.05136787540244156
external_test,rssm,12,WBC,30450,0.045110286868411335
