split,model,horizon_hours,variable,targets,brier
external_calibration,rssm,24,HR,3314,0.09012749616683932
external_calibration,rssm,24,O2Sat,3314,0.10643845897305063
external_calibration,rssm,24,Temp,3314,0.2230925621868403
external_calibration,rssm,24,SBP,3314,0.10907273585348871
external_calibration,rssm,24,MAP,3314,0.11315286450883892
external_calibration,rssm,24,DBP,3314,0.2128160730786689
external_calibration,rssm,24,Resp,3314,0.16713429964948434
external_calibration,rssm,24,BaseExcess,3314,0.010634357423291699
external_calibration,rssm,24,HCO3,3314,0.007123670186094297
external_calibration,rssm,24,FiO2,3314,0.03036391640651924
external_calibration,rssm,24,pH,3314,0.020781171082658947
external_calibration,rssm,24,PaCO2,3314,0.01663349172258924
external_calibration,rssm,24,SaO2,3314,0.01168924663609313
external_calibration,rssm,24,BUN,3314,0.05541536782114493
external_calibration,rssm,24,Chloride,3314,0.008681920385713238
external_calibration,rssm,24,Creatinine,3314,0.05489488687944038
external_calibration,rssm,24,Glucose,3314,0.17758120199823926
external_calibration,rssm,24,Magnesium,3314,0.0503237016935196
external_calibration,rssm,24,Phosphate,3314,0.03144637187049198
external_calibration,rssm,24,Potassium,3314,0.06891982430928287
external_calibration,rssm,24,Hct,3314,0.05663266451551602
external_calibration,rssm,24,Hgb,3314,0.05356437964258096
external_calibration,rssm,24,WBC,3314,0.051644267818981
external_calibration,rssm,24,Platelets,3314,0.051555060650580034
