split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,rssm,1,FiO2_bounds,7,66280,0.1056125528062764
external_calibration,rssm,1,O2Sat_bounds,719,66280,10.847917923958962
external_calibration,rssm,1,SaO2_bounds,605,66280,9.127942063971032
external_calibration,rssm,1,emitted_FiO2_bounds,38,66280,0.5733252866626434
external_calibration,rssm,1,emitted_O2Sat_bounds,814,66280,12.28123114061557
external_calibration,rssm,1,emitted_SaO2_bounds,13067,66280,197.14846107423054
external_calibration,rssm,1,emitted_pressure_order,8,66280,0.12070006035003017
external_calibration,rssm,1,pressure_order,1390,66280,20.971635485817743
external_calibration,rssm,3,FiO2_bounds,12,66280,0.18105009052504525
external_calibration,rssm,3,O2Sat_bounds,560,66280,8.449004224502112
external_calibration,rssm,3,SaO2_bounds,1702,66280,25.67893783946892
external_calibration,rssm,3,emitted_FiO2_bounds,27,66280,0.40736270368135186
external_calibration,rssm,3,emitted_O2Sat_bounds,560,66280,8.449004224502112
external_calibration,rssm,3,emitted_SaO2_bounds,12806,66280,193.2106216053108
external_calibration,rssm,3,emitted_pressure_order,14,66280,0.2112251056125528
external_calibration,rssm,3,pressure_order,473,66280,7.136391068195534
external_calibration,rssm,6,FiO2_bounds,11,66280,0.1659625829812915
external_calibration,rssm,6,O2Sat_bounds,384,66280,5.793602896801448
external_calibration,rssm,6,SaO2_bounds,3118,66280,47.04284852142426
external_calibration,rssm,6,emitted_FiO2_bounds,19,66280,0.2866626433313217
external_calibration,rssm,6,emitted_O2Sat_bounds,386,66280,5.823777911888956
external_calibration,rssm,6,emitted_SaO2_bounds,12797,66280,193.07483403741702
external_calibration,rssm,6,emitted_pressure_order,5,66280,0.07543753771876886
external_calibration,rssm,6,pressure_order,139,66280,2.0971635485817743
external_calibration,rssm,12,FiO2_bounds,19,66280,0.2866626433313217
external_calibration,rssm,12,O2Sat_bounds,341,66280,5.1448400724200365
external_calibration,rssm,12,SaO2_bounds,5585,66280,84.26372963186482
external_calibration,rssm,12,emitted_FiO2_bounds,21,66280,0.3168376584188292
external_calibration,rssm,12,emitted_O2Sat_bounds,346,66280,5.220277610138805
external_calibration,rssm,12,emitted_SaO2_bounds,12996,66280,196.07724803862402
external_calibration,rssm,12,emitted_pressure_order,4,66280,0.060350030175015085
external_calibration,rssm,12,pressure_order,83,66280,1.252263126131563
external_calibration,rssm,24,FiO2_bounds,9,66280,0.13578756789378393
external_calibration,rssm,24,O2Sat_bounds,330,66280,4.978877489438744
external_calibration,rssm,24,SaO2_bounds,8957,66280,135.13880506940254
external_calibration,rssm,24,emitted_FiO2_bounds,7,66280,0.1056125528062764
external_calibration,rssm,24,emitted_O2Sat_bounds,340,66280,5.1297525648762825
external_calibration,rssm,24,emitted_SaO2_bounds,12924,66280,194.99094749547376
external_calibration,rssm,24,emitted_pressure_order,1,66280,0.015087507543753771
external_calibration,rssm,24,pressure_order,62,66280,0.9354254677127338
