epoch,train_loss,train_value_nll,train_mask_bce,train_kl,validation_loss,validation_value_nll,validation_mask_bce,validation_kl
1,2.003753599564591,1.9069421277987049,0.38724589240925195,0.0,0.926962923030464,0.8475971367894387,0.317463151046208,0.0
2,0.8817190848658437,0.8049132970951063,0.3072231534885184,0.0,0.8467603715098634,0.7713809475606802,0.30151767633399185,0.0
3,0.8288250888944206,0.7552009208854539,0.29449667123401113,0.0,0.8177675775119236,0.7449449349422844,0.2912905836591915,0.0
4,0.8019664856885046,0.7304042866411765,0.2862487912445325,0.0,0.794894062742895,0.7237246827203401,0.28467751644095596,0.0
5,0.7815443183809118,0.7113461157666193,0.28079280965531356,0.0,0.7794448137283325,0.7093706568893121,0.280296621273975,0.0
6,0.7667831586080817,0.697481306946331,0.2772074062460741,0.0,0.7670719708715167,0.6977286095521888,0.2773734367623621,0.0
7,0.7558509531042501,0.6872397455399346,0.2744448291881202,0.0,0.7606295675647502,0.6918709192957196,0.27503458212833015,0.0
8,0.7467320136425206,0.6786742571223477,0.27223102788486825,0.0,0.7532739067564205,0.684966500924558,0.2732296367080844,0.0
9,0.7398298484327547,0.6721725044229105,0.270629368087636,0.0,0.7474129662221792,0.6795307349185554,0.27152892521449495,0.0
10,0.7344020840298434,0.6671318080393188,0.26908110189063666,0.0,0.7426281036162863,0.6750830606538423,0.2701801730661976,0.0
11,0.7276386530410014,0.6607303376155049,0.267633259630524,0.0,0.7378788517445934,0.6706263204010166,0.26901014027546866,0.0
12,0.7243224647013061,0.6576906822187484,0.266527129729767,0.0,0.7374625996667512,0.6704250257842395,0.26815031772973585,0.0
13,0.7188188457702842,0.6523816286181121,0.26574887161564936,0.0,0.7319593733670761,0.6651701416288104,0.26715693942138125,0.0
14,0.7153014759846332,0.6491357422195743,0.2646629361961989,0.0,0.7343610622444932,0.6677536696803813,0.26642956295791936,0.0
15,0.7116328199882679,0.6456118434533945,0.26408391262116454,0.0,0.7271566293677505,0.6607340026874932,0.26569051158671475,0.0
16,0.7092632170215316,0.6434038832048664,0.26343733312837747,0.0,0.7272205669052747,0.6609622750963483,0.26503316237002,0.0
17,0.7066252934558509,0.6409858459848994,0.26255778948287795,0.0,0.7220868115522423,0.6559629926876146,0.26449527332977374,0.0
18,0.703046748456399,0.6375054586094057,0.2621651559800845,0.0,0.7206253397221468,0.6546293436264505,0.2639839834704691,0.0
19,0.7008421495890939,0.6354419431344276,0.2616008254845581,0.0,0.7240081976871101,0.6581801516669137,0.26331217830278436,0.0
20,0.6977195726381824,0.6324782678899209,0.2609652230023269,0.0,0.7185133136048609,0.6528257374860802,0.26275030234638524,0.0
