split,model,horizon_hours,variable,targets,brier
external_test,transformer,1,HR,30450,0.07234510175896004
external_test,transformer,1,O2Sat,30450,0.08393963773849562
external_test,transformer,1,Temp,30450,0.2039506352554597
external_test,transformer,1,SBP,30450,0.08624068376857463
external_test,transformer,1,MAP,30450,0.08939348053658146
external_test,transformer,1,DBP,30450,0.09043250060042332
external_test,transformer,1,Resp,30450,0.14665807447214235
external_test,transformer,1,BaseExcess,30450,0.011501090387601179
external_test,transformer,1,HCO3,30450,0.014468447086087785
external_test,transformer,1,FiO2,30450,0.02795148593549462
external_test,transformer,1,pH,30450,0.02712691308242347
external_test,transformer,1,PaCO2,30450,0.02663563808392617
external_test,transformer,1,SaO2,30450,0.020882973633033694
external_test,transformer,1,BUN,30450,0.05518033605490999
external_test,transformer,1,Chloride,30450,0.01705904408188289
external_test,transformer,1,Creatinine,30450,0.05087837488780468
external_test,transformer,1,Glucose,30450,0.1899223931160662
external_test,transformer,1,Magnesium,30450,0.04879106359137299
external_test,transformer,1,Phosphate,30450,0.029992907303698937
external_test,transformer,1,Potassium,30450,0.07485762705748109
external_test,transformer,1,Hct,30450,0.06348752425809212
external_test,transformer,1,Hgb,30450,0.062008782178897576
external_test,transformer,1,WBC,30450,0.05491598854511242
external_test,transformer,1,Platelets,30450,0.05064689514770101
external_test,transformer,3,HR,30450,0.07539182656308505
external_test,transformer,3,O2Sat,30450,0.09204507117592446
external_test,transformer,3,Temp,30450,0.2042716055433151
external_test,transformer,3,SBP,30450,0.08836134097063288
external_test,transformer,3,MAP,30450,0.0954814969025222
external_test,transformer,3,DBP,30450,0.09987412558400573
external_test,transformer,3,Resp,30450,0.1576030656152171
external_test,transformer,3,BaseExcess,30450,0.011562470262518462
external_test,transformer,3,HCO3,30450,0.00832531746103748
external_test,transformer,3,FiO2,30450,0.028282601136487888
external_test,transformer,3,pH,30450,0.026669576284284468
external_test,transformer,3,PaCO2,30450,0.02517892413856752
external_test,transformer,3,SaO2,30450,0.02019491563326326
external_test,transformer,3,BUN,30450,0.0464497021396074
external_test,transformer,3,Chloride,30450,0.012236065482491343
external_test,transformer,3,Creatinine,30450,0.04576871450770224
external_test,transformer,3,Glucose,30450,0.19185236959034585
external_test,transformer,3,Magnesium,30450,0.042194135511792547
external_test,transformer,3,Phosphate,30450,0.025888653529474545
external_test,transformer,3,Potassium,30450,0.06682985623677572
external_test,transformer,3,Hct,30450,0.052736120289818604
external_test,transformer,3,Hgb,30450,0.05116085116486929
external_test,transformer,3,WBC,30450,0.04367568940107752
external_test,transformer,3,Platelets,30450,0.04370746194894237
external_test,transformer,6,HR,30450,0.08024270714846346
external_test,transformer,6,O2Sat,30450,0.0973369393149033
external_test,transformer,6,Temp,30450,0.2104497082949859
