split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,transformer,1,FiO2_bounds,109,66280,1.6445383222691612
external_calibration,transformer,1,O2Sat_bounds,7222,66280,108.96197948098974
external_calibration,transformer,1,SaO2_bounds,465,66280,7.015691007845504
external_calibration,transformer,1,emitted_FiO2_bounds,2536,66280,38.26191913095956
external_calibration,transformer,1,emitted_O2Sat_bounds,8242,66280,124.35123717561859
external_calibration,transformer,1,emitted_SaO2_bounds,13043,66280,196.78636089318044
external_calibration,transformer,1,emitted_pressure_order,7794,66280,117.59203379601689
external_calibration,transformer,1,pressure_order,7002,66280,105.6427278213639
external_calibration,transformer,3,FiO2_bounds,260,66280,3.9227519613759805
external_calibration,transformer,3,O2Sat_bounds,8682,66280,130.98974049487026
external_calibration,transformer,3,SaO2_bounds,1165,66280,17.576946288473145
external_calibration,transformer,3,emitted_FiO2_bounds,2780,66280,41.943270971635485
external_calibration,transformer,3,emitted_O2Sat_bounds,8968,66280,135.30476765238382
external_calibration,transformer,3,emitted_SaO2_bounds,13281,66280,200.37718768859384
external_calibration,transformer,3,emitted_pressure_order,11380,66280,171.69583584791792
external_calibration,transformer,3,pressure_order,10447,66280,157.61919130959566
external_calibration,transformer,6,FiO2_bounds,411,66280,6.2009656004828
external_calibration,transformer,6,O2Sat_bounds,9183,66280,138.54858177429088
external_calibration,transformer,6,SaO2_bounds,2047,66280,30.88412794206397
external_calibration,transformer,6,emitted_FiO2_bounds,3025,66280,45.63971031985516
external_calibration,transformer,6,emitted_O2Sat_bounds,9290,66280,140.16294508147254
external_calibration,transformer,6,emitted_SaO2_bounds,12918,66280,194.90042245021124
external_calibration,transformer,6,emitted_pressure_order,12974,66280,195.74532287266143
external_calibration,transformer,6,pressure_order,12043,66280,181.69885334942668
external_calibration,transformer,12,FiO2_bounds,574,66280,8.660229330114666
external_calibration,transformer,12,O2Sat_bounds,9860,66280,148.7628243814122
external_calibration,transformer,12,SaO2_bounds,3200,66280,48.28002414001207
external_calibration,transformer,12,emitted_FiO2_bounds,2996,66280,45.2021726010863
external_calibration,transformer,12,emitted_O2Sat_bounds,9908,66280,149.48702474351236
external_calibration,transformer,12,emitted_SaO2_bounds,12654,66280,190.91732045866024
external_calibration,transformer,12,emitted_pressure_order,15157,66280,228.68135184067592
external_calibration,transformer,12,pressure_order,13989,66280,211.05914302957152
external_calibration,transformer,24,FiO2_bounds,687,66280,10.365117682558841
external_calibration,transformer,24,O2Sat_bounds,10429,66280,157.3476161738081
external_calibration,transformer,24,SaO2_bounds,4932,66280,74.41158720579361
external_calibration,transformer,24,emitted_FiO2_bounds,2384,66280,35.96861798430899
external_calibration,transformer,24,emitted_O2Sat_bounds,10519,66280,158.70549185274592
external_calibration,transformer,24,emitted_SaO2_bounds,12101,66280,182.5739287869644
external_calibration,transformer,24,emitted_pressure_order,17130,66280,258.4490042245021
external_calibration,transformer,24,pressure_order,15856,66280,239.2275196137598
