split,model,horizon_hours,variable,targets,brier
external_test,transformer,1,HR,30450,0.07207476246728882
external_test,transformer,1,O2Sat,30450,0.08586671172691683
external_test,transformer,1,Temp,30450,0.20540115661026026
external_test,transformer,1,SBP,30450,0.08655587774192171
external_test,transformer,1,MAP,30450,0.08908269098435326
external_test,transformer,1,DBP,30450,0.10331298075677531
external_test,transformer,1,Resp,30450,0.13836494949650882
external_test,transformer,1,BaseExcess,30450,0.007043311174940593
external_test,transformer,1,HCO3,30450,0.012712123444172354
external_test,transformer,1,FiO2,30450,0.025702388659975994
external_test,transformer,1,pH,30450,0.02498360496974735
external_test,transformer,1,PaCO2,30450,0.0259051627312192
external_test,transformer,1,SaO2,30450,0.020894979333079898
external_test,transformer,1,BUN,30450,0.05353581199505059
external_test,transformer,1,Chloride,30450,0.01697889700189404
external_test,transformer,1,Creatinine,30450,0.05043660259207677
external_test,transformer,1,Glucose,30450,0.18918330485401874
external_test,transformer,1,Magnesium,30450,0.0480336891097584
external_test,transformer,1,Phosphate,30450,0.030388241401446865
external_test,transformer,1,Potassium,30450,0.07545823177484848
external_test,transformer,1,Hct,30450,0.06062155462250921
external_test,transformer,1,Hgb,30450,0.05940290171035209
external_test,transformer,1,WBC,30450,0.05220124539189738
external_test,transformer,1,Platelets,30450,0.05029499304118415
external_test,transformer,3,HR,30450,0.07511703702225082
external_test,transformer,3,O2Sat,30450,0.09600762533632601
external_test,transformer,3,Temp,30450,0.2064414242883817
external_test,transformer,3,SBP,30450,0.090283614418581
external_test,transformer,3,MAP,30450,0.09431632998345912
external_test,transformer,3,DBP,30450,0.1374350865055579
external_test,transformer,3,Resp,30450,0.15382747036678646
external_test,transformer,3,BaseExcess,30450,0.007808171079565935
external_test,transformer,3,HCO3,30450,0.007657568957687207
external_test,transformer,3,FiO2,30450,0.026272245233477827
external_test,transformer,3,pH,30450,0.024701170069586074
external_test,transformer,3,PaCO2,30450,0.02480008458122244
external_test,transformer,3,SaO2,30450,0.01955786028653628
external_test,transformer,3,BUN,30450,0.046031181737168865
external_test,transformer,3,Chloride,30450,0.011811934224955358
external_test,transformer,3,Creatinine,30450,0.045705686655868154
external_test,transformer,3,Glucose,30450,0.19250514918360218
external_test,transformer,3,Magnesium,30450,0.04212950711926118
external_test,transformer,3,Phosphate,30450,0.026207311655806104
external_test,transformer,3,Potassium,30450,0.067234446570057
external_test,transformer,3,Hct,30450,0.05185073158644103
external_test,transformer,3,Hgb,30450,0.05069375258911713
external_test,transformer,3,WBC,30450,0.04310566520174638
external_test,transformer,3,Platelets,30450,0.04361646753538565
external_test,transformer,6,HR,30450,0.08001112898875927
external_test,transformer,6,O2Sat,30450,0.10277969348215313
external_test,transformer,6,Temp,30450,0.2123435351962135
external_test,transformer,6,SBP,30450,0.09537243122537735
external_test,transformer,6,MAP,30450,0.09712403831223548
external_test,transformer,6,DBP,30450,0.18745525287681417
external_test,transformer,6,Resp,30450,0.1602027993562382
external_test,transformer,6,BaseExcess,30450,0.008474165735573604
external_test,transformer,6,HCO3,30450,0.006010913913962484
external_test,transformer,6,FiO2,30450,0.02658092274356554
external_test,transformer,6,pH,30450,0.02365868872316013
external_test,transformer,6,PaCO2,30450,0.023239955259318813
external_test,transformer,6,SaO2,30450,0.01812274142806166
external_test,transformer,6,BUN,30450,0.042876380203392704
external_test,transformer,6,Chloride,30450,0.009833627825813927
external_test,transformer,6,Creatinine,30450,0.04273205613977412
external_test,transformer,6,Glucose,30450,0.18786389956920604
external_test,transformer,6,Magnesium,30450,0.03926099054870151
external_test,transformer,6,Phosphate,30450,0.024860735273811423
external_test,transformer,6,Potassium,30450,0.06355634507678803
external_test,transformer,6,Hct,30450,0.04806923345489846
external_test,transformer,6,Hgb,30450,0.04679120540667833
external_test,transformer,6,WBC,30450,0.03968640887238122
external_test,transformer,6,Platelets,30450,0.04088134549496992
external_test,transformer,12,HR,30450,0.07741837573756138
external_test,transformer,12,O2Sat,30450,0.10161321010299895
external_test,transformer,12,Temp,30450,0.21557751013531865
external_test,transformer,12,SBP,30450,0.0991280396113842
external_test,transformer,12,MAP,30450,0.0950751889946034
external_test,transformer,12,DBP,30450,0.23567532616883075
external_test,transformer,12,Resp,30450,0.15296698522685195
external_test,transformer,12,BaseExcess,30450,0.008247260365922658
external_test,transformer,12,HCO3,30450,0.005256535816319862
external_test,transformer,12,FiO2,30450,0.028175452996063704
external_test,transformer,12,pH,30450,0.02208206333024259
external_test,transformer,12,PaCO2,30450,0.02092054161042807
external_test,transformer,12,SaO2,30450,0.015772751551060303
external_test,transformer,12,BUN,30450,0.046879538118667984
external_test,transformer,12,Chloride,30450,0.008280446579609501
external_test,transformer,12,Creatinine,30450,0.04682041484532245
external_test,transformer,12,Glucose,30450,0.18374054988616792
external_test,transformer,12,Magnesium,30450,0.04407349168055359
external_test,transformer,12,Phosphate,30450,0.0271757200606204
external_test,transformer,12,Potassium,30450,0.06500262908307203
external_test,transformer,12,Hct,30450,0.050814119862095865
external_test,transformer,12,Hgb,30450,0.04995299336394947
external_test,transformer,12,WBC,30450,0.044118253554665594
external_test,transformer,12,Platelets,30450,0.045065179847743615
external_test,transformer,24,HR,30450,0.08352141444049836
external_test,transformer,24,O2Sat,30450,0.10800174102798862
external_test,transformer,24,Temp,30450,0.22012517795186912
external_test,transformer,24,SBP,30450,0.11694776642694457
external_test,transformer,24,MAP,30450,0.10423026169853648
external_test,transformer,24,DBP,30450,0.2881861176435975
external_test,transformer,24,Resp,30450,0.15735906707486888
external_test,transformer,24,BaseExcess,30450,0.008098327588222688
external_test,transformer,24,HCO3,30450,0.005605444464532808
external_test,transformer,24,FiO2,30450,0.03353153252249281
external_test,transformer,24,pH,30450,0.021155805847376634
external_test,transformer,24,PaCO2,30450,0.019451561530284302
external_test,transformer,24,SaO2,30450,0.014241091329696143
external_test,transformer,24,BUN,30450,0.04749774046009789
external_test,transformer,24,Chloride,30450,0.00850003952255292
external_test,transformer,24,Creatinine,30450,0.04725306215593576
external_test,transformer,24,Glucose,30450,0.17830153611297483
external_test,transformer,24,Magnesium,30450,0.044702935993842695
external_test,transformer,24,Phosphate,30450,0.02641710592069845
external_test,transformer,24,Potassium,30450,0.06289963130929396
external_test,transformer,24,Hct,30450,0.051017111938673095
external_test,transformer,24,Hgb,30450,0.04997450429083679
external_test,transformer,24,WBC,30450,0.045336851955243125
external_test,transformer,24,Platelets,30450,0.04617123865410808
internal_test,transformer,1,HR,5143,0.05181819259622045
internal_test,transformer,1,O2Sat,5143,0.07281178583691794
internal_test,transformer,1,Temp,5143,0.19826561315685956
internal_test,transformer,1,SBP,5143,0.06310720478957575
internal_test,transformer,1,MAP,5143,0.06558775299141988
internal_test,transformer,1,DBP,5143,0.03653341474095926
internal_test,transformer,1,Resp,5143,0.06222436529130248
internal_test,transformer,1,BaseExcess,5143,0.08485597181987745
internal_test,transformer,1,HCO3,5143,0.06725853543649636
internal_test,transformer,1,FiO2,5143,0.11954317745614465
internal_test,transformer,1,pH,5143,0.09154653949610528
internal_test,transformer,1,PaCO2,5143,0.07654017798027453
internal_test,transformer,1,SaO2,5143,0.0393254028389858
internal_test,transformer,1,BUN,5143,0.06829554486919094
internal_test,transformer,1,Chloride,5143,0.06712079421337676
internal_test,transformer,1,Creatinine,5143,0.05947153974594644
internal_test,transformer,1,Glucose,5143,0.09680572438977142
internal_test,transformer,1,Magnesium,5143,0.06730106140930736
internal_test,transformer,1,Phosphate,5143,0.04865145226373715
internal_test,transformer,1,Potassium,5143,0.08577222756182384
internal_test,transformer,1,Hct,5143,0.0948975521744445
internal_test,transformer,1,Hgb,5143,0.07377869984808308
internal_test,transformer,1,WBC,5143,0.062489435919847514
internal_test,transformer,1,Platelets,5143,0.05823835096029185
internal_test,transformer,3,HR,5143,0.05627062775943614
internal_test,transformer,3,O2Sat,5143,0.0839155359117989
internal_test,transformer,3,Temp,5143,0.2015782659813608
internal_test,transformer,3,SBP,5143,0.0775693502264822
internal_test,transformer,3,MAP,5143,0.0717619848047368
internal_test,transformer,3,DBP,5143,0.0591927461533284
internal_test,transformer,3,Resp,5143,0.07069078735078607
internal_test,transformer,3,BaseExcess,5143,0.09039851302839128
internal_test,transformer,3,HCO3,5143,0.07209312922755684
internal_test,transformer,3,FiO2,5143,0.11950977372909923
internal_test,transformer,3,pH,5143,0.09673373655843615
internal_test,transformer,3,PaCO2,5143,0.08068337329000021
internal_test,transformer,3,SaO2,5143,0.04290376398840967
internal_test,transformer,3,BUN,5143,0.0725957387132958
internal_test,transformer,3,Chloride,5143,0.07399085484518977
internal_test,transformer,3,Creatinine,5143,0.059728354569100785
internal_test,transformer,3,Glucose,5143,0.09749438337099453
internal_test,transformer,3,Magnesium,5143,0.0722401406707964
internal_test,transformer,3,Phosphate,5143,0.048663876109055544
internal_test,transformer,3,Potassium,5143,0.09332295586435614
internal_test,transformer,3,Hct,5143,0.09772697387068693
internal_test,transformer,3,Hgb,5143,0.074578714234841
internal_test,transformer,3,WBC,5143,0.06343981921643847
internal_test,transformer,3,Platelets,5143,0.0555805848984201
internal_test,transformer,6,HR,5143,0.06100246425549297
internal_test,transformer,6,O2Sat,5143,0.0922633126485262
internal_test,transformer,6,Temp,5143,0.20847284008087685
internal_test,transformer,6,SBP,5143,0.09232339709736415
internal_test,transformer,6,MAP,5143,0.07614022084254132
internal_test,transformer,6,DBP,5143,0.08009120051832531
internal_test,transformer,6,Resp,5143,0.07199368795809893
