split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
internal_test,grud,1,HR,62,0.24281309809415572,0.19663249184527704,0.6612903225806451,0.2387096774193549,0.6412324814065811,2.6551521478160733
internal_test,grud,1,O2Sat,55,0.530266430161216,0.40720867785540493,0.5454545454545454,0.3545454545454546,1.0242197318510575,2.0767918478358878
internal_test,grud,1,Temp,22,0.4374579028649764,0.28559078208424826,0.45454545454545453,0.4454545454545455,0.875500118190592,0.9944954839619723
internal_test,grud,1,SBP,41,0.29114243460864553,0.23419055851494394,0.6097560975609756,0.2902439024390244,0.805227064504856,0.5420679333733349
internal_test,grud,1,MAP,54,0.4359167416890462,0.36995802267833994,0.6111111111111112,0.28888888888888886,0.8158836196418162,3.107175685741283
internal_test,grud,1,DBP,16,0.3211168386042118,0.25203056260943413,0.5625,0.3375,0.5545252524316311,1.6303775683045387
internal_test,grud,1,Resp,58,0.4402798928063491,0.3735541393016947,0.5862068965517241,0.31379310344827593,0.9222132234737791,1.5584803696336418
internal_test,grud,1,BaseExcess,3,0.18659092982610068,0.13824457675218582,0.6666666666666666,0.2333333333333334,0.6946713626384735,-0.05936018625895182
internal_test,grud,1,HCO3,3,0.20535115400950113,0.2354777455329895,0.6666666666666666,0.2333333333333334,0.7213652928670248,2.1880229910214744
internal_test,grud,1,FiO2,4,0.11137674748897552,0.3002655878663063,1.0,0.09999999999999998,1.510905236005783,0.567032054066658
internal_test,grud,1,pH,5,0.1511744350194931,0.11884386837482452,0.8,0.09999999999999998,0.6728277772665023,-0.18475946187973022
internal_test,grud,1,PaCO2,3,0.18199283381303152,0.1526805063088735,0.6666666666666666,0.2333333333333334,0.6587690512339274,-0.08844858407974243
internal_test,grud,1,SaO2,2,0.239113911986351,0.64338818192482,1.0,0.09999999999999998,4.14658522605896,1.4851351976394653
internal_test,grud,1,BUN,3,0.26341446240743,0.18506730099519095,0.3333333333333333,0.5666666666666667,0.43007569511731464,0.047225236892700195
internal_test,grud,1,Chloride,3,0.16570703188578287,0.11804487307866414,1.0,0.09999999999999998,0.5000765522321066,-0.6357091466585795
internal_test,grud,1,Creatinine,2,0.3399054855108261,0.3383492939174175,0.5,0.4,1.1530998647212982,1.296036183834076
internal_test,grud,1,Glucose,6,0.6841243356466293,0.553297832608223,0.3333333333333333,0.5666666666666667,1.2498098214467366,1.525424023469289
internal_test,grud,1,Magnesium,4,0.4541236571967602,0.40551646053791046,0.75,0.15000000000000002,1.2364087402820587,0.777810737490654
internal_test,grud,1,Potassium,5,0.9791331052780151,0.7134268164634705,0.6,0.30000000000000004,1.4001095175743103,1.418678379058838
internal_test,grud,1,Hct,6,0.2932879477739334,0.20597688853740692,0.6666666666666666,0.2333333333333334,0.6954327623049418,-0.02322426438331604
internal_test,grud,1,Hgb,4,0.2316058948636055,0.1433185376226902,0.75,0.15000000000000002,0.8467234969139099,0.039570778608322144
internal_test,grud,1,WBC,3,0.5981695254643759,0.49767786264419556,0.6666666666666666,0.2333333333333334,0.8189442753791809,2.8331716458002725
internal_test,grud,1,Platelets,2,0.5823827683925629,0.44389666616916656,0.5,0.4,0.8959276080131531,0.8506343960762024
internal_test,grud,3,HR,62,0.35529947473156837,0.29737220320009417,0.5967741935483871,0.3032258064516129,0.7194744064923255,3.6473685070391624
internal_test,grud,3,O2Sat,59,0.49611253051434534,0.4066475346937018,0.6440677966101694,0.2559322033898306,1.0859191983433094,1.6054559269193875
internal_test,grud,3,Temp,22,0.4069796597415751,0.2924255735494874,0.5,0.4,0.8494218208573081,0.9489646757190878
internal_test,grud,3,SBP,43,0.41609142547429995,0.29449517990267554,0.5116279069767442,0.3883720930232558,0.8601893131123033,1.1596209781114446
internal_test,grud,3,MAP,55,0.4167386363853108,0.3312812420454892,0.5636363636363636,0.3363636363636364,0.9816347674889998,1.1489321817051281
internal_test,grud,3,DBP,14,0.3094192019530705,0.21357216792447226,0.6428571428571429,0.2571428571428571,0.9045741770948682,0.4526404781000955
internal_test,grud,3,Resp,58,0.4801145442600908,0.3683239385999482,0.43103448275862066,0.46896551724137936,0.9437116209802956,6.076263845994554
internal_test,grud,3,BaseExcess,2,0.7191215753555298,0.5164211988449097,0.5,0.4,1.0140427350997925,1.5407099723815918
internal_test,grud,3,HCO3,4,0.3829815462231636,0.2648764066398144,0.75,0.15000000000000002,0.9422771781682968,0.8614173233509064
internal_test,grud,3,FiO2,3,0.3132216235001882,0.31259530782699585,1.0,0.09999999999999998,1.8040599822998047,0.6880557338396708
internal_test,grud,3,pH,3,1.0126715799172719,0.7679084142049154,0.3333333333333333,0.5666666666666667,1.6995251973470051,1.7856286962827046
internal_test,grud,3,PaCO2,2,0.9133531451225281,0.7841005325317383,0.5,0.4,1.3787819147109985,3.8433799743652344
internal_test,grud,3,SaO2,1,5.771358966827393,4.211697578430176,0.0,0.9,6.805541515350342,3.9350576400756836
internal_test,grud,3,BUN,4,0.21515013091266155,0.13843571254983544,1.0,0.09999999999999998,0.907835865393281,-0.5364128351211548
internal_test,grud,3,Chloride,5,0.42485678791999815,0.3625912547111511,0.4,0.5,0.8998405337333679,1.300943672657013
internal_test,grud,3,Creatinine,4,0.5982820838689804,0.5577963180840015,0.5,0.4,1.5463912039995193,1.438808560371399
internal_test,grud,3,Glucose,6,0.9378261590997378,0.8457733889420828,0.5,0.4,1.6129560669263203,2.864131212234497
internal_test,grud,3,Magnesium,5,0.5805105268955231,0.48376511931419375,0.4,0.5,1.142198383808136,1.4137730240821837
internal_test,grud,3,Phosphate,4,0.5402611009776592,0.4142775610089302,0.5,0.4,1.1013362109661102,6.940468207001686
internal_test,grud,3,Potassium,6,0.5350951999425888,0.3700736512740453,0.6666666666666666,0.2333333333333334,1.7605385382970173,1.0211688180764515
internal_test,grud,3,Hct,6,0.6521276632944742,0.4460906833410263,0.3333333333333333,0.5666666666666667,1.180324564377467,3.3921177685260773
internal_test,grud,3,Hgb,6,0.49867024024327594,0.47134824097156525,0.6666666666666666,0.2333333333333334,0.9303536514441172,1.812332550684611
internal_test,grud,3,WBC,5,0.12132200300693512,0.17601441740989685,1.0,0.09999999999999998,1.0391231656074524,0.07823500633239747
internal_test,grud,3,Platelets,4,0.4044201271608472,0.25888705998659134,0.5,0.4,1.094996951520443,0.4261395037174225
