split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_calibration,grud,1,HR,71,0.25489621682905816,0.20261024253469118,0.7887323943661971,0.11126760563380289,0.8495739144338689,0.4583708098236944
external_calibration,grud,1,O2Sat,71,0.39025161568482053,0.29122607032178155,0.8591549295774648,0.04084507042253527,1.5029183021733459,0.8484737873077393
external_calibration,grud,1,Temp,37,0.3534501742672276,0.27266245073563344,0.7297297297297297,0.1702702702702703,0.8946285755247683,1.2076644156430218
external_calibration,grud,1,SBP,70,0.4211442998477391,0.3202115425041744,0.7142857142857143,0.18571428571428572,1.1827217647007533,1.4901845795767648
external_calibration,grud,1,MAP,70,0.360672972883497,0.2763462475367955,0.8428571428571429,0.05714285714285716,1.416456813471658,0.7757019349506923
external_calibration,grud,1,DBP,70,0.38712953669684275,0.3009959237916129,0.7714285714285715,0.12857142857142856,1.3781908001218524,0.7867482542991638
external_calibration,grud,1,Resp,64,0.3189838593825698,0.24310111533850431,0.890625,0.009375000000000022,1.3756747767329216,0.5456403102725744
external_calibration,grud,1,BUN,7,0.9784122364861625,0.8404716146843774,0.7142857142857143,0.18571428571428572,1.3591528534889221,4.102033010550907
external_calibration,grud,1,Creatinine,7,0.4445644021034241,0.42141360683100565,0.7142857142857143,0.18571428571428572,1.390306191784995,0.9879607473100934
external_calibration,grud,1,Glucose,16,0.6151469410397112,0.4628133289515972,0.6875,0.21250000000000002,1.9434006363153458,1.1409803479909897
external_calibration,grud,1,Magnesium,5,0.6475340843200683,0.45284574925899507,0.8,0.09999999999999998,1.7271934509277345,1.2572372555732727
external_calibration,grud,1,Phosphate,3,0.4823598663012187,0.3514287571112315,1.0,0.09999999999999998,1.8704657157262166,0.8635559678077698
external_calibration,grud,1,Potassium,7,0.3580497865165983,0.2653124673025949,1.0,0.09999999999999998,1.9465210778372628,0.5846361177308219
external_calibration,grud,1,Hct,6,0.35031736890474957,0.28749648729960126,0.8333333333333334,0.06666666666666665,1.5209898948669434,0.9940067927042643
external_calibration,grud,1,Hgb,6,0.35328685740629834,0.28445051858822507,0.8333333333333334,0.06666666666666665,1.5403994123140972,0.708197295665741
external_calibration,grud,1,WBC,5,0.5004600405693054,0.30281350910663607,0.8,0.09999999999999998,1.758539652824402,0.5678584337234497
external_calibration,grud,1,Platelets,5,0.3831148982048035,0.314688178896904,0.6,0.30000000000000004,1.2051646947860717,0.5657698154449463
external_calibration,grud,3,HR,76,0.30326321721076965,0.22865912906433405,0.7763157894736842,0.12368421052631584,1.086521999616372,0.5855464198087391
external_calibration,grud,3,O2Sat,75,0.4199833114941915,0.31403318643569944,0.8666666666666667,0.033333333333333326,1.5889975007375081,0.8779302755991618
external_calibration,grud,3,Temp,34,0.28953150966588187,0.22876481361248913,0.8235294117647058,0.07647058823529418,1.1119357750696295,0.5585904524606817
external_calibration,grud,3,SBP,77,0.5134342800487172,0.3816681581658202,0.6623376623376623,0.23766233766233769,1.3040318953526484,1.5888002445171405
external_calibration,grud,3,MAP,75,0.43275390625,0.3273381002744039,0.8,0.09999999999999998,1.4672686386108398,1.0161390018463134
external_calibration,grud,3,DBP,77,0.4896686371270712,0.37759236197967033,0.7662337662337663,0.13376623376623376,1.4933294088809521,1.2308471233813794
external_calibration,grud,3,Resp,73,0.39811108700216635,0.30610061916586473,0.8493150684931506,0.050684931506849384,1.4899782481258863,0.9352219496687798
external_calibration,grud,3,BUN,4,1.092284895479679,0.9155894368886948,0.5,0.4,1.396122694015503,4.7862249314785
external_calibration,grud,3,Creatinine,4,1.432315155863762,1.1654699593782425,0.5,0.4,2.0038377344608307,2.9321827590465546
external_calibration,grud,3,Glucose,15,0.5972018669048945,0.43793354034423826,0.8,0.09999999999999998,2.150116539001465,1.145161541302999
external_calibration,grud,3,Magnesium,5,1.1785534739494323,0.9672646522521973,0.6,0.30000000000000004,2.6265103816986084,3.712590789794922
external_calibration,grud,3,Phosphate,2,0.6033497154712677,0.4339523911476135,0.5,0.4,1.3179138898849487,1.2272235453128815
external_calibration,grud,3,Potassium,5,0.7898694753646851,0.5607385575771332,0.6,0.30000000000000004,2.07708625793457,1.4266780853271483
external_calibration,grud,3,Hct,2,0.7570340111851692,0.6380771547555923,0.5,0.4,1.2964197397232056,3.2361598014831543
external_calibration,grud,3,Hgb,2,1.0470363199710846,0.8081283122301102,0.5,0.4,1.6515761613845825,2.285579174757004
external_calibration,grud,3,WBC,2,0.968536913394928,0.6124117076396942,0.5,0.4,2.0233381390571594,1.4585885405540466
external_calibration,grud,3,Platelets,2,0.32262566685676575,0.21268384158611298,0.5,0.4,1.2030609846115112,0.5202386677265167
