split,model,horizon_hours,variable,targets,brier
external_calibration,grud,1,HR,3314,0.06717927998530987
external_calibration,grud,1,O2Sat,3314,0.07357758967971399
external_calibration,grud,1,Temp,3314,0.2022543803855606
external_calibration,grud,1,SBP,3314,0.07374480116255828
external_calibration,grud,1,MAP,3314,0.07809206231862001
external_calibration,grud,1,DBP,3314,0.1208473441466986
external_calibration,grud,1,Resp,3314,0.15820569789186614
external_calibration,grud,1,BaseExcess,3314,0.0076704035700266805
external_calibration,grud,1,HCO3,3314,0.0130502124849255
external_calibration,grud,1,FiO2,3314,0.023148010006566758
external_calibration,grud,1,pH,3314,0.02309357880754649
external_calibration,grud,1,PaCO2,3314,0.022394190765535105
external_calibration,grud,1,SaO2,3314,0.01804284665083842
external_calibration,grud,1,BUN,3314,0.055107368157438004
external_calibration,grud,1,Chloride,3314,0.016892621629771943
external_calibration,grud,1,Creatinine,3314,0.053787959772164946
external_calibration,grud,1,Glucose,3314,0.19017780078917867
external_calibration,grud,1,Magnesium,3314,0.05002914947346887
external_calibration,grud,1,Phosphate,3314,0.032142673739933
external_calibration,grud,1,Potassium,3314,0.07379616828445361
external_calibration,grud,1,Hct,3314,0.06361244412056999
external_calibration,grud,1,Hgb,3314,0.06046782666901616
external_calibration,grud,1,WBC,3314,0.05220269760275434
external_calibration,grud,1,Platelets,3314,0.05085990207430535
external_calibration,grud,3,HR,3314,0.07133885831378207
external_calibration,grud,3,O2Sat,3314,0.08045335965625623
external_calibration,grud,3,Temp,3314,0.2044850431728881
external_calibration,grud,3,SBP,3314,0.07657746780904287
external_calibration,grud,3,MAP,3314,0.0850959543586137
external_calibration,grud,3,DBP,3314,0.168014681619841
external_calibration,grud,3,Resp,3314,0.1664201377311527
external_calibration,grud,3,BaseExcess,3314,0.007191050761729461
external_calibration,grud,3,HCO3,3314,0.00987988166335698
external_calibration,grud,3,FiO2,3314,0.019120644816232865
external_calibration,grud,3,pH,3314,0.01954907611435123
external_calibration,grud,3,PaCO2,3314,0.018222106165406066
external_calibration,grud,3,SaO2,3314,0.01479294620944422
external_calibration,grud,3,BUN,3314,0.04697278161759685
external_calibration,grud,3,Chloride,3314,0.01267018954690566
external_calibration,grud,3,Creatinine,3314,0.04552115233784781
external_calibration,grud,3,Glucose,3314,0.18895576585828358
external_calibration,grud,3,Magnesium,3314,0.04451008494909657
external_calibration,grud,3,Phosphate,3314,0.026737490110211728
external_calibration,grud,3,Potassium,3314,0.06580772627241725
external_calibration,grud,3,Hct,3314,0.05346473573055624
external_calibration,grud,3,Hgb,3314,0.050499412108057584
external_calibration,grud,3,WBC,3314,0.045660154659055985
external_calibration,grud,3,Platelets,3314,0.04461033281678526
external_calibration,grud,6,HR,3314,0.07608332687749443
external_calibration,grud,6,O2Sat,3314,0.08440687092370705
external_calibration,grud,6,Temp,3314,0.2099796072430976
external_calibration,grud,6,SBP,3314,0.0829023334839003
external_calibration,grud,6,MAP,3314,0.0886805256537522
external_calibration,grud,6,DBP,3314,0.20631441152016658
external_calibration,grud,6,Resp,3314,0.16530188481060942
external_calibration,grud,6,BaseExcess,3314,0.006387856374699881
external_calibration,grud,6,HCO3,3314,0.0070318389025235215
external_calibration,grud,6,FiO2,3314,0.0218606429443204
external_calibration,grud,6,pH,3314,0.018151215386088528
external_calibration,grud,6,PaCO2,3314,0.017230520266578654
external_calibration,grud,6,SaO2,3314,0.014358988451036834
external_calibration,grud,6,BUN,3314,0.04084090950550915
external_calibration,grud,6,Chloride,3314,0.008740940881588406
external_calibration,grud,6,Creatinine,3314,0.04094663962011389
external_calibration,grud,6,Glucose,3314,0.1778867918105462
external_calibration,grud,6,Magnesium,3314,0.0393998048430692
external_calibration,grud,6,Phosphate,3314,0.02359177095295078
external_calibration,grud,6,Potassium,3314,0.05923665044677495
external_calibration,grud,6,Hct,3314,0.04937283141683511
external_calibration,grud,6,Hgb,3314,0.046197119936140174
external_calibration,grud,6,WBC,3314,0.0408030963836122
external_calibration,grud,6,Platelets,3314,0.04141193874715392
external_calibration,grud,12,HR,3314,0.07368817697034662
external_calibration,grud,12,O2Sat,3314,0.08672779485556327
external_calibration,grud,12,Temp,3314,0.21254691504971696
external_calibration,grud,12,SBP,3314,0.0860441969904327
external_calibration,grud,12,MAP,3314,0.09111324548001885
external_calibration,grud,12,DBP,3314,0.21637337856718628
external_calibration,grud,12,Resp,3314,0.15556097498268123
external_calibration,grud,12,BaseExcess,3314,0.005935420821194341
external_calibration,grud,12,HCO3,3314,0.006566844840113053
external_calibration,grud,12,FiO2,3314,0.019725049808216728
external_calibration,grud,12,pH,3314,0.015117886222732592
external_calibration,grud,12,PaCO2,3314,0.013554777669021719
external_calibration,grud,12,SaO2,3314,0.011003308005487085
external_calibration,grud,12,BUN,3314,0.04667039408911116
external_calibration,grud,12,Chloride,3314,0.008053103460737503
external_calibration,grud,12,Creatinine,3314,0.0467131645044938
external_calibration,grud,12,Glucose,3314,0.18240344373303577
external_calibration,grud,12,Magnesium,3314,0.04238015406090018
external_calibration,grud,12,Phosphate,3314,0.02672198883779954
external_calibration,grud,12,Potassium,3314,0.06284235479893567
external_calibration,grud,12,Hct,3314,0.051574131200740905
external_calibration,grud,12,Hgb,3314,0.04860989045291042
external_calibration,grud,12,WBC,3314,0.044653806293593445
external_calibration,grud,12,Platelets,3314,0.044431180499300726
external_calibration,grud,24,HR,3314,0.08808521274421038
external_calibration,grud,24,O2Sat,3314,0.10170798799541246
external_calibration,grud,24,Temp,3314,0.21399000961520115
external_calibration,grud,24,SBP,3314,0.10458160486290378
external_calibration,grud,24,MAP,3314,0.10926892952380873
external_calibration,grud,24,DBP,3314,0.2072001827288336
external_calibration,grud,24,Resp,3314,0.16494388636437682
external_calibration,grud,24,BaseExcess,3314,0.0049378451951383176
external_calibration,grud,24,HCO3,3314,0.006143015923454018
external_calibration,grud,24,FiO2,3314,0.02282094414074448
external_calibration,grud,24,pH,3314,0.01497028697019035
external_calibration,grud,24,PaCO2,3314,0.012757201559333537
external_calibration,grud,24,SaO2,3314,0.010232070392345045
external_calibration,grud,24,BUN,3314,0.05526177573434258
external_calibration,grud,24,Chloride,3314,0.0075788245315499955
external_calibration,grud,24,Creatinine,3314,0.054822974523004456
external_calibration,grud,24,Glucose,3314,0.18105358694717694
external_calibration,grud,24,Magnesium,3314,0.050037264302327966
external_calibration,grud,24,Phosphate,3314,0.031330201854647174
external_calibration,grud,24,Potassium,3314,0.06808209023564855
external_calibration,grud,24,Hct,3314,0.054989446779655705
external_calibration,grud,24,Hgb,3314,0.052765482779216825
external_calibration,grud,24,WBC,3314,0.051342865156530255
external_calibration,grud,24,Platelets,3314,0.0513402781908456
