split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,rssm,1,FiO2_bounds,1,66280,0.015087507543753771
external_calibration,rssm,1,O2Sat_bounds,1239,66280,18.693421846710923
external_calibration,rssm,1,SaO2_bounds,306,66280,4.616777308388654
external_calibration,rssm,1,emitted_FiO2_bounds,15,66280,0.22631261315630657
external_calibration,rssm,1,emitted_O2Sat_bounds,1431,66280,21.59022329511165
external_calibration,rssm,1,emitted_SaO2_bounds,7123,66280,107.46831623415812
external_calibration,rssm,1,emitted_pressure_order,17,66280,0.2564876282438141
external_calibration,rssm,1,pressure_order,2212,66280,33.37356668678334
external_calibration,rssm,3,FiO2_bounds,3,66280,0.045262522631261314
external_calibration,rssm,3,O2Sat_bounds,1334,66280,20.12673506336753
external_calibration,rssm,3,SaO2_bounds,954,66280,14.393482196741099
external_calibration,rssm,3,emitted_FiO2_bounds,8,66280,0.12070006035003017
external_calibration,rssm,3,emitted_O2Sat_bounds,1311,66280,19.779722389861195
external_calibration,rssm,3,emitted_SaO2_bounds,7241,66280,109.24864212432107
external_calibration,rssm,3,emitted_pressure_order,16,66280,0.24140012070006034
external_calibration,rssm,3,pressure_order,770,66280,11.617380808690404
external_calibration,rssm,6,FiO2_bounds,5,66280,0.07543753771876886
external_calibration,rssm,6,O2Sat_bounds,1192,66280,17.984308992154496
external_calibration,rssm,6,SaO2_bounds,1818,66280,27.429088714544356
external_calibration,rssm,6,emitted_FiO2_bounds,5,66280,0.07543753771876886
external_calibration,rssm,6,emitted_O2Sat_bounds,1235,66280,18.633071816535907
external_calibration,rssm,6,emitted_SaO2_bounds,7103,66280,107.16656608328304
external_calibration,rssm,6,emitted_pressure_order,12,66280,0.18105009052504525
external_calibration,rssm,6,pressure_order,341,66280,5.1448400724200365
external_calibration,rssm,12,FiO2_bounds,8,66280,0.12070006035003017
external_calibration,rssm,12,O2Sat_bounds,1011,66280,15.253470126735063
external_calibration,rssm,12,SaO2_bounds,3230,66280,48.73264936632469
external_calibration,rssm,12,emitted_FiO2_bounds,4,66280,0.060350030175015085
external_calibration,rssm,12,emitted_O2Sat_bounds,1024,66280,15.449607724803862
external_calibration,rssm,12,emitted_SaO2_bounds,6937,66280,104.66203983101991
external_calibration,rssm,12,emitted_pressure_order,16,66280,0.24140012070006034
external_calibration,rssm,12,pressure_order,245,66280,3.6964393482196742
external_calibration,rssm,24,FiO2_bounds,6,66280,0.09052504526252263
external_calibration,rssm,24,O2Sat_bounds,714,66280,10.772480386240193
external_calibration,rssm,24,SaO2_bounds,4928,66280,74.35123717561859
external_calibration,rssm,24,emitted_FiO2_bounds,4,66280,0.060350030175015085
external_calibration,rssm,24,emitted_O2Sat_bounds,703,66280,10.606517803258901
external_calibration,rssm,24,emitted_SaO2_bounds,6610,66280,99.72842486421243
external_calibration,rssm,24,emitted_pressure_order,7,66280,0.1056125528062764
external_calibration,rssm,24,pressure_order,227,66280,3.424864212432106
