split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_calibration,rssm,1,HR,3025,0.35318754227693416,0.26696690141662094,0.6158677685950413,0.2841322314049587,0.7662717998914482,1.1991709635080385
external_calibration,rssm,1,O2Sat,2971,0.5491932609273062,0.429909051929167,0.4813194210703467,0.4186805789296533,0.9107604275565082,4.286384319304136
external_calibration,rssm,1,Temp,1220,0.4996569230908253,0.3962138480827457,0.49918032786885247,0.40081967213114755,0.8184884149520124,2.6196200190997514
external_calibration,rssm,1,SBP,2972,0.506704000573139,0.40464541761262257,0.477792732166891,0.422207267833109,0.7896750910285344,2.905394917381564
external_calibration,rssm,1,MAP,2959,0.49831903282957085,0.3928760458948484,0.5626900980060832,0.33730990199391686,0.8965142054427271,2.5842030490721832
external_calibration,rssm,1,DBP,2972,0.5013212076266713,0.38883116331909096,0.6140646029609691,0.2859353970390309,1.0245674083242506,1.9273244439352248
external_calibration,rssm,1,Resp,2654,0.4291299623749538,0.3297911516777447,0.6205727204220045,0.2794272795779955,0.9088061159503307,1.656044821318775
external_calibration,rssm,1,BaseExcess,10,0.5439918529242277,0.41832941174507143,0.8,0.09999999999999998,2.2307727932929993,1.1177820980548858
external_calibration,rssm,1,HCO3,8,0.357992822304368,0.3040376305580139,1.0,0.09999999999999998,2.2352976351976395,0.7999883070588112
external_calibration,rssm,1,FiO2,75,0.9895429901281992,0.7775339031219483,0.72,0.18000000000000005,2.0912791442871095,2.735181096394857
external_calibration,rssm,1,pH,77,0.6458817348851786,0.4890816668411354,0.6363636363636364,0.26363636363636367,1.393448044727375,1.9236459360494242
external_calibration,rssm,1,PaCO2,77,0.7556444783876468,0.5518564214180042,0.7012987012987013,0.1987012987012987,2.049543606770503,1.5462669683741284
external_calibration,rssm,1,SaO2,62,0.3755038503196932,0.2698491374331136,0.9032258064516129,0.003225806451612856,1.7437689112078758,0.700649292238297
external_calibration,rssm,1,BUN,190,0.8725942241518121,0.6886784726067593,0.5631578947368421,0.33684210526315794,1.437477441837913,3.454645652833738
external_calibration,rssm,1,Chloride,24,0.5642305300571024,0.4233900159597397,0.7083333333333334,0.19166666666666665,1.9605002651611965,1.1643667655686538
external_calibration,rssm,1,Creatinine,191,1.3301323755249304,1.1326690842031808,0.7015706806282722,0.1984293193717278,1.9612409644101927,7.952882548589357
external_calibration,rssm,1,Glucose,818,0.6484152017420837,0.4923372746679777,0.823960880195599,0.07603911980440103,2.0913318736628974,1.4333110321996265
external_calibration,rssm,1,Magnesium,170,0.637333105416859,0.487138767452801,0.8176470588235294,0.08235294117647063,2.332194685935974,1.3963328284375809
external_calibration,rssm,1,Phosphate,107,0.6050376871200366,0.45123515201506215,0.8130841121495327,0.08691588785046733,1.8425044835170852,1.355095970853467
external_calibration,rssm,1,Potassium,256,0.6735607858281583,0.5011608275817707,0.73046875,0.16953125000000002,1.893452424556017,1.4974796925671399
external_calibration,rssm,1,Hct,204,0.8173848212349648,0.6935302894197258,0.2696078431372549,0.6303921568627451,0.8073137712244894,6.692337310197306
external_calibration,rssm,1,Hgb,203,0.8290188653128487,0.718525071082444,0.23645320197044334,0.6635467980295566,0.6762355824409447,11.007516871532196
external_calibration,rssm,1,WBC,177,0.6058404177511479,0.45208890205722746,0.8757062146892656,0.02429378531073445,2.3025058810993775,1.4709083269544914
external_calibration,rssm,1,Platelets,179,0.5627810871800897,0.41151367552453577,0.8659217877094972,0.034078212290502785,2.2703314533446752,1.0831031719399564
external_calibration,rssm,3,HR,3017,0.45873412004874803,0.3529224813004223,0.537951607557176,0.36204839244282405,0.8585513433874306,1.8325626700770827
external_calibration,rssm,3,O2Sat,2959,0.560390199749564,0.43872549212353584,0.46502196688070296,0.43497803311929706,0.9181642206829519,2.863525987517475
external_calibration,rssm,3,Temp,1229,0.5263679768614308,0.4169593101793232,0.4825061025223759,0.4174938974776241,0.8501183026393707,2.6763065778889046
external_calibration,rssm,3,SBP,2971,0.5619137082505973,0.4541803897329951,0.44160215415684956,0.45839784584315046,0.8048366981899244,3.5463261740731697
external_calibration,rssm,3,MAP,2946,0.5470772152115355,0.4333954388320001,0.5081466395112016,0.3918533604887984,0.9039895387223523,2.784735237427172
external_calibration,rssm,3,DBP,2969,0.5569955148693687,0.43649459953218167,0.5749410575951499,0.3250589424048501,1.0369487305047256,2.290224526939508
external_calibration,rssm,3,Resp,2646,0.4536682371830093,0.351922840398095,0.608843537414966,0.291156462585034,0.9131849026553845,1.9559652295332466
external_calibration,rssm,3,BaseExcess,9,0.632596948908435,0.4758227500650618,0.7777777777777778,0.12222222222222223,2.4638330936431885,1.156376514169905
external_calibration,rssm,3,HCO3,7,0.4925998555762427,0.35863598755427767,1.0,0.09999999999999998,2.1947780677250455,1.029926836490631
external_calibration,rssm,3,FiO2,58,0.9116770013652998,0.7088058123300816,0.7241379310344828,0.17586206896551726,2.173627292287761,2.3828623659651855
external_calibration,rssm,3,pH,62,0.5794589444544287,0.441241844527183,0.7419354838709677,0.15806451612903227,1.3386333440580676,1.6044291690472634
external_calibration,rssm,3,PaCO2,61,0.555403149274529,0.4280050382262371,0.7868852459016393,0.11311475409836069,2.044553459667769,1.22744243066819
external_calibration,rssm,3,SaO2,51,0.37906694558321263,0.2784152022179435,0.9019607843137255,0.0019607843137254832,1.761971674713434,0.777401806677089
external_calibration,rssm,3,BUN,161,0.9143054731514143,0.7270375034823922,0.5403726708074534,0.3596273291925466,1.4773827176656782,3.8466443645287747
external_calibration,rssm,3,Chloride,17,0.3215572053895277,0.23895870938020594,0.9411764705882353,0.04117647058823526,2.0044603628270767,0.7179614971665775
external_calibration,rssm,3,Creatinine,160,1.6896694954484701,1.4777706798166037,0.64375,0.25625,1.9356262147426606,10.628368788957596
external_calibration,rssm,3,Glucose,796,0.6647514074891057,0.5112734074568629,0.7952261306532663,0.10477386934673372,2.0670571602768635,1.6956880637748757
external_calibration,rssm,3,Magnesium,151,0.634159509080234,0.48377577851939674,0.8410596026490066,0.058940397350993434,2.378021788123428,1.3344786167144775
external_calibration,rssm,3,Phosphate,90,0.733501171030932,0.5509919762611389,0.7222222222222222,0.1777777777777778,1.8948564026090833,1.657321923971176
external_calibration,rssm,3,Potassium,232,0.6426390463422085,0.4792749248445034,0.7672413793103449,0.13275862068965516,1.9067343139442905,1.4973343821435139
external_calibration,rssm,3,Hct,171,0.7495298610444654,0.6268912320248565,0.3216374269005848,0.5783625730994153,0.7847042087225886,5.705337260550226
external_calibration,rssm,3,Hgb,172,0.7359153716716655,0.6289384600728057,0.2558139534883721,0.6441860465116279,0.687636825234391,7.427360924177392
external_calibration,rssm,3,WBC,156,0.5899142284805958,0.43268019075577074,0.8589743589743589,0.0410256410256411,2.2663919574175124,1.2172474670104492
external_calibration,rssm,3,Platelets,156,0.6008955851579324,0.43885245479834384,0.8589743589743589,0.0410256410256411,2.1398356335285382,1.1781605084737141
external_calibration,rssm,6,HR,3017,0.5516949967512991,0.43203274351024534,0.4875704342061651,0.41242956579383494,0.9221197721932082,2.53502184925073
external_calibration,rssm,6,O2Sat,2967,0.5801926932031152,0.45665669899256817,0.4529828109201213,0.4470171890798787,0.9184561910394631,4.768868771955788
external_calibration,rssm,6,Temp,1166,0.5787956743256715,0.4622763581382267,0.44168096054888506,0.45831903945111496,0.8552673308763455,3.1209895852090566
external_calibration,rssm,6,SBP,2971,0.6073883041232895,0.4926335788342897,0.41501178054527094,0.4849882194547291,0.8202578031988668,3.8644163631823116
external_calibration,rssm,6,MAP,2954,0.5908399845347989,0.47272168710252765,0.493906567366283,0.406093432633717,0.9133027747586198,3.3167019988042563
external_calibration,rssm,6,DBP,2971,0.5992318034292431,0.47531448185784936,0.565466173005722,0.334533826994278,1.0526931516171625,2.654885573565298
external_calibration,rssm,6,Resp,2668,0.4789505376629922,0.3733832285679441,0.5873313343328336,0.31266866566716645,0.913722462561177,2.1003757960077882
external_calibration,rssm,6,BaseExcess,6,0.8793045431375504,0.6135073751211166,0.5,0.4,2.463993787765503,1.5166916350523632
external_calibration,rssm,6,HCO3,6,0.717434473335743,0.48020678758621216,0.6666666666666666,0.2333333333333334,2.28211239973704,1.2524398962656658
external_calibration,rssm,6,FiO2,61,1.062503493223034,0.8094182630054286,0.639344262295082,0.260655737704918,2.1324613055244823,2.6316335103550896
external_calibration,rssm,6,pH,51,0.6274256568913367,0.4586951452143052,0.6078431372549019,0.2921568627450981,1.3512776248595293,1.7729218783331853
external_calibration,rssm,6,PaCO2,53,1.0616855357053145,0.8327270481946334,0.660377358490566,0.23962264150943402,2.206241675142972,2.784246398592895
external_calibration,rssm,6,SaO2,48,0.7031002072617412,0.52641528348128,0.8333333333333334,0.06666666666666665,1.7609793084363143,3.704782602687677
external_calibration,rssm,6,BUN,139,0.7205062197695533,0.5575652257572833,0.6402877697841727,0.25971223021582734,1.4434353258969972,2.0485631454762796
external_calibration,rssm,6,Chloride,11,0.6760139959779653,0.5568413896994158,0.6363636363636364,0.26363636363636367,2.2237846092744307,1.4454424001953818
external_calibration,rssm,6,Creatinine,142,1.365481006847301,1.1704898363267873,0.647887323943662,0.252112676056338,1.7933605254535945,8.533425129635233
external_calibration,rssm,6,Glucose,728,0.671861042033185,0.5091124461902367,0.7953296703296703,0.10467032967032974,2.0483656401162618,1.5703252311591263
external_calibration,rssm,6,Magnesium,133,0.6645083164698199,0.5060642677590363,0.8721804511278195,0.027819548872180522,2.372048526778257,1.6887560652610951
external_calibration,rssm,6,Phosphate,79,0.6820235493816907,0.5074675003939038,0.7468354430379747,0.15316455696202536,1.877164273322383,1.4301123158841194
external_calibration,rssm,6,Potassium,205,0.6884779313715493,0.5073345873414017,0.7414634146341463,0.1585365853658537,1.8616347452489341,1.5887456393823391
external_calibration,rssm,6,Hct,159,0.7818410562456779,0.6675712741770834,0.32075471698113206,0.5792452830188679,0.7922071570870262,6.899287004890682
external_calibration,rssm,6,Hgb,159,0.8199794614839854,0.7122130681696178,0.27672955974842767,0.6232704402515723,0.6752213816972649,10.10800324371026
external_calibration,rssm,6,WBC,141,0.5750876112398526,0.4203720348523864,0.851063829787234,0.04893617021276597,2.20215546323898,1.1765342130728647
external_calibration,rssm,6,Platelets,144,0.6275522692335976,0.47296315369506675,0.8472222222222222,0.05277777777777781,2.2023793309926987,1.3051240659422345
external_calibration,rssm,12,HR,3034,0.6177231270620991,0.4882164246641497,0.4594594594594595,0.44054054054054054,0.9804508948530425,2.866179976089266
external_calibration,rssm,12,O2Sat,2968,0.5958290042260265,0.47232191260612877,0.44575471698113206,0.45424528301886796,0.9225885180450193,4.876990949368541
external_calibration,rssm,12,Temp,1149,0.5963947687904352,0.477751958878586,0.40992167101827676,0.49007832898172327,0.8522522430818323,3.3110601460031055
external_calibration,rssm,12,SBP,2971,0.6512019986538163,0.5309149386785681,0.4025580612588354,0.4974419387411646,0.8461718788776121,4.2983063909992225
external_calibration,rssm,12,MAP,2955,0.6490822057836956,0.5255694216681415,0.460575296108291,0.439424703891709,0.9370441591679142,3.8611475316804476
external_calibration,rssm,12,DBP,2971,0.6544259006188238,0.5236673011638547,0.5267586671154494,0.37324133288455064,1.065692087569569,3.3113868312777917
external_calibration,rssm,12,Resp,2712,0.5018777847290039,0.39426686313651654,0.5660029498525073,0.3339970501474927,0.9181698100053455,2.406767627130919
external_calibration,rssm,12,BaseExcess,5,1.3947210967540742,1.1315789341926574,0.4,0.5,1.995286226272583,3.8202699184417725
external_calibration,rssm,12,HCO3,5,0.7800603806972504,0.5636380195617676,0.8,0.09999999999999998,2.2723016262054445,1.5891595125198363
external_calibration,rssm,12,FiO2,47,1.069207376463616,0.8037963769537337,0.5957446808510638,0.3042553191489362,2.1088124006352524,2.116527370315917
external_calibration,rssm,12,pH,39,0.7191969368320245,0.543901739976345,0.6410256410256411,0.25897435897435894,1.4575608571370442,2.106200780623998
external_calibration,rssm,12,PaCO2,40,0.7456737153232098,0.5443343192338943,0.825,0.07500000000000007,2.1520033895969393,1.5687078453600407
external_calibration,rssm,12,SaO2,36,0.6311756074428558,0.514831448180808,0.8611111111111112,0.03888888888888886,1.7193410330348544,4.357482073207696
external_calibration,rssm,12,BUN,161,0.7573522144222852,0.6005397587089065,0.5838509316770186,0.3161490683229814,1.3406712187002905,2.5887503327790253
external_calibration,rssm,12,Chloride,9,0.4506402069495784,0.33569404151704574,0.8888888888888888,0.011111111111111183,2.01419288582272,0.8868216276168823
external_calibration,rssm,12,Creatinine,163,1.111531100024475,0.9186255847749535,0.6748466257668712,0.22515337423312887,1.773519959917829,4.108942004434901
external_calibration,rssm,12,Glucose,734,0.6921997849882786,0.5292222113310479,0.7779291553133515,0.12207084468664853,2.008473440476919,1.653697460808611
external_calibration,rssm,12,Magnesium,144,0.6705643772794347,0.5225347083889775,0.8611111111111112,0.03888888888888886,2.2913589311970606,1.6588656554619472
