split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,grud,1,FiO2_bounds,1171,609000,1.922824302134647
external_test,grud,1,O2Sat_bounds,75928,609000,124.67651888341544
external_test,grud,1,SaO2_bounds,4077,609000,6.694581280788177
external_test,grud,1,emitted_FiO2_bounds,9797,609000,16.087027914614122
external_test,grud,1,emitted_O2Sat_bounds,83744,609000,137.51067323481118
external_test,grud,1,emitted_SaO2_bounds,125753,609000,206.49096880131364
external_test,grud,1,emitted_pressure_order,68639,609000,112.70771756978654
external_test,grud,1,pressure_order,62503,609000,102.63218390804597
external_test,grud,3,FiO2_bounds,2105,609000,3.4564860426929394
external_test,grud,3,O2Sat_bounds,82425,609000,135.3448275862069
external_test,grud,3,SaO2_bounds,10535,609000,17.298850574712645
external_test,grud,3,emitted_FiO2_bounds,8205,609000,13.472906403940886
external_test,grud,3,emitted_O2Sat_bounds,82956,609000,136.2167487684729
external_test,grud,3,emitted_SaO2_bounds,122810,609000,201.6584564860427
external_test,grud,3,emitted_pressure_order,78348,609000,128.65024630541873
external_test,grud,3,pressure_order,78303,609000,128.57635467980296
external_test,grud,6,FiO2_bounds,2750,609000,4.51559934318555
external_test,grud,6,O2Sat_bounds,81256,609000,133.42528735632183
external_test,grud,6,SaO2_bounds,18734,609000,30.761904761904763
external_test,grud,6,emitted_FiO2_bounds,7420,609000,12.183908045977011
external_test,grud,6,emitted_O2Sat_bounds,81262,609000,133.43513957307061
external_test,grud,6,emitted_SaO2_bounds,121049,609000,198.76683087027914
external_test,grud,6,emitted_pressure_order,88038,609000,144.5615763546798
external_test,grud,6,pressure_order,89729,609000,147.33825944170772
external_test,grud,12,FiO2_bounds,3228,609000,5.300492610837439
external_test,grud,12,O2Sat_bounds,77721,609000,127.62068965517241
external_test,grud,12,SaO2_bounds,32070,609000,52.66009852216749
external_test,grud,12,emitted_FiO2_bounds,6769,609000,11.114942528735632
external_test,grud,12,emitted_O2Sat_bounds,77848,609000,127.82922824302135
external_test,grud,12,emitted_SaO2_bounds,119237,609000,195.79146141215108
external_test,grud,12,emitted_pressure_order,99122,609000,162.76190476190476
external_test,grud,12,pressure_order,102451,609000,168.22824302134646
external_test,grud,24,FiO2_bounds,3533,609000,5.801313628899836
external_test,grud,24,O2Sat_bounds,71950,609000,118.14449917898193
external_test,grud,24,SaO2_bounds,51266,609000,84.18062397372742
external_test,grud,24,emitted_FiO2_bounds,6250,609000,10.262725779967159
external_test,grud,24,emitted_O2Sat_bounds,72207,609000,118.56650246305419
external_test,grud,24,emitted_SaO2_bounds,116360,609000,191.06732348111657
external_test,grud,24,emitted_pressure_order,108907,609000,178.82922824302133
external_test,grud,24,pressure_order,113032,609000,185.60262725779967
internal_test,grud,1,FiO2_bounds,192,102860,1.866614816255104
internal_test,grud,1,O2Sat_bounds,13207,102860,128.39782228271437
internal_test,grud,1,SaO2_bounds,1042,102860,10.130274159051137
internal_test,grud,1,emitted_FiO2_bounds,1407,102860,13.678786700369434
internal_test,grud,1,emitted_O2Sat_bounds,14600,102860,141.94050165273188
internal_test,grud,1,emitted_SaO2_bounds,20379,102860,198.1236632315769
internal_test,grud,1,emitted_pressure_order,14781,102860,143.70017499513904
internal_test,grud,1,pressure_order,9898,102860,96.22788255881781
internal_test,grud,3,FiO2_bounds,358,102860,3.4804588761423294
internal_test,grud,3,O2Sat_bounds,14264,102860,138.67392572428543
internal_test,grud,3,SaO2_bounds,2513,102860,24.431265798172273
internal_test,grud,3,emitted_FiO2_bounds,1300,102860,12.638537818393933
internal_test,grud,3,emitted_O2Sat_bounds,14437,102860,140.35582344934863
internal_test,grud,3,emitted_SaO2_bounds,20157,102860,195.96538985028192
internal_test,grud,3,emitted_pressure_order,16075,102860,156.28038110052498
internal_test,grud,3,pressure_order,11777,102860,114.49543068248104
internal_test,grud,6,FiO2_bounds,470,102860,4.569317518957806
internal_test,grud,6,O2Sat_bounds,13955,102860,135.66984250437488
internal_test,grud,6,SaO2_bounds,4155,102860,40.394711258020614
internal_test,grud,6,emitted_FiO2_bounds,1184,102860,11.510791366906474
internal_test,grud,6,emitted_O2Sat_bounds,14025,102860,136.35037915613455
internal_test,grud,6,emitted_SaO2_bounds,20017,102860,194.6043165467626
internal_test,grud,6,emitted_pressure_order,16778,102860,163.1149134746257
internal_test,grud,6,pressure_order,13117,102860,127.52284658759478
internal_test,grud,12,FiO2_bounds,535,102860,5.2012444098775035
internal_test,grud,12,O2Sat_bounds,13380,102860,130.07972000777755
internal_test,grud,12,SaO2_bounds,6382,102860,62.04549873614622
internal_test,grud,12,emitted_FiO2_bounds,1142,102860,11.10246937585067
internal_test,grud,12,emitted_O2Sat_bounds,13464,102860,130.89636398988918
internal_test,grud,12,emitted_SaO2_bounds,20072,102860,195.13902391600234
internal_test,grud,12,emitted_pressure_order,17779,102860,172.84658759478904
internal_test,grud,12,pressure_order,14686,102860,142.77658953917947
internal_test,grud,24,FiO2_bounds,594,102860,5.774839587789228
internal_test,grud,24,O2Sat_bounds,12980,102860,126.19093914057943
internal_test,grud,24,SaO2_bounds,9162,102860,89.07252576317325
internal_test,grud,24,emitted_FiO2_bounds,1061,102860,10.314991250243049
internal_test,grud,24,emitted_O2Sat_bounds,13011,102860,126.49231965778728
internal_test,grud,24,emitted_SaO2_bounds,19775,102860,192.25160412210772
internal_test,grud,24,emitted_pressure_order,18413,102860,179.01030526929807
internal_test,grud,24,pressure_order,16323,102860,158.69142523818783
