split,model,horizon_hours,variable,targets,brier
external_test,grud,1,HR,30450,0.06770871997466815
external_test,grud,1,O2Sat,30450,0.07687144473268481
external_test,grud,1,Temp,30450,0.20296447251230626
external_test,grud,1,SBP,30450,0.07916584373890669
external_test,grud,1,MAP,30450,0.08289725600792269
external_test,grud,1,DBP,30450,0.12096269537075399
external_test,grud,1,Resp,30450,0.14728665659580326
external_test,grud,1,BaseExcess,30450,0.007849105387828228
external_test,grud,1,HCO3,30450,0.011696385585615787
external_test,grud,1,FiO2,30450,0.02730170024831111
external_test,grud,1,pH,30450,0.024827045933366407
external_test,grud,1,PaCO2,30450,0.024496067105157816
external_test,grud,1,SaO2,30450,0.020198111174190767
external_test,grud,1,BUN,30450,0.0526158563981111
external_test,grud,1,Chloride,30450,0.016340627223987297
external_test,grud,1,Creatinine,30450,0.05057046307718813
external_test,grud,1,Glucose,30450,0.1910713897510898
external_test,grud,1,Magnesium,30450,0.04725183192145061
external_test,grud,1,Phosphate,30450,0.02984281876306424
external_test,grud,1,Potassium,30450,0.07387634960888642
external_test,grud,1,Hct,30450,0.058540416677988615
external_test,grud,1,Hgb,30450,0.057388740647798295
external_test,grud,1,WBC,30450,0.05089596207016599
external_test,grud,1,Platelets,30450,0.05022462068128664
external_test,grud,3,HR,30450,0.06946731904065863
external_test,grud,3,O2Sat,30450,0.08134246244806374
external_test,grud,3,Temp,30450,0.202574015744214
external_test,grud,3,SBP,30450,0.08065701242346678
external_test,grud,3,MAP,30450,0.08637648718306193
external_test,grud,3,DBP,30450,0.17766885360473483
external_test,grud,3,Resp,30450,0.15111384710850584
external_test,grud,3,BaseExcess,30450,0.006887560593719749
external_test,grud,3,HCO3,30450,0.008773503632625726
external_test,grud,3,FiO2,30450,0.026145337334358438
external_test,grud,3,pH,30450,0.023708911856211268
external_test,grud,3,PaCO2,30450,0.0232265998193098
external_test,grud,3,SaO2,30450,0.019402807210319735
external_test,grud,3,BUN,30450,0.04629826748190059
external_test,grud,3,Chloride,30450,0.012650425567953849
external_test,grud,3,Creatinine,30450,0.04562756313246557
external_test,grud,3,Glucose,30450,0.19151728897063408
external_test,grud,3,Magnesium,30450,0.04211359515614893
external_test,grud,3,Phosphate,30450,0.026054670542282814
