split,model,horizon_hours,variable,observed_targets,nmae,crps_scaled,coverage_90,coverage_error_90,mean_interval_width_scaled,nll_scaled
external_test,grud,1,HR,27901,0.22327295077205547,0.17148462137754347,0.8720117558510447,0.027988244148955288,0.910135772543472,0.2887201784913298
external_test,grud,1,O2Sat,27340,0.39978664435865935,0.30090087874579274,0.887125091441112,0.012874908558888065,1.6310772477577618,0.9574790591816877
external_test,grud,1,Temp,11091,0.31576194191159573,0.23576465348214565,0.8352718420340817,0.06472815796591835,1.1693775533673223,0.5525698833346915
external_test,grud,1,SBP,27367,0.37780640395082216,0.2791530231983978,0.8152519457741075,0.08474805422589249,1.2983405897326101,0.7652437776304264
external_test,grud,1,MAP,27192,0.39336210990800824,0.2937574415311774,0.8559870550161812,0.0440129449838188,1.5069438279043335,0.8256360944771494
external_test,grud,1,DBP,27361,0.39873356470774673,0.299354285647666,0.8458389678739812,0.05416103212601886,1.4908332656704757,0.8962414377174254
external_test,grud,1,Resp,24857,0.3588244578343134,0.2735403924742818,0.8837349639940459,0.01626503600595408,1.5431465002442757,0.7408561861255593
external_test,grud,1,BaseExcess,86,0.5295054791278617,0.38788461130718854,0.7325581395348837,0.16744186046511633,1.5497687964938407,1.1745337032994558
external_test,grud,1,HCO3,74,0.361541262953668,0.2583047301583999,0.7702702702702703,0.12972972972972974,1.2433465743387067,0.655849203064635
external_test,grud,1,FiO2,807,1.2919977137523495,1.0641544406963548,0.7187112763320942,0.18128872366790583,2.413646264959593,72.75343357216765
external_test,grud,1,pH,760,0.5437983437098171,0.40336409407226664,0.775,0.125,1.731613334307545,1.2625269375741481
external_test,grud,1,PaCO2,767,0.7161811903080232,0.5404405533451456,0.7366362451108214,0.16336375488917865,1.885476025484376,1.750846176523584
external_test,grud,1,SaO2,648,1.0829829177186814,0.7956570072306527,0.970679012345679,0.07067901234567897,5.853328929639157,1.7829944612803283
external_test,grud,1,BUN,1660,0.38609416899103,0.2959625329867185,0.8518072289156626,0.048192771084337394,1.3662954371916243,0.9970358619129801
external_test,grud,1,Chloride,229,0.3591108259350452,0.27875556686169195,0.7554585152838428,0.14454148471615724,1.096501116409052,1.3224023230471464
external_test,grud,1,Creatinine,1662,0.7404111427771629,0.6055459201999376,0.9187725631768953,0.01877256317689524,3.0755178372495586,1.3305637497011074
external_test,grud,1,Glucose,7394,0.5508520588024842,0.4157655204603212,0.8989721395726264,0.0010278604273735725,2.3868481048803765,1.1495391893038596
external_test,grud,1,Magnesium,1477,0.6747913382286629,0.5103423336146244,0.8104265402843602,0.08957345971563979,2.2702895596613333,1.8054692057959518
external_test,grud,1,Phosphate,913,0.5467357759864803,0.39853962585085195,0.8028477546549836,0.09715224534501643,1.846058408506337,1.0971242127713603
external_test,grud,1,Potassium,2433,0.5607680198198672,0.42657736534206064,0.8750513769009454,0.024948623099054656,2.2600915864128366,1.2880791129764098
external_test,grud,1,Hct,1815,0.5149358308758617,0.3834756002692152,0.771900826446281,0.12809917355371903,1.5443838730988095,1.1022961022111666
external_test,grud,1,Hgb,1826,0.5205158976448326,0.37893079242466055,0.8001095290251917,0.0998904709748083,1.6325396975708426,1.0807730402279265
external_test,grud,1,WBC,1607,0.47951307684164574,0.36619894294614147,0.9085252022401992,0.008525202240199148,2.1392723813736447,1.3983433352320849
external_test,grud,1,Platelets,1644,0.3303884107827995,0.24340858927717174,0.8564476885644768,0.04355231143552318,1.2474227168409204,0.5616540789350396
external_test,grud,3,HR,27960,0.29819765425205913,0.22556426314495834,0.8604434907010015,0.039556509298998566,1.1634159363049466,0.5625228974845617
external_test,grud,3,O2Sat,27358,0.48240577115746947,0.35262563336844577,0.876599166605746,0.023400833394254028,1.8845485683351644,1.0474824046119542
external_test,grud,3,Temp,11015,0.3984804255876874,0.2968924964009985,0.8334089877439855,0.06659101225601449,1.445117205335398,0.833749637450081
external_test,grud,3,SBP,27409,0.4498747370131644,0.33086755995183453,0.7919296581414864,0.10807034185851361,1.4489778797169561,0.9526830474577667
external_test,grud,3,MAP,27221,0.45501170313063577,0.3366179425344772,0.8377723081444473,0.06222769185555277,1.645829195979936,0.9812535301399925
external_test,grud,3,DBP,27400,0.4561119698869051,0.33913286404888127,0.8595985401459854,0.040401459854014665,1.7563199878261038,1.0167180688015736
external_test,grud,3,Resp,24952,0.4072301510187554,0.30592993256295864,0.8687880731003527,0.031211926899647358,1.6581054550212482,0.8453269469963507
external_test,grud,3,BaseExcess,83,0.9164901185466583,0.6984154156532633,0.6024096385542169,0.2975903614457831,1.8666327595710754,2.203138575496444
external_test,grud,3,HCO3,70,0.4837191521057061,0.36169677376747134,0.7428571428571429,0.15714285714285714,1.3481863234724318,1.1746433773211071
external_test,grud,3,FiO2,772,0.921790185883289,0.6716990372059877,0.7189119170984456,0.18108808290155443,2.570342522056609,1.8243182780983533
external_test,grud,3,pH,734,0.5868972588929396,0.437148399874365,0.7697547683923706,0.13024523160762946,1.7529838072181723,1.391660523106032
external_test,grud,3,PaCO2,735,0.7318367553304653,0.5523111592952897,0.7401360544217687,0.15986394557823136,1.9636669509264888,1.7629491141053284
external_test,grud,3,SaO2,625,1.1015948585391044,0.7878245465278626,0.9792,0.07919999999999994,5.931294219970703,1.7815531960487365
external_test,grud,3,BUN,1482,0.36214859980220093,0.2766387800908523,0.8299595141700404,0.07004048582995959,1.148490999773768,0.7134303432888026
external_test,grud,3,Chloride,200,0.38579900343902407,0.2877562000602484,0.855,0.04500000000000004,1.2598265826702117,0.8336139440536499
external_test,grud,3,Creatinine,1483,0.7663585988406547,0.6076533914978892,0.8988536749831423,0.001146325016857741,2.5980336163306026,1.500483478795654
external_test,grud,3,Glucose,7268,0.6069358249713119,0.4550462293309961,0.8870390753990094,0.012960924600990631,2.523297665863163,1.234962042111516
external_test,grud,3,Magnesium,1333,0.6835739223338211,0.5267920022787049,0.7966991747936985,0.10330082520630157,2.150413809820663,1.648651359095577
external_test,grud,3,Phosphate,806,0.5314726529656806,0.39399281528688246,0.794044665012407,0.10595533498759302,1.7970177463207293,1.1341177074992035
external_test,grud,3,Potassium,2220,0.589405203590522,0.44305865165886577,0.8653153153153154,0.034684684684684663,2.269171856330322,1.3382793879723764
external_test,grud,3,Hct,1606,0.522820146227833,0.38762736199875997,0.7552926525529265,0.14470734744707348,1.4683655153769781,1.1830700747251213
external_test,grud,3,Hgb,1637,0.5125170853819582,0.38052295928476204,0.7690897984117288,0.13091020158827127,1.5267645191257875,1.208517735952565
external_test,grud,3,WBC,1384,0.47109461259204527,0.3438068818559364,0.884393063583815,0.015606936416185047,1.9302196462202623,0.8443202360430894
external_test,grud,3,Platelets,1412,0.3171287373594792,0.2358866326679758,0.8364022662889519,0.06359773371104815,1.1741041140076796,0.5026149423872107
external_test,grud,6,HR,27801,0.36314153160998636,0.2719746630876417,0.845832883709219,0.05416711629078097,1.3578057006633408,0.759522862599216
external_test,grud,6,O2Sat,27197,0.5397960513322833,0.38690980246835244,0.8706474978857962,0.029352502114203816,2.0623509495092733,1.1159295844309391
external_test,grud,6,Temp,10969,0.46990470066143586,0.3480800129198117,0.829884219163096,0.07011578083690406,1.6998069927331383,0.9809523972048669
external_test,grud,6,SBP,27312,0.49069383550123225,0.3609465238778439,0.7835383714118336,0.11646162858816644,1.5556298367936638,1.0467406470452965
external_test,grud,6,MAP,27135,0.49583101224257886,0.3671390194819956,0.8310300350101345,0.06896996498986552,1.7594247069393092,1.0831815760021868
external_test,grud,6,DBP,27308,0.501042615001855,0.3717270459370259,0.8596015819540062,0.04039841804599387,1.9245848610999383,1.0989358667156017
external_test,grud,6,Resp,24762,0.4443431980110565,0.3315917728752362,0.858210160730151,0.04178983926984903,1.736103201671194,0.9426994217047735
external_test,grud,6,BaseExcess,90,0.8807034448203114,0.6576942021648089,0.6222222222222222,0.2777777777777778,2.0523751589987014,1.9899041102992163
external_test,grud,6,HCO3,74,0.4445447184246134,0.32659576954068364,0.7027027027027027,0.19729729729729728,1.3536039236429576,1.0070917924513687
external_test,grud,6,FiO2,696,1.054926752615934,0.7653052932957466,0.6752873563218391,0.2247126436781609,2.7213806051803733,2.0388062944871255
external_test,grud,6,pH,661,0.6132252315811689,0.45140023509240546,0.7518910741301059,0.1481089258698941,1.7918212617579818,1.3682233472094052
external_test,grud,6,PaCO2,661,0.7108655115772664,0.5213686381093312,0.7579425113464447,0.14205748865355527,2.0186440771538625,1.4611991139836102
external_test,grud,6,SaO2,566,1.1413831865882285,0.793850782692643,0.9787985865724381,0.0787985865724381,5.946298931596979,1.7971491845252237
external_test,grud,6,BUN,1368,0.3424168345926885,0.25802976651149884,0.8179824561403509,0.0820175438596491,1.072441914146058,0.625221283420136
external_test,grud,6,Chloride,195,0.3681537785471823,0.2718808272710213,0.8,0.09999999999999998,1.2803722182909647,0.6750059162959074
external_test,grud,6,Creatinine,1369,0.6764087340664567,0.5272818401706227,0.8962746530314097,0.003725346968590282,2.2702871551471873,1.6847580529373871
external_test,grud,6,Glucose,6963,0.6467475082345963,0.484670294935327,0.8760591698980325,0.02394083010196757,2.570676625262864,1.3554272115119277
external_test,grud,6,Magnesium,1234,0.6414356187130875,0.48812469226614585,0.8144246353322528,0.08557536466774718,2.215507558137903,1.4111855821487775
external_test,grud,6,Phosphate,761,0.56966401264561,0.4197788786598323,0.7910643889618922,0.10893561103810778,1.7770184273005472,1.252708244261071
external_test,grud,6,Potassium,2077,0.5751276645570864,0.42743838480532487,0.857486759749639,0.04251324025036107,2.2758243462760457,1.1927864148631713
external_test,grud,6,Hct,1462,0.5020350682690597,0.3766088146925299,0.7653898768809849,0.1346101231190151,1.4935043957262784,1.260016612168376
external_test,grud,6,Hgb,1491,0.512156143234849,0.37670054601031927,0.778672032193159,0.12132796780684107,1.5157628001821353,1.2860481114614577
external_test,grud,6,WBC,1261,0.44512229951055726,0.32964719974928486,0.893735130848533,0.006264869151467067,1.793284800012938,0.8844127178570281
external_test,grud,6,Platelets,1302,0.29878852597670985,0.2210755306431958,0.8671274961597543,0.03287250384024576,1.0949369004245177,0.41993425859742084
external_test,grud,12,HR,27883,0.4317283894587071,0.3206888582076865,0.8388265251228347,0.06117347487716529,1.5859166455440727,0.9087182438211531
external_test,grud,12,O2Sat,27226,0.5964202669990375,0.42278054744291993,0.8653492984647029,0.034650701535297146,2.2443654939498345,1.1976740967121375
external_test,grud,12,Temp,10813,0.5374551518358311,0.39747955453370487,0.8284472394340147,0.07155276056598536,1.9245120597725758,1.1170417051757175
external_test,grud,12,SBP,27367,0.5354637105119857,0.39283750935118666,0.77805386048891,0.12194613951109001,1.6871138800003778,1.1418440294643843
external_test,grud,12,MAP,27196,0.536610042747285,0.39724328112367285,0.8267759964700692,0.07322400352993086,1.8802520828328426,1.1714027929803978
external_test,grud,12,DBP,27360,0.54122257703229,0.40005242448104056,0.8658625730994152,0.034137426900584855,2.1172242720224705,1.1579834412238752
external_test,grud,12,Resp,25030,0.471151765632096,0.3497471194052001,0.8509388733519776,0.049061126648022424,1.8085441851492077,0.9964044850205023
external_test,grud,12,BaseExcess,59,1.0917557323888196,0.8120773477574527,0.5423728813559322,0.3576271186440678,2.100688831280854,2.365160719823029
external_test,grud,12,HCO3,48,0.5555867596218983,0.40962736308574677,0.6875,0.21250000000000002,1.5500435307621956,1.1673539907981951
external_test,grud,12,FiO2,595,1.200830628223592,0.8769035414988253,0.6319327731092437,0.26806722689075635,2.8896607813714934,2.261222673664574
external_test,grud,12,pH,552,0.65739227252324,0.48718876631903474,0.7119565217391305,0.18804347826086953,1.7875171324265176,1.4019511597419994
external_test,grud,12,PaCO2,552,0.7396294831170066,0.5497792962722589,0.7427536231884058,0.15724637681159426,2.1049527627402456,1.5540927702534026
external_test,grud,12,SaO2,477,1.1798500785412778,0.816130722843626,0.9832285115303984,0.08322851153039834,6.169426528162926,1.8391397291759275
external_test,grud,12,BUN,1501,0.3334401026119954,0.24765104585036207,0.8034643570952699,0.09653564290473016,1.0839006396073805,0.5572010144879229
external_test,grud,12,Chloride,142,0.4185409218492642,0.30944082613142443,0.8098591549295775,0.09014084507042253,1.3831017185264909,0.8534681364684038
external_test,grud,12,Creatinine,1503,0.6891650597522121,0.5316308412405941,0.8802395209580839,0.019760479041916135,2.171247955409194,1.4835288846246892
external_test,grud,12,Glucose,6714,0.6652171581335496,0.5010824787952306,0.871313672922252,0.028686327077747986,2.5609814454872124,1.36420685686737
external_test,grud,12,Magnesium,1398,0.6163103220629931,0.4662741310947784,0.844062947067239,0.05593705293276108,2.1962088042915466,1.3798849431315545
external_test,grud,12,Phosphate,835,0.5410961247712909,0.39494740639974973,0.8059880239520958,0.09401197604790423,1.7458229010690471,1.0914051087673553
external_test,grud,12,Potassium,2122,0.5713093345818039,0.4170495255391177,0.8614514608859567,0.03854853911404332,2.197540415220953,1.1864746773613724
external_test,grud,12,Hct,1570,0.4993921705491983,0.3729297934633911,0.7859872611464969,0.11401273885350316,1.5483504515544624,1.168933438343607
external_test,grud,12,Hgb,1603,0.5440598615187819,0.39957207896823965,0.7398627573300063,0.16013724266999374,1.5089483235823833,1.2843134311014461
external_test,grud,12,WBC,1412,0.4562497078823638,0.3347436821262323,0.8725212464589235,0.02747875354107654,1.7794256580112338,0.8831096894553633
external_test,grud,12,Platelets,1443,0.286761875480558,0.21197506438421856,0.8828828828828829,0.017117117117117164,1.1035677207400216,0.4174004549048299
