split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,grud,1,FiO2_bounds,1234,609000,2.026272577996716
external_test,grud,1,O2Sat_bounds,70596,609000,115.92118226600985
external_test,grud,1,SaO2_bounds,3805,609000,6.247947454844007
external_test,grud,1,emitted_FiO2_bounds,9624,609000,15.80295566502463
external_test,grud,1,emitted_O2Sat_bounds,78853,609000,129.47947454844007
external_test,grud,1,emitted_SaO2_bounds,125734,609000,206.45977011494253
external_test,grud,1,emitted_pressure_order,63686,609000,104.57471264367815
external_test,grud,1,pressure_order,55609,609000,91.311986863711
external_test,grud,3,FiO2_bounds,2305,609000,3.7848932676518885
external_test,grud,3,O2Sat_bounds,73492,609000,120.67651888341544
external_test,grud,3,SaO2_bounds,9944,609000,16.328407224958948
external_test,grud,3,emitted_FiO2_bounds,9811,609000,16.110016420361248
external_test,grud,3,emitted_O2Sat_bounds,74314,609000,122.02627257799672
external_test,grud,3,emitted_SaO2_bounds,121006,609000,198.69622331691298
external_test,grud,3,emitted_pressure_order,75930,609000,124.67980295566502
external_test,grud,3,pressure_order,72524,609000,119.08702791461413
external_test,grud,6,FiO2_bounds,3099,609000,5.088669950738916
external_test,grud,6,O2Sat_bounds,69113,609000,113.48604269293925
external_test,grud,6,SaO2_bounds,16991,609000,27.89983579638752
external_test,grud,6,emitted_FiO2_bounds,10085,609000,16.55993431855501
external_test,grud,6,emitted_O2Sat_bounds,69392,609000,113.94417077175697
external_test,grud,6,emitted_SaO2_bounds,115826,609000,190.1904761904762
external_test,grud,6,emitted_pressure_order,87222,609000,143.2216748768473
external_test,grud,6,pressure_order,85912,609000,141.0706075533662
external_test,grud,12,FiO2_bounds,4026,609000,6.610837438423645
external_test,grud,12,O2Sat_bounds,62217,609000,102.16256157635468
external_test,grud,12,SaO2_bounds,27490,609000,45.139573070607554
external_test,grud,12,emitted_FiO2_bounds,10551,609000,17.32512315270936
external_test,grud,12,emitted_O2Sat_bounds,62568,609000,102.73891625615764
external_test,grud,12,emitted_SaO2_bounds,109485,609000,179.7783251231527
external_test,grud,12,emitted_pressure_order,100197,609000,164.5270935960591
external_test,grud,12,pressure_order,101198,609000,166.17077175697867
external_test,grud,24,FiO2_bounds,4898,609000,8.042692939244663
external_test,grud,24,O2Sat_bounds,56061,609000,92.05418719211822
external_test,grud,24,SaO2_bounds,41439,609000,68.04433497536945
external_test,grud,24,emitted_FiO2_bounds,11132,609000,18.279146141215108
external_test,grud,24,emitted_O2Sat_bounds,56312,609000,92.46633825944171
external_test,grud,24,emitted_SaO2_bounds,102211,609000,167.83415435139574
external_test,grud,24,emitted_pressure_order,117064,609000,192.22331691297208
external_test,grud,24,pressure_order,120050,609000,197.1264367816092
internal_test,grud,1,FiO2_bounds,196,102860,1.9055026249270854
internal_test,grud,1,O2Sat_bounds,12645,102860,122.934085164301
internal_test,grud,1,SaO2_bounds,920,102860,8.944195994555706
internal_test,grud,1,emitted_FiO2_bounds,1587,102860,15.428738090608594
internal_test,grud,1,emitted_O2Sat_bounds,14036,102860,136.4573206299825
internal_test,grud,1,emitted_SaO2_bounds,20136,102860,195.76122885475402
internal_test,grud,1,emitted_pressure_order,14627,102860,142.20299436126774
internal_test,grud,1,pressure_order,9577,102860,93.10713591289131
internal_test,grud,3,FiO2_bounds,423,102860,4.112385767062026
internal_test,grud,3,O2Sat_bounds,13343,102860,129.72000777756173
internal_test,grud,3,SaO2_bounds,2418,102860,23.507680342212716
internal_test,grud,3,emitted_FiO2_bounds,1591,102860,15.467625899280575
internal_test,grud,3,emitted_O2Sat_bounds,13537,102860,131.60606649815284
internal_test,grud,3,emitted_SaO2_bounds,19570,102860,190.25860392766867
internal_test,grud,3,emitted_pressure_order,16047,102860,156.0081664398211
internal_test,grud,3,pressure_order,11414,102860,110.96636204549874
internal_test,grud,6,FiO2_bounds,589,102860,5.726229826949251
internal_test,grud,6,O2Sat_bounds,12685,102860,123.32296325102081
internal_test,grud,6,SaO2_bounds,4083,102860,39.69473070192495
internal_test,grud,6,emitted_FiO2_bounds,1488,102860,14.466264825977056
internal_test,grud,6,emitted_O2Sat_bounds,12736,102860,123.81878281158856
internal_test,grud,6,emitted_SaO2_bounds,18843,102860,183.19074470153606
internal_test,grud,6,emitted_pressure_order,16806,102860,163.38712813532956
internal_test,grud,6,pressure_order,12558,102860,122.0882753256854
internal_test,grud,12,FiO2_bounds,689,102860,6.6984250437487844
internal_test,grud,12,O2Sat_bounds,11345,102860,110.29554734590705
internal_test,grud,12,SaO2_bounds,6406,102860,62.27882558817811
internal_test,grud,12,emitted_FiO2_bounds,1466,102860,14.25238187828116
internal_test,grud,12,emitted_O2Sat_bounds,11410,102860,110.92747423682675
internal_test,grud,12,emitted_SaO2_bounds,18632,102860,181.13941279408905
internal_test,grud,12,emitted_pressure_order,18060,102860,175.57845615399572
internal_test,grud,12,pressure_order,14469,102860,140.66692591872447
internal_test,grud,24,FiO2_bounds,787,102860,7.651176356212328
internal_test,grud,24,O2Sat_bounds,10002,102860,97.23896558428933
internal_test,grud,24,SaO2_bounds,8923,102860,86.74897919502236
internal_test,grud,24,emitted_FiO2_bounds,1623,102860,15.778728368656425
internal_test,grud,24,emitted_O2Sat_bounds,10047,102860,97.67645343184911
internal_test,grud,24,emitted_SaO2_bounds,17946,102860,174.47015360684426
internal_test,grud,24,emitted_pressure_order,19547,102860,190.0349990278048
internal_test,grud,24,pressure_order,17028,102860,165.54540151662454
