split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_calibration,rssm,1,FiO2_bounds,2,66280,0.030175015087507542
external_calibration,rssm,1,O2Sat_bounds,962,66280,14.514182257091129
external_calibration,rssm,1,SaO2_bounds,382,66280,5.763427881713941
external_calibration,rssm,1,emitted_FiO2_bounds,7,66280,0.1056125528062764
external_calibration,rssm,1,emitted_O2Sat_bounds,1086,66280,16.385033192516595
external_calibration,rssm,1,emitted_SaO2_bounds,8835,66280,133.29812914906458
external_calibration,rssm,1,emitted_pressure_order,43,66280,0.6487628243814122
external_calibration,rssm,1,pressure_order,1328,66280,20.03621001810501
external_calibration,rssm,3,FiO2_bounds,4,66280,0.060350030175015085
external_calibration,rssm,3,O2Sat_bounds,648,66280,9.776704888352445
external_calibration,rssm,3,SaO2_bounds,1126,66280,16.988533494266747
external_calibration,rssm,3,emitted_FiO2_bounds,6,66280,0.09052504526252263
external_calibration,rssm,3,emitted_O2Sat_bounds,656,66280,9.897404948702475
external_calibration,rssm,3,emitted_SaO2_bounds,8878,66280,133.946891973446
external_calibration,rssm,3,emitted_pressure_order,35,66280,0.528062764031382
external_calibration,rssm,3,pressure_order,565,66280,8.524441762220881
external_calibration,rssm,6,FiO2_bounds,5,66280,0.07543753771876886
external_calibration,rssm,6,O2Sat_bounds,487,66280,7.3476161738080865
external_calibration,rssm,6,SaO2_bounds,2130,66280,32.136391068195536
external_calibration,rssm,6,emitted_FiO2_bounds,5,66280,0.07543753771876886
external_calibration,rssm,6,emitted_O2Sat_bounds,477,66280,7.196741098370549
external_calibration,rssm,6,emitted_SaO2_bounds,8807,66280,132.87567893783947
external_calibration,rssm,6,emitted_pressure_order,20,66280,0.30175015087507545
external_calibration,rssm,6,pressure_order,241,66280,3.636089318044659
external_calibration,rssm,12,FiO2_bounds,6,66280,0.09052504526252263
external_calibration,rssm,12,O2Sat_bounds,400,66280,6.035003017501508
external_calibration,rssm,12,SaO2_bounds,3859,66280,58.22269161134581
external_calibration,rssm,12,emitted_FiO2_bounds,11,66280,0.1659625829812915
external_calibration,rssm,12,emitted_O2Sat_bounds,408,66280,6.155703077851539
external_calibration,rssm,12,emitted_SaO2_bounds,9179,66280,138.48823174411586
external_calibration,rssm,12,emitted_pressure_order,13,66280,0.19613759806879905
external_calibration,rssm,12,pressure_order,106,66280,1.5992757996379
external_calibration,rssm,24,FiO2_bounds,5,66280,0.07543753771876886
external_calibration,rssm,24,O2Sat_bounds,446,66280,6.729028364514182
external_calibration,rssm,24,SaO2_bounds,6336,66280,95.59444779722389
external_calibration,rssm,24,emitted_FiO2_bounds,1,66280,0.015087507543753771
external_calibration,rssm,24,emitted_O2Sat_bounds,451,66280,6.804465902232951
external_calibration,rssm,24,emitted_SaO2_bounds,9687,66280,146.15268557634278
external_calibration,rssm,24,emitted_pressure_order,7,66280,0.1056125528062764
external_calibration,rssm,24,pressure_order,90,66280,1.3578756789378394
