epoch,train_loss,train_value_nll,train_mask_bce,train_kl,validation_loss,validation_value_nll,validation_mask_bce,validation_kl
1,1.73987063725433,1.6075938132846301,0.43374075857513156,23.84163417944459,0.7447579916642637,0.6406701182832524,0.32980486081571,21.636661062435227
2,0.4393273393869935,0.3198928498984586,0.3247086465893305,38.25732662218034,0.16505437040207338,0.030906171875302584,0.32344992245946613,53.28571451926718
3,-0.11305771530877315,-0.261894398524072,0.32125721397421286,68.52237694573509,-0.30753521347532464,-0.4692208389846646,0.32239653078877195,81.08648743921397
4,-0.4725806208268944,-0.6403730035563221,0.3210723291865379,87.52429445548977,-0.6020172323499408,-0.7752565036014635,0.322305329600159,92.66293848777303
5,-0.608873806025148,-0.7845232572256182,0.32083301506769496,95.44119269537819,-0.7470868509642932,-0.9258147064520388,0.3222216720483741,98.17242649623326
6,-0.6547394698577611,-0.8346502666983904,0.3208347142009992,99.70211456709379,-0.6983574263903559,-0.880082761754795,0.3221193539852999,101.19549093441087
7,-0.6628874072913632,-0.8452365912550291,0.32085298476197793,102.13593151964949,-0.030965184982942075,-0.21490825636654484,0.32193766990486455,103.45864946015027
8,-0.680650103853957,-0.864618610473759,0.3205805146908012,103.82337157929425,-0.8127209337390199,-0.9979502546543978,0.3217771600703804,104.78502047791773
9,-0.8215448252622857,-1.0070321146950059,0.3204111757567111,105.38448802451916,-1.0296371031780631,-1.216537738332943,0.32157422085197607,106.5070875518176
10,-0.9370959543460153,-1.1242019197331417,0.3200340853678271,107.0974380424739,-0.8885305098124913,-1.0771768275572329,0.32146917557229804,108.27901988126794
11,-0.9469821973632804,-1.135683071720226,0.3199994368938053,108.70100837331182,-1.1594303286805445,-1.349364429104085,0.3212989374082916,109.60936363375917
12,-1.121509062602381,-1.3117085305030036,0.3200556523596759,110.18554995412784,-1.186050923503175,-1.3775373770266164,0.3212741181558492,111.1679249977579
13,-1.110223161332276,-1.3016125066665256,0.31989683645188544,111.41512917830805,-1.206617469690284,-1.399174648888257,0.32117059401103426,112.26451951630261
14,-1.2497705405603075,-1.4422981829921226,0.31991005906075104,112.5501227271931,-1.2893261958141715,-1.482868741969673,0.3211300817071175,113.26000774149992
15,-1.2590182867285382,-1.452339896840365,0.31964467071631564,113.41043692960868,-1.3243807481259715,-1.518679523954586,0.32105998846949363,114.03378451600366
16,-1.297708891165096,-1.4917418352691583,0.3197072855292949,114.10611841176123,-1.4221155497492577,-1.617023981347376,0.3209737302089224,114.6649798957669
17,-1.296087841749726,-1.4906716116875276,0.31959283365262464,114.68555778879755,-1.0346978464905097,-1.2301353483783954,0.3208860140673968,115.21598333241988
18,-1.3122851538551228,-1.507349092329564,0.31955120902959544,115.1761296704211,-1.4267427921295166,-1.6226223439586407,0.32077500224113464,115.68579599808673
19,-1.37625828826374,-1.5717054653595381,0.31928962402279604,115.62476933911242,-1.5548313515526908,-1.75111300604684,0.32070446196867497,116.10553227638712
20,-1.370770404424368,-1.566637752970238,0.3192945921902165,116.04369603999527,-1.5841683879190562,-1.7807982332852421,0.3205738128448019,116.48640395183952
