split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,grud,1,FiO2_bounds,111,80900,1.3720642768850433
external_test,grud,1,O2Sat_bounds,9596,80900,118.61557478368356
external_test,grud,1,SaO2_bounds,609,80900,7.527812113720643
external_test,grud,1,emitted_FiO2_bounds,1337,80900,16.526576019777504
external_test,grud,1,emitted_O2Sat_bounds,10546,80900,130.35846724351052
external_test,grud,1,emitted_SaO2_bounds,16088,80900,198.8627935723115
external_test,grud,1,emitted_pressure_order,7727,80900,95.51297898640297
external_test,grud,1,pressure_order,6920,80900,85.53770086526576
external_test,grud,3,FiO2_bounds,213,80900,2.6328800988875156
external_test,grud,3,O2Sat_bounds,10418,80900,128.77626699629172
external_test,grud,3,SaO2_bounds,1538,80900,19.011124845488258
external_test,grud,3,emitted_FiO2_bounds,1249,80900,15.438813349814586
external_test,grud,3,emitted_O2Sat_bounds,10577,80900,130.7416563658838
external_test,grud,3,emitted_SaO2_bounds,16066,80900,198.59085290482076
external_test,grud,3,emitted_pressure_order,8811,80900,108.91223733003709
external_test,grud,3,pressure_order,8832,80900,109.17181705809641
external_test,grud,6,FiO2_bounds,287,80900,3.547589616810878
external_test,grud,6,O2Sat_bounds,10048,80900,124.2027194066749
external_test,grud,6,SaO2_bounds,2627,80900,32.47218788627936
external_test,grud,6,emitted_FiO2_bounds,1170,80900,14.46229913473424
external_test,grud,6,emitted_O2Sat_bounds,10096,80900,124.79604449938195
external_test,grud,6,emitted_SaO2_bounds,15727,80900,194.40049443757727
external_test,grud,6,emitted_pressure_order,9846,80900,121.70580964153275
external_test,grud,6,pressure_order,10111,80900,124.98145859085291
external_test,grud,12,FiO2_bounds,371,80900,4.585908529048208
external_test,grud,12,O2Sat_bounds,10032,80900,124.00494437577255
external_test,grud,12,SaO2_bounds,4242,80900,52.43510506798517
external_test,grud,12,emitted_FiO2_bounds,1106,80900,13.671199011124845
external_test,grud,12,emitted_O2Sat_bounds,10082,80900,124.62299134734239
external_test,grud,12,emitted_SaO2_bounds,15137,80900,187.10754017305314
external_test,grud,12,emitted_pressure_order,11506,80900,142.2249690976514
external_test,grud,12,pressure_order,11881,80900,146.86032138442522
external_test,grud,24,FiO2_bounds,451,80900,5.574783683559951
external_test,grud,24,O2Sat_bounds,10044,80900,124.15327564894932
external_test,grud,24,SaO2_bounds,6376,80900,78.8133498145859
external_test,grud,24,emitted_FiO2_bounds,1080,80900,13.349814585908529
external_test,grud,24,emitted_O2Sat_bounds,10088,80900,124.69715698393078
external_test,grud,24,emitted_SaO2_bounds,15115,80900,186.8355995055624
external_test,grud,24,emitted_pressure_order,13143,80900,162.45982694684795
external_test,grud,24,pressure_order,13516,80900,167.07045735475896
