epoch,train_loss,train_value_nll,train_mask_bce,train_kl,validation_loss,validation_value_nll,validation_mask_bce,validation_kl
1,1.790847468536531,1.6831638655320411,0.43073440653860834,0.0,1.008277873603665,0.925272962268518,0.33201966723617243,0.0
2,0.9214252105208256,0.8407859655239123,0.32255697891851176,0.0,0.8819943411009652,0.8025263207299369,0.31787208452516674,0.0
3,0.8513746913773061,0.7735489435794642,0.31130298998858363,0.0,0.8447830579718765,0.7675855792298609,0.308789924699433,0.0
4,0.8230405038247729,0.7474099515264879,0.30252220571842964,0.0,0.8222579420829306,0.7471026680907424,0.3006210856291713,0.0
5,0.8033373248951318,0.7295927210239017,0.2949784105401403,0.0,0.8087772325593598,0.7353361407104804,0.2937643746940457,0.0
6,0.7894230736210742,0.7171362483447977,0.28914730190696203,0.0,0.7953674562123357,0.723242639278879,0.28849926712561624,0.0
7,0.777964314805018,0.7068487787995104,0.284462145224815,0.0,0.7867335628490059,0.7155933720724923,0.28456075763215827,0.0
8,0.7687802060837169,0.6984609295969052,0.2812771042098913,0.0,0.7779946704300083,0.7075629927674119,0.2817267136914389,0.0
9,0.7602754566701538,0.6906053394480136,0.27868047410062613,0.0,0.7710966455693148,0.7012310551137341,0.2794623502663204,0.0
10,0.7539221561543076,0.6848308393238906,0.276365269259487,0.0,0.766936371521074,0.6975841850650554,0.27740876102934076,0.0
11,0.7474407428048652,0.6788260931391352,0.27445860040027464,0.0,0.7611963128557011,0.6923549369889863,0.27536550285864847,0.0
12,0.7420234730960008,0.6738682306400864,0.272620974835259,0.0,0.7554587782645712,0.6870107808891608,0.27379198889343104,0.0
13,0.7365038619447717,0.6687361867973088,0.27107070219356383,0.0,0.7512258218259228,0.6831584463314134,0.27226948616456015,0.0
14,0.7318583660061584,0.6644541057235992,0.2696170394597032,0.0,0.7495715605969332,0.6818428586940376,0.2709147984884223,0.0
15,0.7279126293990644,0.6608601661541003,0.26820985718960183,0.0,0.7445288726261684,0.6771210967277994,0.2696311218397958,0.0
16,0.723348164772239,0.6566253259042988,0.26689135854554286,0.0,0.741542497459723,0.6744423618122023,0.2684005456311362,0.0
17,0.7203692104249791,0.653964932189394,0.2656171115390923,0.0,0.7384703658065017,0.6716334041284056,0.26734783880564633,0.0
18,0.7167503550448225,0.6505449481074586,0.26482163429794825,0.0,0.7375281976193798,0.6708830278746936,0.26658066194884633,0.0
19,0.7137169998322902,0.6477580781474777,0.2638356908821739,0.0,0.7344733963207323,0.6680537352756578,0.26567863049555795,0.0
20,0.7118064688994745,0.6460586265063607,0.26299137324762983,0.0,0.7325904965400696,0.6663526868333622,0.26495123761040823,0.0
