evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
recalibrated,external_test,transformer,3,patient_crps,5,0.32776850283078485,0.0011667872771641838,0.32632457638573587,0.32924661543246875
recalibrated,external_test,transformer,3,coverage_90,5,0.8795821124412562,0.0014914440750775206,0.8780085476605201,0.8814231006431448
recalibrated,external_test,transformer,3,mean_interval_width_scaled,5,1.8317676354788737,0.011462528358017,1.8170536073271664,1.8441706824821698
recalibrated,external_test,transformer,3,patient_nll,5,0.8929961875011297,0.005051987206716432,0.8885873461552704,0.900762576758199
recalibrated,external_test,transformer,3,mask_brier,5,0.05976535517339067,0.0008139713728125856,0.058897939323009386,0.06083670868579309
recalibrated,external_test,transformer,3,coverage_error_90,5,0.020417887558743873,0.0014914440750775206,0.018576899356855248,0.021991452339479967
recalibrated,external_test,transformer,6,patient_nmae,5,0.4835262598942994,0.002544439131126296,0.4807691029120544,0.4873554938477696
recalibrated,external_test,transformer,6,patient_crps,5,0.3612200171618507,0.0018003885346978793,0.35864562985519427,0.3634081172740353
recalibrated,external_test,transformer,6,coverage_90,5,0.8883212165885123,0.0052890320468553945,0.8826456821997765,0.8936582763863935
recalibrated,external_test,transformer,6,mean_interval_width_scaled,5,2.103455336842015,0.04733772700167964,2.0514847175107334,2.1514728881098297
recalibrated,external_test,transformer,6,patient_nll,5,1.0043459082981352,0.0042681695998509905,1.001659659332954,1.011749113361533
recalibrated,external_test,transformer,6,mask_brier,5,0.06095610376658508,0.0011770529537093353,0.0594694230497953,0.06219409152100136
recalibrated,external_test,transformer,6,coverage_error_90,5,0.011678783411487736,0.005289032046855394,0.00634172361360652,0.017354317800223562
recalibrated,external_test,transformer,12,patient_nmae,5,0.5207278079168527,0.0038319022117346037,0.5177793354344691,0.5273265004021508
recalibrated,external_test,transformer,12,patient_crps,5,0.38741342493004705,0.002064383615477057,0.38507980051978274,0.39060553091049705
recalibrated,external_test,transformer,12,coverage_90,5,0.8866063732084681,0.0033757444757786838,0.8815198275533258,0.8898499086194315
recalibrated,external_test,transformer,12,mean_interval_width_scaled,5,2.2555417102271793,0.03459779230057595,2.214188124658822,2.30596138786954
recalibrated,external_test,transformer,12,patient_nll,5,1.0886129601011656,0.007137216635607786,1.0822131965245863,1.0999775843280164
recalibrated,external_test,transformer,12,mask_brier,5,0.0627850819733244,0.0011193119407170821,0.06153094563450331,0.06424789274358032
recalibrated,external_test,transformer,12,coverage_error_90,5,0.013393626791531842,0.0033757444757786838,0.010150091380568549,0.018480172446674215
recalibrated,external_test,transformer,24,patient_nmae,5,0.5590982201039677,0.006188826585377155,0.5534502486112906,0.5696882785020309
recalibrated,external_test,transformer,24,patient_crps,5,0.4155816205407434,0.0036671029783025767,0.411508215327098,0.4212586771359841
recalibrated,external_test,transformer,24,coverage_90,5,0.8813530032936707,0.0019786339406848287,0.8785675623951548,0.8839490716062426
recalibrated,external_test,transformer,24,mean_interval_width_scaled,5,2.3798155708845563,0.03406125700259844,2.353710382656363,2.43748895810453
recalibrated,external_test,transformer,24,patient_nll,5,1.1767490019235578,0.0075218805780732905,1.1676901135073572,1.1871874124174242
recalibrated,external_test,transformer,24,mask_brier,5,0.06966681181447502,0.0012589238957628915,0.06838359683483801,0.0714773318982405
recalibrated,external_test,transformer,24,coverage_error_90,5,0.01864699670632928,0.0019786339406848287,0.016050928393757435,0.021432437604845256
zero_shot,external_test,grud,1,patient_nmae,5,0.3770301002979003,0.0010095796604352293,0.3758353381297128,0.37807037112418734
zero_shot,external_test,grud,1,patient_crps,5,0.2834343033252892,0.00095558338757444,0.28219351467046516,0.2845556668004875
zero_shot,external_test,grud,1,coverage_90,5,0.8560185058264225,0.0064623552187866645,0.850015227565011,0.8643158877796997
