split,model,horizon_hours,constraint,seeds,mean,standard_deviation,minimum,maximum
external_test,transformer,12,emitted_O2Sat_bounds,5,159.87159277504105,13.340568634333037,149.08045977011494,182.8784893267652
external_test,transformer,12,emitted_SaO2_bounds,5,186.20656814449916,7.029152496754148,176.2183908045977,191.9720853858785
external_test,transformer,12,emitted_pressure_order,5,216.52052545155993,19.508363682513302,201.33333333333337,241.54844006568143
external_test,transformer,12,pressure_order,5,204.91986863711,23.372375825212345,183.60919540229884,239.6256157635468
external_test,transformer,24,FiO2_bounds,5,10.137931034482758,1.1241611246154406,8.44991789819376,11.170771756978654
external_test,transformer,24,O2Sat_bounds,5,165.98916256157634,17.030059600495058,154.1937602627258,194.39901477832512
external_test,transformer,24,SaO2_bounds,5,72.64269293924465,8.228857459398807,58.399014778325125,79.2807881773399
external_test,transformer,24,emitted_FiO2_bounds,5,33.50804597701149,4.816146762895098,27.03776683087028,37.79474548440066
external_test,transformer,24,emitted_O2Sat_bounds,5,166.97963875205255,17.169691672452064,155.69786535303777,196.18883415435135
external_test,transformer,24,emitted_SaO2_bounds,5,178.87750410509034,6.4846678720013555,172.20853858784892,185.82594417077175
external_test,transformer,24,emitted_pressure_order,5,253.0935960591133,24.060948697836864,230.3891625615763,290.4679802955665
external_test,transformer,24,pressure_order,5,240.33858784893263,28.980946628512992,221.3727422003284,289.3316912972085
internal_test,global_median,1,pressure_order,1,0.0,0.0,0.0,0.0
internal_test,global_median,3,pressure_order,1,0.0,0.0,0.0,0.0
internal_test,global_median,6,pressure_order,1,0.0,0.0,0.0,0.0
internal_test,global_median,12,pressure_order,1,0.0,0.0,0.0,0.0
internal_test,global_median,24,pressure_order,1,0.0,0.0,0.0,0.0
internal_test,grud,1,FiO2_bounds,5,2.086330935251799,0.28705288254871925,1.866614816255104,2.5471514680147775
internal_test,grud,1,O2Sat_bounds,5,126.35232354656814,4.109411796883554,121.4660703869337,131.50884697647288
internal_test,grud,1,SaO2_bounds,5,9.949445848726423,0.6566313299562244,8.944195994555706,10.713591289130855
internal_test,grud,1,emitted_FiO2_bounds,5,15.617343962667704,2.334074492984005,13.678786700369434,19.62862142718258
internal_test,grud,1,emitted_O2Sat_bounds,5,139.7997277853393,4.2956421176127675,134.66848143107137,145.38207272020222
internal_test,grud,1,emitted_SaO2_bounds,5,199.02780478320045,2.3914322668728256,195.761228854754,201.58467820338325
internal_test,grud,1,emitted_pressure_order,5,139.55473459070583,6.222135213534065,131.71300797200078,145.93622399377796
internal_test,grud,1,pressure_order,5,92.96325102080498,4.60912512940856,86.68092552984639,98.3181022749368
internal_test,grud,3,FiO2_bounds,5,4.12405210966362,0.5434475606797577,3.4804588761423294,4.987361462181606
internal_test,grud,3,O2Sat_bounds,5,138.00505541512734,7.692145315133028,129.72000777756173,148.1333851837449
internal_test,grud,3,SaO2_bounds,5,24.643204355434573,0.9097274858530089,23.507680342212716,25.947890336379544
internal_test,grud,3,emitted_FiO2_bounds,5,14.909585844837645,2.3674859913154127,12.638537818393932,18.675870114719036
internal_test,grud,3,emitted_O2Sat_bounds,5,139.86389266964807,7.814734107422612,131.60606649815284,150.2624927085359
internal_test,grud,3,emitted_SaO2_bounds,5,197.04063776006222,4.955772150430745,190.25860392766867,203.80128329768615
internal_test,grud,3,emitted_pressure_order,5,149.89694730701927,8.996062282491158,139.55862337157302,157.0775811783006
